,Country,Region,Service Type,Year,Coverage,Service level
847,Senegal,Louga,Drinking water,2005,58.01125,At least basic
848,Senegal,Louga,Sanitation,2005,34.79345,At least basic
849,Senegal,Louga,Hygiene,2005,57.24756,Basic service
850,Senegal,Louga,Drinking water,2005,20.94305,Limited service
851,Senegal,Louga,Hygiene,2005,21.2065,Limited service
852,Senegal,Louga,Sanitation,2005,3.12169,Limited service
853,Senegal,Louga,Hygiene,2005,21.545939999999998,No handwashing facility
854,Senegal,Louga,Sanitation,2005,35.33745,Open defecation
855,Senegal,Louga,Drinking water,2005,0.0,Surface water
856,Senegal,Louga,Drinking water,2005,21.04571,Unimproved
857,Senegal,Louga,Sanitation,2005,26.74741,Unimproved
858,Senegal,Matam,Sanitation,2005,24.564870000000003,At least basic
859,Senegal,Matam,Hygiene,2005,31.90557,Basic service
860,Senegal,Matam,Hygiene,2005,46.67432,Limited service
861,Senegal,Matam,Sanitation,2005,4.67673,Limited service
862,Senegal,Matam,Hygiene,2005,21.42011,No handwashing facility
863,Senegal,Matam,Sanitation,2005,27.43034,Open defecation
864,Senegal,Matam,Sanitation,2005,43.32806,Unimproved
865,Senegal,Saint-Louis,Drinking water,2005,72.2102,At least basic
866,Senegal,Saint-Louis,Sanitation,2005,38.166990000000006,At least basic
867,Senegal,Saint-Louis,Hygiene,2005,55.79524,Basic service
868,Senegal,Saint-Louis,Drinking water,2005,2.02355,Limited service
869,Senegal,Saint-Louis,Hygiene,2005,32.093990000000005,Limited service
870,Senegal,Saint-Louis,Sanitation,2005,11.743139999999999,Limited service
871,Senegal,Saint-Louis,Hygiene,2005,12.11077,No handwashing facility
872,Senegal,Saint-Louis,Sanitation,2005,17.13397,Open defecation
873,Senegal,Saint-Louis,Drinking water,2005,8.30942,Surface water
874,Senegal,Saint-Louis,Drinking water,2005,17.45682,Unimproved
875,Senegal,Saint-Louis,Sanitation,2005,32.955890000000004,Unimproved
876,Senegal,Tambacounda,Drinking water,2005,33.163140000000006,At least basic
877,Senegal,Tambacounda,Sanitation,2005,18.2529,At least basic
878,Senegal,Tambacounda,Hygiene,2005,21.128020000000003,Basic service
879,Senegal,Tambacounda,Drinking water,2005,8.0189,Limited service
880,Senegal,Tambacounda,Hygiene,2005,67.62254,Limited service
881,Senegal,Tambacounda,Sanitation,2005,1.47698,Limited service
882,Senegal,Tambacounda,Hygiene,2005,11.24944,No handwashing facility
883,Senegal,Tambacounda,Sanitation,2005,31.13049,Open defecation
884,Senegal,Tambacounda,Drinking water,2005,2.6276200000000003,Surface water
885,Senegal,Tambacounda,Drinking water,2005,56.19034,Unimproved
886,Senegal,Tambacounda,Sanitation,2005,49.13963,Unimproved
887,Senegal,Thies,Drinking water,2005,76.41627,At least basic
888,Senegal,Thies,Sanitation,2005,44.69421,At least basic
889,Senegal,Thies,Hygiene,2005,55.526030000000006,Basic service
890,Senegal,Thies,Drinking water,2005,4.06754,Limited service
891,Senegal,Thies,Hygiene,2005,36.75782,Limited service
892,Senegal,Thies,Sanitation,2005,13.85595,Limited service
893,Senegal,Thies,Hygiene,2005,7.71615,No handwashing facility
894,Senegal,Thies,Sanitation,2005,24.0896,Open defecation
895,Senegal,Thies,Drinking water,2005,0.0,Surface water
896,Senegal,Thies,Drinking water,2005,19.5162,Unimproved
897,Senegal,Thies,Sanitation,2005,17.36024,Unimproved
898,Senegal,Ziguinchor,Drinking water,2005,32.28267,At least basic
899,Senegal,Ziguinchor,Sanitation,2005,17.50372,At least basic
900,Senegal,Ziguinchor,Hygiene,2005,16.18307,Basic service
901,Senegal,Ziguinchor,Drinking water,2005,0.63679,Limited service
902,Senegal,Ziguinchor,Hygiene,2005,48.82935,Limited service
903,Senegal,Ziguinchor,Sanitation,2005,10.23205,Limited service
904,Senegal,Ziguinchor,Hygiene,2005,34.98757,No handwashing facility
905,Senegal,Ziguinchor,Sanitation,2005,11.39734,Open defecation
906,Senegal,Ziguinchor,Drinking water,2005,0.0,Surface water
907,Senegal,Ziguinchor,Drinking water,2005,67.08053000000001,Unimproved
908,Senegal,Ziguinchor,Sanitation,2005,60.866890000000005,Unimproved
909,Senegal,Dakar,Drinking water,2000,90.24215,At least basic
910,Senegal,Dakar,Sanitation,2000,57.53164,At least basic
911,Senegal,Dakar,Drinking water,2000,2.97973,Limited service
912,Senegal,Dakar,Sanitation,2000,27.72317,Limited service
913,Senegal,Dakar,Sanitation,2000,4.13352,Open defecation
914,Senegal,Dakar,Drinking water,2000,0.0,Surface water
915,Senegal,Dakar,Drinking water,2000,6.77813,Unimproved
916,Senegal,Dakar,Sanitation,2000,10.61167,Unimproved
917,Senegal,Diourbel,Drinking water,2000,72.44405,At least basic
918,Senegal,Diourbel,Sanitation,2000,43.344390000000004,At least basic
919,Senegal,Diourbel,Drinking water,2000,5.9141900000000005,Limited service
920,Senegal,Diourbel,Sanitation,2000,5.088369999999999,Limited service
921,Senegal,Diourbel,Sanitation,2000,37.440290000000005,Open defecation
922,Senegal,Diourbel,Drinking water,2000,0.0,Surface water
923,Senegal,Diourbel,Drinking water,2000,21.64176,Unimproved
924,Senegal,Diourbel,Sanitation,2000,14.12694,Unimproved
925,Senegal,Fatick,Drinking water,2000,42.7249,At least basic
926,Senegal,Fatick,Sanitation,2000,17.14349,At least basic
927,Senegal,Fatick,Drinking water,2000,9.7761,Limited service
928,Senegal,Fatick,Sanitation,2000,9.136280000000001,Limited service
929,Senegal,Fatick,Sanitation,2000,55.24986,Open defecation
930,Senegal,Fatick,Drinking water,2000,0.0,Surface water
931,Senegal,Fatick,Drinking water,2000,47.49901,Unimproved
932,Senegal,Fatick,Sanitation,2000,18.47038,Unimproved
933,Senegal,Kaolack,Drinking water,2000,42.29593,At least basic
934,Senegal,Kaolack,Sanitation,2000,30.583640000000003,At least basic
935,Senegal,Kaolack,Drinking water,2000,7.823010000000001,Limited service
936,Senegal,Kaolack,Sanitation,2000,10.21314,Limited service
937,Senegal,Kaolack,Sanitation,2000,36.99798,Open defecation
938,Senegal,Kaolack,Drinking water,2000,0.23301999999999998,Surface water
939,Senegal,Kaolack,Drinking water,2000,49.64805,Unimproved
940,Senegal,Kaolack,Sanitation,2000,22.20524,Unimproved
941,Senegal,Kolda,Drinking water,2000,26.07824,At least basic
942,Senegal,Kolda,Sanitation,2000,33.45512,At least basic
943,Senegal,Kolda,Drinking water,2000,1.4512,Limited service
944,Senegal,Kolda,Sanitation,2000,9.5892,Limited service
945,Senegal,Kolda,Sanitation,2000,20.2146,Open defecation
946,Senegal,Kolda,Drinking water,2000,0.0,Surface water
947,Senegal,Kolda,Drinking water,2000,72.47055999999999,Unimproved
948,Senegal,Kolda,Sanitation,2000,36.74108,Unimproved
949,Senegal,Louga,Drinking water,2000,56.860580000000006,At least basic
950,Senegal,Louga,Sanitation,2000,38.340509999999995,At least basic
951,Senegal,Louga,Drinking water,2000,20.527639999999998,Limited service
952,Senegal,Louga,Sanitation,2000,3.43994,Limited service
953,Senegal,Louga,Sanitation,2000,38.21456,Open defecation
954,Senegal,Louga,Drinking water,2000,0.0,Surface water
955,Senegal,Louga,Drinking water,2000,22.61178,Unimproved
956,Senegal,Louga,Sanitation,2000,20.00499,Unimproved
957,Senegal,Saint-Louis,Drinking water,2000,62.79093,At least basic
958,Senegal,Saint-Louis,Sanitation,2000,41.76061,At least basic
959,Senegal,Saint-Louis,Drinking water,2000,1.7596,Limited service
960,Senegal,Saint-Louis,Sanitation,2000,12.84882,Limited service
961,Senegal,Saint-Louis,Sanitation,2000,19.51453,Open defecation
962,Senegal,Saint-Louis,Drinking water,2000,12.34993,Surface water
963,Senegal,Saint-Louis,Drinking water,2000,23.09954,Unimproved
964,Senegal,Saint-Louis,Sanitation,2000,25.87604,Unimproved
965,Senegal,Tambacounda,Drinking water,2000,38.277809999999995,At least basic
966,Senegal,Tambacounda,Sanitation,2000,35.34254,At least basic
967,Senegal,Tambacounda,Drinking water,2000,9.25564,Limited service
968,Senegal,Tambacounda,Sanitation,2000,2.85982,Limited service
969,Senegal,Tambacounda,Sanitation,2000,35.11858,Open defecation
970,Senegal,Tambacounda,Drinking water,2000,10.91473,Surface water
971,Senegal,Tambacounda,Drinking water,2000,41.55182,Unimproved
972,Senegal,Tambacounda,Sanitation,2000,26.679059999999996,Unimproved
973,Senegal,Thies,Drinking water,2000,65.83582,At least basic
974,Senegal,Thies,Sanitation,2000,39.50053,At least basic
975,Senegal,Thies,Drinking water,2000,3.50435,Limited service
976,Senegal,Thies,Sanitation,2000,12.24582,Limited service
977,Senegal,Thies,Sanitation,2000,31.82283,Open defecation
978,Senegal,Thies,Drinking water,2000,0.0,Surface water
979,Senegal,Thies,Drinking water,2000,30.65983,Unimproved
980,Senegal,Thies,Sanitation,2000,16.43082,Unimproved
981,Senegal,Ziguinchor,Drinking water,2000,37.51876,At least basic
982,Senegal,Ziguinchor,Sanitation,2000,34.20364,At least basic
983,Senegal,Ziguinchor,Drinking water,2000,0.7400800000000001,Limited service
984,Senegal,Ziguinchor,Sanitation,2000,19.994220000000002,Limited service
985,Senegal,Ziguinchor,Sanitation,2000,11.06134,Open defecation
986,Senegal,Ziguinchor,Drinking water,2000,0.0,Surface water
987,Senegal,Ziguinchor,Drinking water,2000,61.74116,Unimproved
988,Senegal,Ziguinchor,Sanitation,2000,34.740790000000004,Unimproved
