Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QC","Crops","195","Senegal","5312","Area harvested","79","Millet","1965","1965","ha","950000","","Official data"
"QC","Crops","195","Senegal","5312","Area harvested","79","Millet","1966","1966","ha","849000","","Official data"
"QC","Crops","195","Senegal","5312","Area harvested","79","Millet","1967","1967","ha","1014400","","Official data"
"QC","Crops","195","Senegal","5312","Area harvested","79","Millet","1968","1968","ha","925100","","Official data"
"QC","Crops","195","Senegal","5312","Area harvested","79","Millet","1969","1969","ha","910700","","Official data"
"QC","Crops","195","Senegal","5312","Area harvested","79","Millet","1970","1970","ha","856400","","Official data"
"QC","Crops","195","Senegal","5312","Area harvested","79","Millet","1971","1971","ha","855700","","Official data"
"QC","Crops","195","Senegal","5312","Area harvested","79","Millet","1972","1972","ha","822200","","Official data"
"QC","Crops","195","Senegal","5312","Area harvested","79","Millet","1973","1973","ha","960000","","Official data"
"QC","Crops","195","Senegal","5312","Area harvested","79","Millet","1974","1974","ha","1013100","","Official data"
"QC","Crops","195","Senegal","5312","Area harvested","79","Millet","1975","1975","ha","845700","","Official data"
"QC","Crops","195","Senegal","5312","Area harvested","79","Millet","1976","1976","ha","786100","","Official data"
"QC","Crops","195","Senegal","5312","Area harvested","79","Millet","1977","1977","ha","827800","","Official data"
"QC","Crops","195","Senegal","5312","Area harvested","79","Millet","1978","1978","ha","925900","","Official data"
"QC","Crops","195","Senegal","5312","Area harvested","79","Millet","1979","1979","ha","812100","","Official data"
"QC","Crops","195","Senegal","5312","Area harvested","79","Millet","1980","1980","ha","951400","","Official data"
"QC","Crops","195","Senegal","5312","Area harvested","79","Millet","1981","1981","ha","1033300","","Official data"
"QC","Crops","195","Senegal","5312","Area harvested","79","Millet","1982","1982","ha","870000","","Official data"
"QC","Crops","195","Senegal","5312","Area harvested","79","Millet","1983","1983","ha","709000","","Official data"
"QC","Crops","195","Senegal","5312","Area harvested","79","Millet","1984","1984","ha","903000","","Official data"
"QC","Crops","195","Senegal","5312","Area harvested","79","Millet","1985","1985","ha","1146000","","Official data"
"QC","Crops","195","Senegal","5312","Area harvested","79","Millet","1986","1986","ha","856195","","Official data"
"QC","Crops","195","Senegal","5312","Area harvested","79","Millet","1987","1987","ha","946001","","Official data"
"QC","Crops","195","Senegal","5312","Area harvested","79","Millet","1988","1988","ha","893436","","Official data"
"QC","Crops","195","Senegal","5312","Area harvested","79","Millet","1989","1989","ha","952898","","Official data"
"QC","Crops","195","Senegal","5312","Area harvested","79","Millet","1990","1990","ha","864842","","Official data"
"QC","Crops","195","Senegal","5312","Area harvested","79","Millet","1991","1991","ha","978818","","Official data"
"QC","Crops","195","Senegal","5312","Area harvested","79","Millet","1992","1992","ha","905086","","Official data"
"QC","Crops","195","Senegal","5312","Area harvested","79","Millet","1993","1993","ha","1100271","","Official data"
"QC","Crops","195","Senegal","5312","Area harvested","79","Millet","1994","1994","ha","1077727","","Official data"
"QC","Crops","195","Senegal","5312","Area harvested","79","Millet","1995","1995","ha","1039274","","Official data"
"QC","Crops","195","Senegal","5312","Area harvested","79","Millet","1996","1996","ha","971643","","Official data"
"QC","Crops","195","Senegal","5312","Area harvested","79","Millet","1997","1997","ha","821238","","Official data"
"QC","Crops","195","Senegal","5312","Area harvested","79","Millet","1998","1998","ha","789703","","Official data"
"QC","Crops","195","Senegal","5312","Area harvested","79","Millet","1999","1999","ha","1007462","","Official data"
"QC","Crops","195","Senegal","5312","Area harvested","79","Millet","2000","2000","ha","842124","","Official data"
"QC","Crops","195","Senegal","5312","Area harvested","79","Millet","2001","2001","ha","801074","","Official data"
"QC","Crops","195","Senegal","5312","Area harvested","79","Millet","2002","2002","ha","819580","","Official data"
"QC","Crops","195","Senegal","5312","Area harvested","79","Millet","2003","2003","ha","857458","","Official data"
"QC","Crops","195","Senegal","5312","Area harvested","79","Millet","2004","2004","ha","686929","","Official data"
"QC","Crops","195","Senegal","5312","Area harvested","79","Millet","2005","2005","ha","800763","","Official data"
"QC","Crops","195","Senegal","5312","Area harvested","79","Millet","2006","2006","ha","748311","","Official data"
"QC","Crops","195","Senegal","5312","Area harvested","79","Millet","2007","2007","ha","686892","","Official data"
"QC","Crops","195","Senegal","5312","Area harvested","79","Millet","2008","2008","ha","883619","","Official data"
"QC","Crops","195","Senegal","5312","Area harvested","79","Millet","2009","2009","ha","1051668","","Official data"
"QC","Crops","195","Senegal","5312","Area harvested","79","Millet","2010","2010","ha","1033157","","Official data"
"QC","Crops","195","Senegal","5312","Area harvested","79","Millet","2011","2011","ha","779803","","Official data"
"QC","Crops","195","Senegal","5312","Area harvested","79","Millet","2012","2012","ha","817471","","Official data"
"QC","Crops","195","Senegal","5312","Area harvested","79","Millet","2013","2013","ha","754274","","Official data"
"QC","Crops","195","Senegal","5312","Area harvested","79","Millet","2014","2014","ha","715996","","Official data"
"QC","Crops","195","Senegal","5312","Area harvested","79","Millet","2015","2015","ha","922008","","Official data"
"QC","Crops","195","Senegal","5312","Area harvested","79","Millet","2016","2016","ha","856292","Im","FAO data based on imputation methodology"
"QC","Crops","195","Senegal","5312","Area harvested","79","Millet","2017","2017","ha","812626","Im","FAO data based on imputation methodology"
"QC","Crops","195","Senegal","5312","Area harvested","79","Millet","2018","2018","ha","817901","Im","FAO data based on imputation methodology"
"QC","Crops","195","Senegal","5419","Yield","79","Millet","1961","1961","hg/ha","4529","Fc","Calculated data"
"QC","Crops","195","Senegal","5419","Yield","79","Millet","1962","1962","hg/ha","4539","Fc","Calculated data"
"QC","Crops","195","Senegal","5419","Yield","79","Millet","1963","1963","hg/ha","4664","Fc","Calculated data"
"QC","Crops","195","Senegal","5419","Yield","79","Millet","1964","1964","hg/ha","4863","Fc","Calculated data"
"QC","Crops","195","Senegal","5419","Yield","79","Millet","1965","1965","hg/ha","4779","Fc","Calculated data"
"QC","Crops","195","Senegal","5419","Yield","79","Millet","1966","1966","hg/ha","4065","Fc","Calculated data"
"QC","Crops","195","Senegal","5419","Yield","79","Millet","1967","1967","hg/ha","5261","Fc","Calculated data"
"QC","Crops","195","Senegal","5419","Yield","79","Millet","1968","1968","hg/ha","3966","Fc","Calculated data"
"QC","Crops","195","Senegal","5419","Yield","79","Millet","1969","1969","hg/ha","5681","Fc","Calculated data"
"QC","Crops","195","Senegal","5419","Yield","79","Millet","1970","1970","hg/ha","3815","Fc","Calculated data"
"QC","Crops","195","Senegal","5419","Yield","79","Millet","1971","1971","hg/ha","5550","Fc","Calculated data"
"QC","Crops","195","Senegal","5419","Yield","79","Millet","1972","1972","hg/ha","3200","Fc","Calculated data"
"QC","Crops","195","Senegal","5419","Yield","79","Millet","1973","1973","hg/ha","4336","Fc","Calculated data"
"QC","Crops","195","Senegal","5419","Yield","79","Millet","1974","1974","hg/ha","6395","Fc","Calculated data"
"QC","Crops","195","Senegal","5419","Yield","79","Millet","1975","1975","hg/ha","5984","Fc","Calculated data"
"QC","Crops","195","Senegal","5419","Yield","79","Millet","1976","1976","hg/ha","5789","Fc","Calculated data"
"QC","Crops","195","Senegal","5419","Yield","79","Millet","1977","1977","hg/ha","4136","Fc","Calculated data"
"QC","Crops","195","Senegal","5419","Yield","79","Millet","1978","1978","hg/ha","7071","Fc","Calculated data"
"QC","Crops","195","Senegal","5419","Yield","79","Millet","1979","1979","hg/ha","5221","Fc","Calculated data"
"QC","Crops","195","Senegal","5419","Yield","79","Millet","1980","1980","hg/ha","4740","Fc","Calculated data"
"QC","Crops","195","Senegal","5419","Yield","79","Millet","1981","1981","hg/ha","7645","Fc","Calculated data"
"QC","Crops","195","Senegal","5419","Yield","79","Millet","1982","1982","hg/ha","5482","Fc","Calculated data"
"QC","Crops","195","Senegal","5419","Yield","79","Millet","1983","1983","hg/ha","4048","Fc","Calculated data"
"QC","Crops","195","Senegal","5419","Yield","79","Millet","1984","1984","hg/ha","4219","Fc","Calculated data"
"QC","Crops","195","Senegal","5419","Yield","79","Millet","1985","1985","hg/ha","6702","Fc","Calculated data"
"QC","Crops","195","Senegal","5419","Yield","79","Millet","1986","1986","hg/ha","5864","Fc","Calculated data"
"QC","Crops","195","Senegal","5419","Yield","79","Millet","1987","1987","hg/ha","7295","Fc","Calculated data"
"QC","Crops","195","Senegal","5419","Yield","79","Millet","1988","1988","hg/ha","5424","Fc","Calculated data"
"QC","Crops","195","Senegal","5419","Yield","79","Millet","1989","1989","hg/ha","6705","Fc","Calculated data"
"QC","Crops","195","Senegal","5419","Yield","79","Millet","1990","1990","hg/ha","5837","Fc","Calculated data"
"QC","Crops","195","Senegal","5419","Yield","79","Millet","1991","1991","hg/ha","6851","Fc","Calculated data"
"QC","Crops","195","Senegal","5419","Yield","79","Millet","1992","1992","hg/ha","6217","Fc","Calculated data"
"QC","Crops","195","Senegal","5419","Yield","79","Millet","1993","1993","hg/ha","6840","Fc","Calculated data"
"QC","Crops","195","Senegal","5419","Yield","79","Millet","1994","1994","hg/ha","6225","Fc","Calculated data"
"QC","Crops","195","Senegal","5419","Yield","79","Millet","1995","1995","hg/ha","7641","Fc","Calculated data"
"QC","Crops","195","Senegal","5419","Yield","79","Millet","1996","1996","hg/ha","6189","Fc","Calculated data"
"QC","Crops","195","Senegal","5419","Yield","79","Millet","1997","1997","hg/ha","5193","Fc","Calculated data"
"QC","Crops","195","Senegal","5419","Yield","79","Millet","1998","1998","hg/ha","5590","Fc","Calculated data"
"QC","Crops","195","Senegal","5419","Yield","79","Millet","1999","1999","hg/ha","6700","Fc","Calculated data"
"QC","Crops","195","Senegal","5419","Yield","79","Millet","2000","2000","hg/ha","7127","Fc","Calculated data"
"QC","Crops","195","Senegal","5419","Yield","79","Millet","2001","2001","hg/ha","6949","Fc","Calculated data"
"QC","Crops","195","Senegal","5419","Yield","79","Millet","2002","2002","hg/ha","5061","Fc","Calculated data"
"QC","Crops","195","Senegal","5419","Yield","79","Millet","2003","2003","hg/ha","7329","Fc","Calculated data"
"QC","Crops","195","Senegal","5419","Yield","79","Millet","2004","2004","hg/ha","4713","Fc","Calculated data"
"QC","Crops","195","Senegal","5419","Yield","79","Millet","2005","2005","hg/ha","7600","Fc","Calculated data"
"QC","Crops","195","Senegal","5419","Yield","79","Millet","2006","2006","hg/ha","6606","Fc","Calculated data"
"QC","Crops","195","Senegal","5419","Yield","79","Millet","2007","2007","hg/ha","4642","Fc","Calculated data"
"QC","Crops","195","Senegal","5419","Yield","79","Millet","2008","2008","hg/ha","7675","Fc","Calculated data"
"QC","Crops","195","Senegal","5419","Yield","79","Millet","2009","2009","hg/ha","7703","Fc","Calculated data"
"QC","Crops","195","Senegal","5419","Yield","79","Millet","2010","2010","hg/ha","7872","Fc","Calculated data"
"QC","Crops","195","Senegal","5419","Yield","79","Millet","2011","2011","hg/ha","6165","Fc","Calculated data"
"QC","Crops","195","Senegal","5419","Yield","79","Millet","2012","2012","hg/ha","8106","Fc","Calculated data"
"QC","Crops","195","Senegal","5419","Yield","79","Millet","2013","2013","hg/ha","6833","Fc","Calculated data"
"QC","Crops","195","Senegal","5419","Yield","79","Millet","2014","2014","hg/ha","5712","Fc","Calculated data"
"QC","Crops","195","Senegal","5419","Yield","79","Millet","2015","2015","hg/ha","8133","Fc","Calculated data"
"QC","Crops","195","Senegal","5419","Yield","79","Millet","2016","2016","hg/ha","7099","Fc","Calculated data"
"QC","Crops","195","Senegal","5419","Yield","79","Millet","2017","2017","hg/ha","7004","Fc","Calculated data"
"QC","Crops","195","Senegal","5419","Yield","79","Millet","2018","2018","hg/ha","7018","Fc","Calculated data"
"QC","Crops","195","Senegal","5510","Production","79","Millet","1961","1961","tonnes","334300","","Official data"
"QC","Crops","195","Senegal","5510","Production","79","Millet","1962","1962","tonnes","348700","","Official data"
"QC","Crops","195","Senegal","5510","Production","79","Millet","1963","1963","tonnes","392700","","Official data"
"QC","Crops","195","Senegal","5510","Production","79","Millet","1964","1964","tonnes","436800","","Official data"
"QC","Crops","195","Senegal","5510","Production","79","Millet","1965","1965","tonnes","454000","","Official data"
"QC","Crops","195","Senegal","5510","Production","79","Millet","1966","1966","tonnes","345100","","Official data"
"QC","Crops","195","Senegal","5510","Production","79","Millet","1967","1967","tonnes","533700","","Official data"
"QC","Crops","195","Senegal","5510","Production","79","Millet","1968","1968","tonnes","366900","","Official data"
"QC","Crops","195","Senegal","5510","Production","79","Millet","1969","1969","tonnes","517400","","Official data"
"QC","Crops","195","Senegal","5510","Production","79","Millet","1970","1970","tonnes","326700","","Official data"
"QC","Crops","195","Senegal","5510","Production","79","Millet","1971","1971","tonnes","474900","","Official data"
"QC","Crops","195","Senegal","5510","Production","79","Millet","1972","1972","tonnes","263100","","Official data"
"QC","Crops","195","Senegal","5510","Production","79","Millet","1973","1973","tonnes","416300","","Official data"
"QC","Crops","195","Senegal","5510","Production","79","Millet","1974","1974","tonnes","647900","","Official data"
"QC","Crops","195","Senegal","5510","Production","79","Millet","1975","1975","tonnes","506100","","Official data"
"QC","Crops","195","Senegal","5510","Production","79","Millet","1976","1976","tonnes","455100","","Official data"
"QC","Crops","195","Senegal","5510","Production","79","Millet","1977","1977","tonnes","342400","","Official data"
"QC","Crops","195","Senegal","5510","Production","79","Millet","1978","1978","tonnes","654700","","Official data"
"QC","Crops","195","Senegal","5510","Production","79","Millet","1979","1979","tonnes","424000","","Official data"
"QC","Crops","195","Senegal","5510","Production","79","Millet","1980","1980","tonnes","451000","","Official data"
"QC","Crops","195","Senegal","5510","Production","79","Millet","1981","1981","tonnes","790000","","Official data"
"QC","Crops","195","Senegal","5510","Production","79","Millet","1982","1982","tonnes","476900","","Official data"
"QC","Crops","195","Senegal","5510","Production","79","Millet","1983","1983","tonnes","287000","","Official data"
"QC","Crops","195","Senegal","5510","Production","79","Millet","1984","1984","tonnes","381000","","Official data"
"QC","Crops","195","Senegal","5510","Production","79","Millet","1985","1985","tonnes","768000","","Official data"
"QC","Crops","195","Senegal","5510","Production","79","Millet","1986","1986","tonnes","502060","","Official data"
"QC","Crops","195","Senegal","5510","Production","79","Millet","1987","1987","tonnes","690103","","Official data"
"QC","Crops","195","Senegal","5510","Production","79","Millet","1988","1988","tonnes","484638","","Official data"
"QC","Crops","195","Senegal","5510","Production","79","Millet","1989","1989","tonnes","638883","","Official data"
"QC","Crops","195","Senegal","5510","Production","79","Millet","1990","1990","tonnes","504801","","Official data"
"QC","Crops","195","Senegal","5510","Production","79","Millet","1991","1991","tonnes","670607","","Official data"
"QC","Crops","195","Senegal","5510","Production","79","Millet","1992","1992","tonnes","562706","","Official data"
"QC","Crops","195","Senegal","5510","Production","79","Millet","1993","1993","tonnes","752616","","Official data"
"QC","Crops","195","Senegal","5510","Production","79","Millet","1994","1994","tonnes","670843","","Official data"
"QC","Crops","195","Senegal","5510","Production","79","Millet","1995","1995","tonnes","794133","","Official data"
"QC","Crops","195","Senegal","5510","Production","79","Millet","1996","1996","tonnes","601359","","Official data"
"QC","Crops","195","Senegal","5510","Production","79","Millet","1997","1997","tonnes","426481","","Official data"
"QC","Crops","195","Senegal","5510","Production","79","Millet","1998","1998","tonnes","441418","","Official data"
"QC","Crops","195","Senegal","5510","Production","79","Millet","1999","1999","tonnes","675000","","Official data"
"QC","Crops","195","Senegal","5510","Production","79","Millet","2000","2000","tonnes","600221","","Official data"
"QC","Crops","195","Senegal","5510","Production","79","Millet","2001","2001","tonnes","556655","","Official data"
"QC","Crops","195","Senegal","5510","Production","79","Millet","2002","2002","tonnes","414820","","Official data"
"QC","Crops","195","Senegal","5510","Production","79","Millet","2003","2003","tonnes","628426","","Official data"
"QC","Crops","195","Senegal","5510","Production","79","Millet","2004","2004","tonnes","323752","","Official data"
"QC","Crops","195","Senegal","5510","Production","79","Millet","2005","2005","tonnes","608551","","Official data"
"QC","Crops","195","Senegal","5510","Production","79","Millet","2006","2006","tonnes","494345","","Official data"
"QC","Crops","195","Senegal","5510","Production","79","Millet","2007","2007","tonnes","318822","","Official data"
"QC","Crops","195","Senegal","5510","Production","79","Millet","2008","2008","tonnes","678171","","Official data"
"QC","Crops","195","Senegal","5510","Production","79","Millet","2009","2009","tonnes","810121","","Official data"
"QC","Crops","195","Senegal","5510","Production","79","Millet","2010","2010","tonnes","813295","","Official data"
"QC","Crops","195","Senegal","5510","Production","79","Millet","2011","2011","tonnes","480759","","Official data"
"QC","Crops","195","Senegal","5510","Production","79","Millet","2012","2012","tonnes","662614","","Official data"
"QC","Crops","195","Senegal","5510","Production","79","Millet","2013","2013","tonnes","515365","","Official data"
"QC","Crops","195","Senegal","5510","Production","79","Millet","2014","2014","tonnes","408993","","Official data"
"QC","Crops","195","Senegal","5510","Production","79","Millet","2015","2015","tonnes","749874","","Official data"
"QC","Crops","195","Senegal","5510","Production","79","Millet","2016","2016","tonnes","607851","Im","FAO data based on imputation methodology"
"QC","Crops","195","Senegal","5510","Production","79","Millet","2017","2017","tonnes","569154","Im","FAO data based on imputation methodology"
"QC","Crops","195","Senegal","5510","Production","79","Millet","2018","2018","tonnes","574000","Im","FAO data based on imputation methodology"
"QC","Crops","195","Senegal","5510","Production","30","Rice, paddy (rice milled equivalent)","1961","1961","tonnes","55428","Fc","Calculated data"
"QC","Crops","195","Senegal","5510","Production","30","Rice, paddy (rice milled equivalent)","1962","1962","tonnes","51359","Fc","Calculated data"
"QC","Crops","195","Senegal","5510","Production","30","Rice, paddy (rice milled equivalent)","1963","1963","tonnes","70702","Fc","Calculated data"
"QC","Crops","195","Senegal","5510","Production","30","Rice, paddy (rice milled equivalent)","1964","1964","tonnes","73370","Fc","Calculated data"
"QC","Crops","195","Senegal","5510","Production","30","Rice, paddy (rice milled equivalent)","1965","1965","tonnes","81557","Fc","Calculated data"
"QC","Crops","195","Senegal","5510","Production","30","Rice, paddy (rice milled equivalent)","1966","1966","tonnes","83600","Fc","Calculated data"
"QC","Crops","195","Senegal","5510","Production","30","Rice, paddy (rice milled equivalent)","1967","1967","tonnes","91713","Fc","Calculated data"
"QC","Crops","195","Senegal","5510","Production","30","Rice, paddy (rice milled equivalent)","1968","1968","tonnes","38886","Fc","Calculated data"
"QC","Crops","195","Senegal","5510","Production","30","Rice, paddy (rice milled equivalent)","1969","1969","tonnes","103985","Fc","Calculated data"
"QC","Crops","195","Senegal","5510","Production","30","Rice, paddy (rice milled equivalent)","1970","1970","tonnes","60364","Fc","Calculated data"
"QC","Crops","195","Senegal","5510","Production","30","Rice, paddy (rice milled equivalent)","1971","1971","tonnes","72169","Fc","Calculated data"
"QC","Crops","195","Senegal","5510","Production","30","Rice, paddy (rice milled equivalent)","1972","1972","tonnes","24479","Fc","Calculated data"
"QC","Crops","195","Senegal","5510","Production","30","Rice, paddy (rice milled equivalent)","1973","1973","tonnes","42915","Fc","Calculated data"
"QC","Crops","195","Senegal","5510","Production","30","Rice, paddy (rice milled equivalent)","1974","1974","tonnes","78022","Fc","Calculated data"
"QC","Crops","195","Senegal","5510","Production","30","Rice, paddy (rice milled equivalent)","1975","1975","tonnes","77177","Fc","Calculated data"
"QC","Crops","195","Senegal","5510","Production","30","Rice, paddy (rice milled equivalent)","1976","1976","tonnes","76838","Fc","Calculated data"
"QC","Crops","195","Senegal","5510","Production","30","Rice, paddy (rice milled equivalent)","1977","1977","tonnes","41966","Fc","Calculated data"
"QC","Crops","195","Senegal","5510","Production","30","Rice, paddy (rice milled equivalent)","1978","1978","tonnes","98079","Fc","Calculated data"
"QC","Crops","195","Senegal","5510","Production","30","Rice, paddy (rice milled equivalent)","1979","1979","tonnes","64410","Fc","Calculated data"
"QC","Crops","195","Senegal","5510","Production","30","Rice, paddy (rice milled equivalent)","1980","1980","tonnes","43127","Fc","Calculated data"
"QC","Crops","195","Senegal","5510","Production","30","Rice, paddy (rice milled equivalent)","1981","1981","tonnes","84730","Fc","Calculated data"
"QC","Crops","195","Senegal","5510","Production","30","Rice, paddy (rice milled equivalent)","1982","1982","tonnes","79087","Fc","Calculated data"
"QC","Crops","195","Senegal","5510","Production","30","Rice, paddy (rice milled equivalent)","1983","1983","tonnes","72396","Fc","Calculated data"
"QC","Crops","195","Senegal","5510","Production","30","Rice, paddy (rice milled equivalent)","1984","1984","tonnes","90597","Fc","Calculated data"
"QC","Crops","195","Senegal","5510","Production","30","Rice, paddy (rice milled equivalent)","1985","1985","tonnes","98052","Fc","Calculated data"
"QC","Crops","195","Senegal","5510","Production","30","Rice, paddy (rice milled equivalent)","1986","1986","tonnes","95242","Fc","Calculated data"
"QC","Crops","195","Senegal","5510","Production","30","Rice, paddy (rice milled equivalent)","1987","1987","tonnes","90574","Fc","Calculated data"
"QC","Crops","195","Senegal","5510","Production","30","Rice, paddy (rice milled equivalent)","1988","1988","tonnes","97652","Fc","Calculated data"
"QC","Crops","195","Senegal","5510","Production","30","Rice, paddy (rice milled equivalent)","1989","1989","tonnes","112207","Fc","Calculated data"
"QC","Crops","195","Senegal","5510","Production","30","Rice, paddy (rice milled equivalent)","1990","1990","tonnes","120806","Fc","Calculated data"
"QC","Crops","195","Senegal","5510","Production","30","Rice, paddy (rice milled equivalent)","1991","1991","tonnes","113257","Fc","Calculated data"
"QC","Crops","195","Senegal","5510","Production","30","Rice, paddy (rice milled equivalent)","1992","1992","tonnes","118290","Fc","Calculated data"
"QC","Crops","195","Senegal","5510","Production","30","Rice, paddy (rice milled equivalent)","1993","1993","tonnes","128980","Fc","Calculated data"
"QC","Crops","195","Senegal","5510","Production","30","Rice, paddy (rice milled equivalent)","1994","1994","tonnes","108206","Fc","Calculated data"
"QC","Crops","195","Senegal","5510","Production","30","Rice, paddy (rice milled equivalent)","1995","1995","tonnes","103486","Fc","Calculated data"
"QC","Crops","195","Senegal","5510","Production","30","Rice, paddy (rice milled equivalent)","1996","1996","tonnes","99236","Fc","Calculated data"
"QC","Crops","195","Senegal","5510","Production","30","Rice, paddy (rice milled equivalent)","1997","1997","tonnes","115859","Fc","Calculated data"
"QC","Crops","195","Senegal","5510","Production","30","Rice, paddy (rice milled equivalent)","1998","1998","tonnes","82387","Fc","Calculated data"
"QC","Crops","195","Senegal","5510","Production","30","Rice, paddy (rice milled equivalent)","1999","1999","tonnes","242788","Fc","Calculated data"
"QC","Crops","195","Senegal","5510","Production","30","Rice, paddy (rice milled equivalent)","2000","2000","tonnes","134929","Fc","Calculated data"
"QC","Crops","195","Senegal","5510","Production","30","Rice, paddy (rice milled equivalent)","2001","2001","tonnes","138062","Fc","Calculated data"
"QC","Crops","195","Senegal","5510","Production","30","Rice, paddy (rice milled equivalent)","2002","2002","tonnes","114987","Fc","Calculated data"
"QC","Crops","195","Senegal","5510","Production","30","Rice, paddy (rice milled equivalent)","2003","2003","tonnes","154614","Fc","Calculated data"
"QC","Crops","195","Senegal","5510","Production","30","Rice, paddy (rice milled equivalent)","2004","2004","tonnes","134563","Fc","Calculated data"
"QC","Crops","195","Senegal","5510","Production","30","Rice, paddy (rice milled equivalent)","2005","2005","tonnes","186146","Fc","Calculated data"
"QC","Crops","195","Senegal","5510","Production","30","Rice, paddy (rice milled equivalent)","2006","2006","tonnes","127059","Fc","Calculated data"
"QC","Crops","195","Senegal","5510","Production","30","Rice, paddy (rice milled equivalent)","2007","2007","tonnes","128984","Fc","Calculated data"
"QC","Crops","195","Senegal","5510","Production","30","Rice, paddy (rice milled equivalent)","2008","2008","tonnes","272282","Fc","Calculated data"
"QC","Crops","195","Senegal","5510","Production","30","Rice, paddy (rice milled equivalent)","2009","2009","tonnes","334903","Fc","Calculated data"
"QC","Crops","195","Senegal","5510","Production","30","Rice, paddy (rice milled equivalent)","2010","2010","tonnes","402897","Fc","Calculated data"
"QC","Crops","195","Senegal","5510","Production","30","Rice, paddy (rice milled equivalent)","2011","2011","tonnes","270685","Fc","Calculated data"
"QC","Crops","195","Senegal","5510","Production","30","Rice, paddy (rice milled equivalent)","2012","2012","tonnes","313256","Fc","Calculated data"
"QC","Crops","195","Senegal","5510","Production","30","Rice, paddy (rice milled equivalent)","2013","2013","tonnes","290914","Fc","Calculated data"
"QC","Crops","195","Senegal","5510","Production","30","Rice, paddy (rice milled equivalent)","2014","2014","tonnes","372867","Fc","Calculated data"
"QC","Crops","195","Senegal","5510","Production","30","Rice, paddy (rice milled equivalent)","2015","2015","tonnes","604534","Fc","Calculated data"
"QC","Crops","195","Senegal","5510","Production","30","Rice, paddy (rice milled equivalent)","2016","2016","tonnes","422772","Fc","Calculated data"
"QC","Crops","195","Senegal","5510","Production","30","Rice, paddy (rice milled equivalent)","2017","2017","tonnes","474100","Fc","Calculated data"
"QC","Crops","195","Senegal","5510","Production","30","Rice, paddy (rice milled equivalent)","2018","2018","tonnes","508772","Fc","Calculated data"
"QC","Crops","195","Senegal","5312","Area harvested","83","Sorghum","1961","1961","ha","102600","","Official data"
"QC","Crops","195","Senegal","5312","Area harvested","83","Sorghum","1962","1962","ha","106700","","Official data"
"QC","Crops","195","Senegal","5312","Area harvested","83","Sorghum","1963","1963","ha","117000","","Official data"
"QC","Crops","195","Senegal","5312","Area harvested","83","Sorghum","1964","1964","ha","124800","","Official data"
"QC","Crops","195","Senegal","5312","Area harvested","83","Sorghum","1965","1965","ha","132000","","Official data"
"QC","Crops","195","Senegal","5312","Area harvested","83","Sorghum","1966","1966","ha","118000","","Official data"
"QC","Crops","195","Senegal","5312","Area harvested","83","Sorghum","1967","1967","ha","140900","","Official data"
"QC","Crops","195","Senegal","5312","Area harvested","83","Sorghum","1968","1968","ha","128600","","Official data"
"QC","Crops","195","Senegal","5312","Area harvested","83","Sorghum","1969","1969","ha","126600","","Official data"
"QC","Crops","195","Senegal","5312","Area harvested","83","Sorghum","1970","1970","ha","119000","","Official data"
"QC","Crops","195","Senegal","5312","Area harvested","83","Sorghum","1971","1971","ha","118900","","Official data"
"QC","Crops","195","Senegal","5312","Area harvested","83","Sorghum","1972","1972","ha","114200","","Official data"
"QC","Crops","195","Senegal","5312","Area harvested","83","Sorghum","1973","1973","ha","133000","","Official data"
"QC","Crops","195","Senegal","5312","Area harvested","83","Sorghum","1974","1974","ha","140800","","Official data"
"QC","Crops","195","Senegal","5312","Area harvested","83","Sorghum","1975","1975","ha","117500","","Official data"
"QC","Crops","195","Senegal","5312","Area harvested","83","Sorghum","1976","1976","ha","109200","","Official data"
"QC","Crops","195","Senegal","5312","Area harvested","83","Sorghum","1977","1977","ha","115000","","Official data"
"QC","Crops","195","Senegal","5312","Area harvested","83","Sorghum","1978","1978","ha","128700","","Official data"
"QC","Crops","195","Senegal","5312","Area harvested","83","Sorghum","1979","1979","ha","112800","","Official data"
"QC","Crops","195","Senegal","5312","Area harvested","83","Sorghum","1980","1980","ha","132200","","Official data"
"QC","Crops","195","Senegal","5312","Area harvested","83","Sorghum","1981","1981","ha","143600","","Official data"
"QC","Crops","195","Senegal","5312","Area harvested","83","Sorghum","1982","1982","ha","120900","","Official data"
"QC","Crops","195","Senegal","5312","Area harvested","83","Sorghum","1983","1983","ha","75000","","Official data"
"QC","Crops","195","Senegal","5312","Area harvested","83","Sorghum","1984","1984","ha","100000","","Official data"
"QC","Crops","195","Senegal","5312","Area harvested","83","Sorghum","1985","1985","ha","190000","","Official data"
"QC","Crops","195","Senegal","5312","Area harvested","83","Sorghum","1986","1986","ha","136959","","Official data"
"QC","Crops","195","Senegal","5312","Area harvested","83","Sorghum","1987","1987","ha","127816","","Official data"
"QC","Crops","195","Senegal","5312","Area harvested","83","Sorghum","1988","1988","ha","129880","","Official data"
"QC","Crops","195","Senegal","5312","Area harvested","83","Sorghum","1989","1989","ha","131461","","Official data"
"QC","Crops","195","Senegal","5312","Area harvested","83","Sorghum","1990","1990","ha","172860","","Official data"
"QC","Crops","195","Senegal","5312","Area harvested","83","Sorghum","1991","1991","ha","99636","","Official data"
