Country,Admin 1,Market,Commodity,Price Type,Year,Month,Price,Trend,PEWI,ALPS phase,Data Type,Unit,Currency,Upper (95%) CI,Lower (95%) CI,Forecast Methodology
Senegal,Kedougou,Kedougou,Millet,Retail,2012,07,300,244.56,1.541,Alert,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Millet,Retail,2012,08,300,268.69,0.871,Stress,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Millet,Retail,2012,09,300,255.67,1.224,Alert,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Millet,Retail,2012,10,283.33,244.31,1.073,Alert,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Millet,Retail,2012,11,300,236.07,1.72,Alert,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Millet,Retail,2012,12,250,228.09,0.592,Stress,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Millet,Retail,2013,01,,,,,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Millet,Retail,2013,02,270,237.72,0.873,Stress,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Millet,Retail,2013,03,240,241.19,-0.032,,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Millet,Retail,2013,04,262.5,241.14,0.584,Stress,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Millet,Retail,2013,05,195,226.79,-0.87,,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Millet,Retail,2013,06,300,254.66,1.232,Alert,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Millet,Retail,2013,07,300,263.8,0.982,Stress,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Millet,Retail,2013,08,325,288.27,0.995,Stress,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Millet,Retail,2013,09,,,,,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Millet,Retail,2013,10,250,253.08,-0.084,,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Millet,Retail,2013,11,250,243.81,0.17,,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Millet,Retail,2013,12,266.67,239.3,0.753,Stress,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Millet,Retail,2014,01,300,247.98,1.417,Alert,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Millet,Retail,2014,02,300,255.4,1.208,Alert,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Millet,Retail,2014,03,300,260.82,1.059,Alert,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Millet,Retail,2014,04,300,261.48,1.039,Alert,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Millet,Retail,2014,05,300,253.31,1.253,Alert,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Millet,Retail,2014,06,300,276.14,0.642,Stress,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Millet,Retail,2014,07,325,286.91,1.024,Alert,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Millet,Retail,2014,08,325,307.56,0.471,Stress,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Millet,Retail,2014,09,300,288.35,0.316,Stress,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Millet,Retail,2014,10,300,275.1,0.677,Stress,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Millet,Retail,2014,11,,,,,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Millet,Retail,2014,12,300,261.99,1.033,Alert,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Millet,Retail,2015,01,287.5,269.83,0.482,Stress,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Millet,Retail,2015,02,275,271.41,0.098,,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Millet,Retail,2015,03,300,279.64,0.561,Stress,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Millet,Retail,2015,04,300,279.49,0.567,Stress,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Millet,Retail,2015,05,300,271.78,0.781,Stress,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Millet,Retail,2015,06,300,290.92,0.252,Stress,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Millet,Retail,2015,07,300,299.52,0.014,,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Millet,Retail,2015,08,,,,,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Millet,Retail,2015,09,313,302.3,0.301,Stress,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Millet,Retail,2015,10,250,281.08,-0.874,,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Millet,Retail,2015,11,,,,,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Millet,Retail,2015,12,250,267.38,-0.49,,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Millet,Retail,2016,01,250,273.31,-0.659,,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Millet,Retail,2016,02,266,276.37,-0.295,,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Millet,Retail,2016,03,200,274.04,-2.062,,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Millet,Retail,2016,04,200,270.79,-1.938,,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Millet,Retail,2016,05,250,267.36,-0.477,,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Millet,Retail,2016,06,275,286.87,-0.328,,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Millet,Retail,2016,07,,,,,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Millet,Retail,2016,08,,,,,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Millet,Retail,2016,09,275,295,-0.554,,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Millet,Retail,2016,10,275,277.44,-0.068,,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Millet,Retail,2016,11,275,268.45,0.183,,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Millet,Retail,2016,12,300,270.09,0.837,Stress,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Millet,Retail,2017,01,263,270.72,-0.217,,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Millet,Retail,2017,02,250,272.26,-0.627,,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Millet,Retail,2017,03,256,272.13,-0.456,,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Millet,Retail,2017,04,,,,,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Millet,Retail,2017,05,275,270.7,0.122,,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Millet,Retail,2017,06,300,291.44,0.244,,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Millet,Retail,2017,07,300,299.73,0.008,,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Millet,Retail,2017,08,300,315.95,-0.458,,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Millet,Retail,2017,09,300,298.67,0.038,,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Millet,Retail,2017,10,300,283.22,0.486,Stress,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Millet,Retail,2017,11,275,272.66,0.068,,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Millet,Retail,2017,12,300,276.52,0.684,Stress,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Millet,Retail,2018,01,280,275.35,0.136,,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Millet,Retail,2018,02,,,,,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Millet,Retail,2018,03,300,279.87,0.59,Stress,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Millet,Retail,2018,04,300,281.49,0.545,Stress,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Millet,Retail,2018,05,300,279.62,0.601,Stress,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Millet,Retail,2018,06,300,,,,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Millet,Retail,2018,07,300,305.92,-0.176,,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Millet,Retail,2018,08,,,,,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Millet,Retail,2018,09,,,,,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Millet,Retail,2018,10,275,288.31,-0.397,,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Millet,Retail,2018,11,275,278.57,-0.107,,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Millet,Retail,2018,12,300,283.95,0.482,Stress,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Millet,Retail,2019,01,300,283.34,0.502,Stress,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Millet,Retail,2019,02,350,291.05,1.758,Alert,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Millet,Retail,2019,03,250,283.7,-1.005,,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Millet,Retail,2019,04,250,283.57,-1,,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Millet,Retail,2019,05,275,283.22,-0.246,,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Millet,Retail,2019,06,,,,,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Millet,Retail,2019,07,213,299.96,-2.538,,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Millet,Retail,2019,08,250,315.41,-1.887,,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Millet,Retail,2019,09,,,,,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Millet,Retail,2019,10,212.5,281.27,-1.959,,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Millet,Retail,2019,11,,,,,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Millet,Retail,2019,12,300,284.58,0.441,Stress,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Millet,Retail,2020,01,,,,,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Millet,Retail,2020,02,300,288.8,0.321,Stress,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Millet,Retail,2020,03,,,,,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Millet,Retail,2020,04,275,281.02,-0.173,,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Millet,Retail,2020,05,325,286.08,1.118,Alert,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Millet,Retail,2020,06,300,301.8,-0.052,,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Millet,Retail,2020,07,300,301.32,-0.038,,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Millet,Retail,2020,08,300,316.58,-0.481,,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Millet,Retail,2020,09,256.25,302.23,-1.329,,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Millet,Retail,2020,10,290,285.03,0.144,,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Millet,Retail,2020,11,300,282.61,0.506,Stress,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Millet,Retail,2020,12,268.2,284.79,-0.488,,Forecast,KG,XOF,327.61,208.79,AR(3);I(0);MA(3)
Senegal,Kedougou,Kedougou,Millet,Retail,2021,01,277.03,282.45,-0.16,,Forecast,KG,XOF,336.44,217.62,AR(3);I(0);MA(3)
Senegal,Kedougou,Kedougou,Millet,Retail,2021,02,263.61,287.83,-0.713,,Forecast,KG,XOF,323.01,204.2,AR(3);I(0);MA(3)
Senegal,Kedougou,Kedougou,Millet,Retail,2021,03,274.06,281.46,-0.218,,Forecast,KG,XOF,333.47,214.66,AR(3);I(0);MA(3)
Senegal,Kedougou,Kedougou,Millet,Retail,2021,04,268.16,281.09,-0.381,,Forecast,KG,XOF,327.56,208.75,AR(3);I(0);MA(3)
Senegal,Kedougou,Kedougou,Millet,Retail,2021,05,266.21,285,-0.553,,Forecast,KG,XOF,325.62,206.81,AR(3);I(0);MA(3)
Senegal,Kedougou,Kedougou,Rice (imported),Retail,2007,01,225,225,0,,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Rice (imported),Retail,2007,02,,,,,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Rice (imported),Retail,2007,03,250,308.43,-0.992,,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Rice (imported),Retail,2007,04,225,281.76,-0.964,,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Rice (imported),Retail,2007,05,245,265.1,-0.341,,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Rice (imported),Retail,2007,06,,,,,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Rice (imported),Retail,2007,07,250,263.43,-0.228,,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Rice (imported),Retail,2007,08,250,263.98,-0.238,,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Rice (imported),Retail,2007,09,250,313.43,-1.077,,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Rice (imported),Retail,2007,10,275,296.76,-0.37,,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Rice (imported),Retail,2007,11,262.5,276.48,-0.238,,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Rice (imported),Retail,2007,12,,,,,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Rice (imported),Retail,2008,01,,,,,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Rice (imported),Retail,2008,02,300,362.55,-1.062,,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Rice (imported),Retail,2008,03,325,333.33,-0.142,,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Rice (imported),Retail,2008,04,375,306.67,1.161,Alert,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Rice (imported),Retail,2008,05,305,290,0.255,Stress,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Rice (imported),Retail,2008,06,325,301.71,0.396,Stress,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Rice (imported),Retail,2008,07,325,288.33,0.623,Stress,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Rice (imported),Retail,2008,08,330,288.89,0.698,Stress,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Rice (imported),Retail,2008,09,440,338.33,1.727,Alert,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Rice (imported),Retail,2008,10,440,321.67,2.01,Crisis,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Rice (imported),Retail,2008,11,391.67,301.39,1.533,Alert,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Rice (imported),Retail,2008,12,425,325.05,1.698,Alert,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Rice (imported),Retail,2009,01,,,,,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Rice (imported),Retail,2009,02,450,387.45,1.062,Alert,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Rice (imported),Retail,2009,03,425,358.24,1.134,Alert,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Rice (imported),Retail,2009,04,320,331.57,-0.197,,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Rice (imported),Retail,2009,05,320,314.9,0.087,,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Rice (imported),Retail,2009,06,303.33,326.62,-0.396,,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Rice (imported),Retail,2009,07,290,313.24,-0.395,,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Rice (imported),Retail,2009,08,286.67,313.79,-0.461,,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Rice (imported),Retail,2009,09,325,363.24,-0.649,,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Rice (imported),Retail,2009,10,250,346.57,-1.64,,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Rice (imported),Retail,2009,11,250,326.29,-1.296,,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Rice (imported),Retail,2009,12,250,349.95,-1.698,,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Rice (imported),Retail,2010,01,250,269.77,-0.34,,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Rice (imported),Retail,2010,02,230,340.64,-1.773,,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Rice (imported),Retail,2010,03,250,324.01,-1.167,,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Rice (imported),Retail,2010,04,250,298.52,-0.766,,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Rice (imported),Retail,2010,05,,,,,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Rice (imported),Retail,2010,06,290,309.15,-0.306,,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Rice (imported),Retail,2010,07,250,280.37,-0.49,,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Rice (imported),Retail,2010,08,300,293.83,0.101,,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Rice (imported),Retail,2010,09,300,328.59,-0.472,,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Rice (imported),Retail,2010,10,300,314.97,-0.25,,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Rice (imported),Retail,2010,11,300,299.78,0.004,,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Rice (imported),Retail,2010,12,300,323.39,-0.399,,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Rice (imported),Retail,2011,01,300,259.23,0.698,Stress,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Rice (imported),Retail,2011,02,272,311.52,-0.679,,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Rice (imported),Retail,2011,03,260,296.67,-0.634,,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Rice (imported),Retail,2011,04,260,279.07,-0.333,,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Rice (imported),Retail,2011,05,260,273.31,-0.235,,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Rice (imported),Retail,2011,06,260,287.31,-0.485,,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Rice (imported),Retail,2011,07,260,264.97,-0.089,,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Rice (imported),Retail,2011,08,267.5,276.25,-0.159,,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Rice (imported),Retail,2011,09,260,301.94,-0.761,,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Rice (imported),Retail,2011,10,300,299.94,0.001,,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Rice (imported),Retail,2011,11,300,288.39,0.215,,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Rice (imported),Retail,2011,12,350,322.74,0.508,Stress,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Rice (imported),Retail,2012,01,350,273.87,1.394,Alert,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Rice (imported),Retail,2012,02,356.25,316.13,0.737,Stress,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Rice (imported),Retail,2012,03,350,306.02,0.809,Stress,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Rice (imported),Retail,2012,04,350,296.05,0.99,Stress,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Rice (imported),Retail,2012,05,260,276.29,-0.301,,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Rice (imported),Retail,2012,06,,,,,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Rice (imported),Retail,2012,07,300,278.69,0.397,Stress,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Rice (imported),Retail,2012,08,300,289.12,0.204,,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Rice (imported),Retail,2012,09,300,312,-0.227,,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Rice (imported),Retail,2012,10,300,309.86,-0.188,,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Rice (imported),Retail,2012,11,300,299.74,0.005,,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Rice (imported),Retail,2012,12,300,323.56,-0.455,,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Rice (imported),Retail,2013,01,,,,,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Rice (imported),Retail,2013,02,300,315.58,-0.303,,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Rice (imported),Retail,2013,03,300,305.32,-0.104,,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Rice (imported),Retail,2013,04,300,294.2,0.115,,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Rice (imported),Retail,2013,05,295,278.74,0.323,Stress,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Rice (imported),Retail,2013,06,300,293.98,0.12,,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Rice (imported),Retail,2013,07,300,281.21,0.379,Stress,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Rice (imported),Retail,2013,08,300,290.09,0.201,,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Rice (imported),Retail,2013,09,,,,,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Rice (imported),Retail,2013,10,295,307.54,-0.256,,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Rice (imported),Retail,2013,11,280,296.06,-0.33,,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Rice (imported),Retail,2013,12,280,315.12,-0.723,,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Rice (imported),Retail,2014,01,280,278.05,0.04,,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Rice (imported),Retail,2014,02,280,308.8,-0.599,,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Rice (imported),Retail,2014,03,280,299.64,-0.411,,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Rice (imported),Retail,2014,04,280,289.23,-0.194,,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Rice (imported),Retail,2014,05,280,275.26,0.1,,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Rice (imported),Retail,2014,06,280,287.75,-0.165,,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Rice (imported),Retail,2014,07,280,276.16,0.082,,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Rice (imported),Retail,2014,08,280,283.42,-0.074,,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Rice (imported),Retail,2014,09,280,300.48,-0.444,,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Rice (imported),Retail,2014,10,280,297.69,-0.385,,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Rice (imported),Retail,2014,11,280,287.94,-0.174,,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Rice (imported),Retail,2014,12,280,305.03,-0.55,,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Rice (imported),Retail,2015,01,280,272.78,0.16,,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Rice (imported),Retail,2015,02,280,299.86,-0.441,,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Rice (imported),Retail,2015,03,280,291.86,-0.265,,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Rice (imported),Retail,2015,04,280,282.86,-0.064,,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Rice (imported),Retail,2015,05,280,270.8,0.208,,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Rice (imported),Retail,2015,06,280,282.07,-0.047,,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Rice (imported),Retail,2015,07,280,271.73,0.188,,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Rice (imported),Retail,2015,08,280,278.36,0.038,,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Rice (imported),Retail,2015,09,280,293.39,-0.308,,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Rice (imported),Retail,2015,10,280,291.53,-0.267,,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Rice (imported),Retail,2015,11,,,,,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Rice (imported),Retail,2015,12,300,301.24,-0.029,,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Rice (imported),Retail,2016,01,280,270.64,0.219,,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Rice (imported),Retail,2016,02,280,294.5,-0.34,,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Rice (imported),Retail,2016,03,280,287.53,-0.178,,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Rice (imported),Retail,2016,04,280,279.54,0.011,,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Rice (imported),Retail,2016,05,280,268.89,0.264,Stress,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Rice (imported),Retail,2016,06,280,279.05,0.023,,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Rice (imported),Retail,2016,07,,,,,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Rice (imported),Retail,2016,08,300,278,0.528,Stress,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Rice (imported),Retail,2016,09,300,292.3,0.186,,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Rice (imported),Retail,2016,10,300,291.07,0.216,,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Rice (imported),Retail,2016,11,300,284.66,0.373,Stress,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Rice (imported),Retail,2016,12,,,,,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Rice (imported),Retail,2017,01,295,273.16,0.533,Stress,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Rice (imported),Retail,2017,02,280,292.61,-0.309,,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Rice (imported),Retail,2017,03,285,287.21,-0.054,,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Rice (imported),Retail,2017,04,,,,,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Rice (imported),Retail,2017,05,290,271.07,0.468,Stress,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Rice (imported),Retail,2017,06,300,281.7,0.453,Stress,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Rice (imported),Retail,2017,07,300,273.2,0.666,Stress,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Rice (imported),Retail,2017,08,300,281.36,0.465,Stress,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Rice (imported),Retail,2017,09,300,294.45,0.139,,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Rice (imported),Retail,2017,10,300,293.13,0.173,,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Rice (imported),Retail,2017,11,300,287.57,0.314,Stress,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Rice (imported),Retail,2017,12,300,301.25,-0.032,,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Rice (imported),Retail,2018,01,300,277.12,0.581,Stress,Actual,KG,XOF,,,
Senegal,Kedougou,Kedougou,Rice (imported),Retail,2018,02,,,,,Actual,KG,XOF,,,
