,adm1_name,datetime,variable,value
7051,Sedhiou,2016-06-15,Maize,225.0
7052,Sedhiou,2016-06-15,Millet,200.0
7053,Sedhiou,2016-06-15,Rice,280.0
7054,Sedhiou,2016-07-15,Maize,225.0
7055,Sedhiou,2016-07-15,Millet,200.0
7056,Sedhiou,2016-07-15,Rice,280.0
7057,Sedhiou,2016-08-15,Maize,225.0
7058,Sedhiou,2016-08-15,Millet,208.0
7059,Sedhiou,2016-08-15,Rice,280.0
7060,Sedhiou,2016-09-15,Maize,258.0
7061,Sedhiou,2016-09-15,Millet,241.0
7062,Sedhiou,2016-09-15,Rice,280.0
7063,Sedhiou,2016-10-15,Maize,275.0
7064,Sedhiou,2016-10-15,Millet,207.0
7065,Sedhiou,2016-10-15,Rice,280.0
7066,Sedhiou,2016-11-15,Maize,275.0
7067,Sedhiou,2016-11-15,Millet,208.0
7068,Sedhiou,2016-11-15,Rice,280.0
7069,Sedhiou,2016-12-15,Maize,225.0
7070,Sedhiou,2016-12-15,Millet,203.0
7071,Sedhiou,2016-12-15,Rice,280.0
7072,Sedhiou,2017-01-15,Maize,225.0
7073,Sedhiou,2017-01-15,Millet,225.0
7074,Sedhiou,2017-01-15,Rice,280.0
7075,Sedhiou,2017-01-15,Sorghum,225.0
7076,Sedhiou,2017-02-15,Maize,229.0
7077,Sedhiou,2017-02-15,Millet,213.0
7078,Sedhiou,2017-02-15,Rice,280.0
7079,Sedhiou,2017-03-15,Maize,231.0
7080,Sedhiou,2017-03-15,Millet,206.0
7081,Sedhiou,2017-03-15,Rice,280.0
7082,Sedhiou,2017-04-15,Maize,250.0
7083,Sedhiou,2017-04-15,Millet,242.0
7084,Sedhiou,2017-04-15,Rice,280.0
7085,Sedhiou,2017-05-15,Maize,250.0
7086,Sedhiou,2017-05-15,Millet,250.0
7087,Sedhiou,2017-05-15,Rice,280.0
7088,Sedhiou,2017-06-15,Maize,250.0
7089,Sedhiou,2017-06-15,Millet,250.0
7090,Sedhiou,2017-06-15,Rice,280.0
7091,Sedhiou,2017-07-15,Maize,275.0
7092,Sedhiou,2017-07-15,Millet,275.0
7093,Sedhiou,2017-07-15,Rice,290.0
7094,Sedhiou,2017-08-15,Maize,275.0
7095,Sedhiou,2017-08-15,Millet,275.0
7096,Sedhiou,2017-08-15,Rice,300.0
7097,Sedhiou,2017-09-15,Maize,275.0
7098,Sedhiou,2017-09-15,Millet,280.0
7099,Sedhiou,2017-09-15,Rice,300.0
7100,Sedhiou,2017-10-15,Maize,225.0
7101,Sedhiou,2017-10-15,Millet,278.0
7102,Sedhiou,2017-10-15,Rice,300.0
7103,Sedhiou,2017-11-15,Maize,225.0
7104,Sedhiou,2017-11-15,Millet,225.0
7105,Sedhiou,2017-11-15,Rice,300.0
7106,Sedhiou,2017-12-15,Maize,231.0
7107,Sedhiou,2017-12-15,Millet,231.0
7108,Sedhiou,2017-12-15,Rice,300.0
7109,Sedhiou,2018-01-15,Maize,233.0
7110,Sedhiou,2018-01-15,Millet,233.0
7111,Sedhiou,2018-01-15,Rice,300.0
7112,Sedhiou,2018-02-15,Maize,225.0
7113,Sedhiou,2018-02-15,Millet,208.0
7114,Sedhiou,2018-02-15,Rice,300.0
7115,Sedhiou,2018-03-15,Maize,225.0
7116,Sedhiou,2018-03-15,Millet,200.0
7117,Sedhiou,2018-03-15,Rice,300.0
7118,Sedhiou,2018-04-15,Maize,225.0
7119,Sedhiou,2018-04-15,Millet,185.0
7120,Sedhiou,2018-04-15,Rice,300.0
7121,Sedhiou,2018-05-15,Maize,225.0
7122,Sedhiou,2018-05-15,Millet,200.0
7123,Sedhiou,2018-05-15,Rice,300.0
7124,Sedhiou,2018-06-15,Maize,250.0
7125,Sedhiou,2018-06-15,Millet,213.0
7126,Sedhiou,2018-06-15,Rice,300.0
7127,Sedhiou,2018-07-15,Maize,250.0
7128,Sedhiou,2018-07-15,Millet,200.0
7129,Sedhiou,2018-07-15,Rice,300.0
7130,Sedhiou,2018-08-15,Maize,250.0
7131,Sedhiou,2018-08-15,Millet,219.0
7132,Sedhiou,2018-08-15,Rice,300.0
7133,Sedhiou,2018-09-15,Maize,250.0
7134,Sedhiou,2018-09-15,Millet,231.0
7135,Sedhiou,2018-09-15,Rice,300.0
7136,Sedhiou,2018-10-15,Maize,231.0
7137,Sedhiou,2018-10-15,Millet,213.0
7138,Sedhiou,2018-10-15,Rice,300.0
7139,Sedhiou,2018-11-15,Maize,225.0
7140,Sedhiou,2018-11-15,Millet,180.0
7141,Sedhiou,2018-11-15,Rice,300.0
7142,Sedhiou,2018-12-15,Maize,233.0
7143,Sedhiou,2018-12-15,Millet,212.0
7144,Sedhiou,2018-12-15,Rice,300.0
7145,Sedhiou,2019-01-15,Maize,250.0
7146,Sedhiou,2019-01-15,Millet,250.0
7147,Sedhiou,2019-01-15,Rice,300.0
7148,Sedhiou,2019-02-15,Maize,250.0
7149,Sedhiou,2019-02-15,Millet,250.0
7150,Sedhiou,2019-02-15,Rice,300.0
7151,Sedhiou,2019-03-15,Maize,242.0
7152,Sedhiou,2019-03-15,Millet,212.0
7153,Sedhiou,2019-03-15,Rice,300.0
7154,Sedhiou,2019-03-15,Sorghum,300.0
7155,Sedhiou,2019-04-15,Maize,250.0
7156,Sedhiou,2019-04-15,Millet,250.0
7157,Sedhiou,2019-04-15,Rice,300.0
7158,Sedhiou,2019-05-15,Maize,250.0
7159,Sedhiou,2019-05-15,Millet,250.0
7160,Sedhiou,2019-05-15,Rice,300.0
7161,Sedhiou,2019-05-15,Sorghum,350.0
7162,Sedhiou,2019-06-15,Maize,250.0
7163,Sedhiou,2019-06-15,Millet,250.0
7164,Sedhiou,2019-06-15,Rice,300.0
7165,Sedhiou,2019-06-15,Sorghum,400.0
7166,Sedhiou,2019-08-15,Maize,250.0
7167,Sedhiou,2019-08-15,Millet,267.0
7168,Sedhiou,2019-08-15,Rice,300.0
7169,Sedhiou,2019-08-15,Sorghum,350.0
7170,Sedhiou,2019-09-15,Maize,250.0
7171,Sedhiou,2019-09-15,Millet,300.0
7172,Sedhiou,2019-09-15,Rice,325.0
7173,Sedhiou,2019-09-15,Sorghum,300.0
7174,Sedhiou,2019-10-15,Maize,250.0
7175,Sedhiou,2019-10-15,Millet,300.0
7176,Sedhiou,2019-10-15,Rice,325.0
7177,Sedhiou,2019-10-15,Sorghum,300.0
7178,Sedhiou,2019-11-15,Maize,250.0
7179,Sedhiou,2019-11-15,Millet,250.0
7180,Sedhiou,2019-11-15,Rice,300.0
7181,Sedhiou,2019-11-15,Sorghum,300.0
7182,Sedhiou,2019-12-15,Maize,250.0
7183,Sedhiou,2019-12-15,Millet,275.0
7184,Sedhiou,2019-12-15,Rice,312.5
7185,Sedhiou,2019-12-15,Sorghum,275.0
7186,Sedhiou,2020-01-15,Maize,275.0
7187,Sedhiou,2020-01-15,Millet,300.0
7188,Sedhiou,2020-01-15,Rice,332.5
7189,Sedhiou,2020-01-15,Sorghum,300.0
7190,Sedhiou,2020-02-15,Maize,250.0
7191,Sedhiou,2020-02-15,Millet,300.0
7192,Sedhiou,2020-02-15,Rice,332.5
7193,Sedhiou,2020-03-15,Maize,210.0
7194,Sedhiou,2020-03-15,Millet,200.0
7195,Sedhiou,2020-03-15,Rice,325.0
7197,Sedhiou,2020-04-15,Groundnuts,750.0
7198,Sedhiou,2020-04-15,Maize,239.16665
7199,Sedhiou,2020-04-15,Millet,250.0
7200,Sedhiou,2020-04-15,Rice,379.375
7202,Sedhiou,2020-05-15,Maize,315.0
7203,Sedhiou,2020-05-15,Millet,325.0
7204,Sedhiou,2020-05-15,Rice,325.0
7206,Sedhiou,2020-06-15,Maize,350.0
7207,Sedhiou,2020-06-15,Millet,350.0
7208,Sedhiou,2020-06-15,Rice,377.5
7209,Sedhiou,2020-06-15,Sorghum,350.0
7211,Sedhiou,2020-07-15,Maize,325.0
7212,Sedhiou,2020-07-15,Millet,350.0
7213,Sedhiou,2020-07-15,Rice,355.0
7214,Sedhiou,2020-07-15,Sorghum,750.0
7216,Sedhiou,2020-08-15,Maize,300.0
7217,Sedhiou,2020-08-15,Millet,350.0
7218,Sedhiou,2020-08-15,Rice,362.5
7219,Sedhiou,2020-08-15,Sorghum,750.0
7221,Sedhiou,2020-09-15,Maize,300.0
7222,Sedhiou,2020-09-15,Millet,350.0
7223,Sedhiou,2020-09-15,Rice,393.75
7224,Sedhiou,2020-09-15,Sorghum,725.0
7226,Sedhiou,2020-10-15,Maize,237.5
7227,Sedhiou,2020-10-15,Millet,300.0
7228,Sedhiou,2020-10-15,Rice,412.5
7229,Sedhiou,2020-10-15,Sorghum,575.0
7231,Sedhiou,2020-11-15,Maize,200.0
7232,Sedhiou,2020-11-15,Millet,300.0
7233,Sedhiou,2020-11-15,Rice,410.0
7234,Sedhiou,2020-11-15,Sorghum,500.0
7235,Tambacounda,2007-01-15,Maize,150.0
7236,Tambacounda,2007-01-15,Millet,143.645825
7237,Tambacounda,2007-01-15,Rice,225.0
7238,Tambacounda,2007-01-15,Sorghum,145.520825
7239,Tambacounda,2007-02-15,Maize,147.083325
7240,Tambacounda,2007-02-15,Millet,144.166675
7241,Tambacounda,2007-02-15,Rice,225.0
7242,Tambacounda,2007-02-15,Sorghum,140.83335
7243,Tambacounda,2007-03-15,Maize,151.875
7244,Tambacounda,2007-03-15,Millet,149.79165
7245,Tambacounda,2007-03-15,Rice,251.25
7246,Tambacounda,2007-03-15,Sorghum,145.833325
7247,Tambacounda,2007-04-15,Maize,144.16666666666666
7248,Tambacounda,2007-04-15,Millet,140.83333333333334
7249,Tambacounda,2007-04-15,Rice,250.0
7250,Tambacounda,2007-04-15,Sorghum,141.3889
7251,Tambacounda,2007-05-15,Maize,167.85715
7252,Tambacounda,2007-05-15,Millet,161.071425
7253,Tambacounda,2007-05-15,Rice,237.5
7254,Tambacounda,2007-05-15,Sorghum,154.64285
7255,Tambacounda,2007-06-15,Maize,161.25
7256,Tambacounda,2007-06-15,Millet,159.6875
7257,Tambacounda,2007-06-15,Rice,251.25
7258,Tambacounda,2007-06-15,Sorghum,162.8125
7259,Tambacounda,2007-07-15,Maize,167.291675
7260,Tambacounda,2007-07-15,Millet,169.791675
7261,Tambacounda,2007-07-15,Rice,245.83335
7262,Tambacounda,2007-07-15,Sorghum,165.833325
7263,Tambacounda,2007-08-15,Maize,175.0
7264,Tambacounda,2007-08-15,Millet,182.291675
7265,Tambacounda,2007-08-15,Rice,237.5
7266,Tambacounda,2007-08-15,Sorghum,176.25
7267,Tambacounda,2007-09-15,Maize,155.520825
7268,Tambacounda,2007-09-15,Millet,170.104175
7269,Tambacounda,2007-09-15,Rice,241.25
7270,Tambacounda,2007-09-15,Sorghum,168.541675
7271,Tambacounda,2007-10-15,Maize,127.77776666666666
7272,Tambacounda,2007-10-15,Millet,157.5
7273,Tambacounda,2007-10-15,Rice,242.5
7274,Tambacounda,2007-10-15,Sorghum,168.33333333333334
7275,Tambacounda,2007-11-15,Maize,150.9375
7276,Tambacounda,2007-11-15,Millet,168.125
7277,Tambacounda,2007-11-15,Rice,250.0
7278,Tambacounda,2007-11-15,Sorghum,163.125
7279,Tambacounda,2007-12-15,Maize,134.44443333333334
7280,Tambacounda,2007-12-15,Millet,150.55553333333333
7281,Tambacounda,2007-12-15,Rice,250.0
7282,Tambacounda,2007-12-15,Sorghum,142.77779999999998
7283,Tambacounda,2008-01-15,Maize,160.41665
7284,Tambacounda,2008-01-15,Millet,168.75
7285,Tambacounda,2008-01-15,Rice,290.0
7286,Tambacounda,2008-01-15,Sorghum,161.666675
7287,Tambacounda,2008-02-15,Maize,167.5
7288,Tambacounda,2008-02-15,Millet,169.375
7289,Tambacounda,2008-02-15,Rice,276.25
7290,Tambacounda,2008-02-15,Sorghum,163.75
7291,Tambacounda,2008-03-15,Maize,172.91665
7292,Tambacounda,2008-03-15,Millet,179.166675
7293,Tambacounda,2008-03-15,Rice,315.83335
7294,Tambacounda,2008-03-15,Sorghum,177.083325
7295,Tambacounda,2008-04-15,Maize,177.77779999999998
7296,Tambacounda,2008-04-15,Millet,181.1111
7297,Tambacounda,2008-04-15,Rice,325.0
7298,Tambacounda,2008-04-15,Sorghum,180.0
7299,Tambacounda,2008-05-15,Maize,181.1111
7300,Tambacounda,2008-05-15,Millet,188.33333333333334
7301,Tambacounda,2008-05-15,Rice,316.6667
7302,Tambacounda,2008-05-15,Sorghum,186.1111
7303,Tambacounda,2008-06-15,Maize,195.0
7304,Tambacounda,2008-06-15,Millet,189.166675
7305,Tambacounda,2008-06-15,Rice,350.0
7306,Tambacounda,2008-06-15,Sorghum,181.041675
7307,Tambacounda,2008-07-15,Maize,195.0
7308,Tambacounda,2008-07-15,Millet,198.75
7309,Tambacounda,2008-07-15,Rice,359.0
7310,Tambacounda,2008-07-15,Sorghum,196.041675
7311,Tambacounda,2008-08-15,Maize,199.6875
7312,Tambacounda,2008-08-15,Millet,203.75
7313,Tambacounda,2008-08-15,Rice,346.25
7314,Tambacounda,2008-08-15,Sorghum,195.833325
7315,Tambacounda,2008-09-15,Maize,210.0
7316,Tambacounda,2008-09-15,Millet,216.25
7317,Tambacounda,2008-09-15,Rice,400.0
7318,Tambacounda,2008-09-15,Sorghum,210.0
7319,Tambacounda,2008-10-15,Maize,160.0
7320,Tambacounda,2008-10-15,Millet,171.66666666666666
7321,Tambacounda,2008-10-15,Rice,425.0
7322,Tambacounda,2008-10-15,Sorghum,225.0
7323,Tambacounda,2008-11-15,Maize,138.75
7324,Tambacounda,2008-11-15,Millet,146.25
7325,Tambacounda,2008-11-15,Rice,425.0
7326,Tambacounda,2008-11-15,Sorghum,125.83333333333333
7327,Tambacounda,2008-12-15,Maize,132.91666666666666
7328,Tambacounda,2008-12-15,Millet,138.05556666666666
7329,Tambacounda,2008-12-15,Rice,425.0
7330,Tambacounda,2008-12-15,Sorghum,127.36110000000001
7331,Tambacounda,2009-01-15,Millet,250.0
7332,Tambacounda,2009-01-15,Rice,450.0
7333,Tambacounda,2009-02-15,Maize,170.0
7334,Tambacounda,2009-02-15,Millet,180.0
7335,Tambacounda,2009-02-15,Rice,400.0
7336,Tambacounda,2009-02-15,Sorghum,165.0
7337,Tambacounda,2009-03-15,Maize,176.75
7338,Tambacounda,2009-03-15,Millet,182.125
7339,Tambacounda,2009-03-15,Rice,397.5
7340,Tambacounda,2009-03-15,Sorghum,179.375
7341,Tambacounda,2009-04-15,Maize,177.5
7342,Tambacounda,2009-04-15,Millet,188.75
7343,Tambacounda,2009-04-15,Rice,352.5
7344,Tambacounda,2009-04-15,Sorghum,188.75
7345,Tambacounda,2009-05-15,Maize,182.5
7346,Tambacounda,2009-05-15,Millet,195.75
7347,Tambacounda,2009-05-15,Rice,327.5
7348,Tambacounda,2009-05-15,Sorghum,195.75
7349,Tambacounda,2009-06-15,Maize,188.229175
7350,Tambacounda,2009-06-15,Millet,192.604175
7351,Tambacounda,2009-06-15,Rice,296.6666666666667
7352,Tambacounda,2009-06-15,Sorghum,192.916675
7353,Tambacounda,2009-07-15,Maize,192.395825
7354,Tambacounda,2009-07-15,Millet,193.75
7355,Tambacounda,2009-07-15,Rice,298.75
7356,Tambacounda,2009-07-15,Sorghum,190.833325
7357,Tambacounda,2009-08-15,Maize,185.25
7358,Tambacounda,2009-08-15,Millet,184.0
7359,Tambacounda,2009-08-15,Rice,266.25
7360,Tambacounda,2009-08-15,Sorghum,184.0
7361,Tambacounda,2009-09-15,Maize,170.625
7362,Tambacounda,2009-09-15,Millet,168.75
7363,Tambacounda,2009-09-15,Rice,272.5
7364,Tambacounda,2009-09-15,Sorghum,174.375
7365,Tambacounda,2009-10-15,Maize,109.66666666666667
7366,Tambacounda,2009-10-15,Millet,140.0
7367,Tambacounda,2009-10-15,Rice,250.0
7368,Tambacounda,2009-10-15,Sorghum,153.33333333333334
7369,Tambacounda,2009-11-15,Maize,150.0
7370,Tambacounda,2009-11-15,Millet,156.875
7371,Tambacounda,2009-11-15,Rice,265.625
7372,Tambacounda,2009-11-15,Sorghum,175.0
7373,Tambacounda,2009-12-15,Maize,116.66666666666667
7374,Tambacounda,2009-12-15,Millet,123.33333333333333
7375,Tambacounda,2009-12-15,Rice,237.5
7376,Tambacounda,2009-12-15,Sorghum,118.33333333333333
7377,Tambacounda,2010-01-15,Maize,144.375
7378,Tambacounda,2010-01-15,Millet,146.875
7379,Tambacounda,2010-01-15,Rice,242.5
7380,Tambacounda,2010-01-15,Sorghum,137.5
7381,Tambacounda,2010-02-15,Maize,155.0
7382,Tambacounda,2010-02-15,Millet,170.0
7383,Tambacounda,2010-02-15,Rice,252.5
7384,Tambacounda,2010-02-15,Sorghum,163.75
7385,Tambacounda,2010-03-15,Maize,146.66666666666666
7386,Tambacounda,2010-03-15,Millet,157.22223333333332
7387,Tambacounda,2010-03-15,Rice,276.6667
7388,Tambacounda,2010-03-15,Sorghum,150.0
7389,Tambacounda,2010-04-15,Maize,155.0
7390,Tambacounda,2010-04-15,Millet,170.0
7391,Tambacounda,2010-04-15,Rice,250.0
7392,Tambacounda,2010-04-15,Sorghum,157.5
7393,Tambacounda,2010-05-15,Maize,168.0
7394,Tambacounda,2010-05-15,Millet,180.0
7395,Tambacounda,2010-05-15,Rice,280.0
7396,Tambacounda,2010-06-15,Maize,153.33333333333334
7397,Tambacounda,2010-06-15,Millet,155.0
7398,Tambacounda,2010-06-15,Rice,330.0
7399,Tambacounda,2010-06-15,Sorghum,153.33333333333334
7400,Tambacounda,2010-07-15,Maize,166.25
7401,Tambacounda,2010-07-15,Millet,166.25
7402,Tambacounda,2010-07-15,Rice,310.0
7403,Tambacounda,2010-07-15,Sorghum,166.25
7404,Tambacounda,2010-08-15,Maize,149.375
7405,Tambacounda,2010-08-15,Millet,151.25
7406,Tambacounda,2010-08-15,Rice,305.0
7407,Tambacounda,2010-08-15,Sorghum,152.083325
7408,Tambacounda,2010-09-15,Maize,115.0
7409,Tambacounda,2010-09-15,Millet,120.0
7410,Tambacounda,2010-09-15,Rice,280.0
7411,Tambacounda,2010-09-15,Sorghum,120.83333333333333
7412,Tambacounda,2010-10-15,Maize,117.916675
7413,Tambacounda,2010-10-15,Millet,122.916675
7414,Tambacounda,2010-10-15,Rice,290.0
7415,Tambacounda,2010-10-15,Sorghum,124.58335
7416,Tambacounda,2010-11-15,Maize,115.7143
7417,Tambacounda,2010-11-15,Millet,124.95240000000001
7418,Tambacounda,2010-11-15,Rice,280.0
7419,Tambacounda,2010-11-15,Sorghum,119.5238
7420,Tambacounda,2010-12-15,Maize,125.9375
7421,Tambacounda,2010-12-15,Millet,139.375
7422,Tambacounda,2010-12-15,Rice,290.0
7423,Tambacounda,2010-12-15,Sorghum,137.5
7424,Tambacounda,2011-01-15,Maize,136.25
7425,Tambacounda,2011-01-15,Millet,144.5
7426,Tambacounda,2011-01-15,Rice,290.0
7427,Tambacounda,2011-01-15,Sorghum,138.25
7428,Tambacounda,2011-02-15,Maize,152.08333333333334
7429,Tambacounda,2011-02-15,Millet,153.33333333333334
7430,Tambacounda,2011-02-15,Rice,260.0
7431,Tambacounda,2011-02-15,Sorghum,149.16666666666666
7432,Tambacounda,2011-03-15,Maize,161.25
7433,Tambacounda,2011-03-15,Millet,158.4375
7434,Tambacounda,2011-03-15,Rice,265.0
7435,Tambacounda,2011-03-15,Sorghum,159.6875
7436,Tambacounda,2011-04-15,Maize,162.916675
7437,Tambacounda,2011-04-15,Millet,167.916675
7438,Tambacounda,2011-04-15,Rice,265.0
7439,Tambacounda,2011-04-15,Sorghum,164.166675
7440,Tambacounda,2011-05-15,Maize,168.75
7441,Tambacounda,2011-05-15,Millet,181.25
7442,Tambacounda,2011-05-15,Rice,265.0
7443,Tambacounda,2011-05-15,Sorghum,175.0
7444,Tambacounda,2011-06-15,Maize,180.0
7445,Tambacounda,2011-06-15,Millet,174.44446666666667
7446,Tambacounda,2011-06-15,Rice,260.0
7447,Tambacounda,2011-06-15,Sorghum,174.44446666666667
7448,Tambacounda,2011-07-15,Maize,179.66666666666666
7449,Tambacounda,2011-07-15,Millet,178.5
7450,Tambacounda,2011-07-15,Rice,260.0
7451,Tambacounda,2011-07-15,Sorghum,178.5
7452,Tambacounda,2011-08-15,Maize,169.66666
7453,Tambacounda,2011-08-15,Millet,181.3889
7454,Tambacounda,2011-08-15,Rice,275.0
7455,Tambacounda,2011-08-15,Sorghum,175.1389
7456,Tambacounda,2011-09-15,Maize,211.666675
7457,Tambacounda,2011-09-15,Millet,207.91665
7458,Tambacounda,2011-09-15,Rice,275.0
7459,Tambacounda,2011-09-15,Sorghum,206.1111
7460,Tambacounda,2011-10-15,Maize,210.83333333333334
7461,Tambacounda,2011-10-15,Millet,206.66666666666666
7462,Tambacounda,2011-10-15,Rice,271.6666666666667
7463,Tambacounda,2011-10-15,Sorghum,212.91666666666666
7464,Tambacounda,2011-11-15,Maize,179.33334
7465,Tambacounda,2011-11-15,Millet,192.91665
7466,Tambacounda,2011-11-15,Rice,271.0
7467,Tambacounda,2011-11-15,Sorghum,180.416675
7468,Tambacounda,2011-12-15,Maize,200.0
7469,Tambacounda,2011-12-15,Millet,206.25
7470,Tambacounda,2011-12-15,Rice,277.5
7471,Tambacounda,2011-12-15,Sorghum,200.0
7472,Tambacounda,2012-01-15,Maize,216.25
7473,Tambacounda,2012-01-15,Millet,216.25
7474,Tambacounda,2012-01-15,Rice,320.0
7475,Tambacounda,2012-01-15,Sorghum,216.25
7476,Tambacounda,2012-02-15,Maize,204.58333333333334
7477,Tambacounda,2012-02-15,Millet,204.58333333333334
7478,Tambacounda,2012-02-15,Rice,292.0833333333333
7479,Tambacounda,2012-02-15,Sorghum,204.58333333333334
7480,Tambacounda,2012-03-15,Maize,201.25
7481,Tambacounda,2012-03-15,Millet,215.625
7482,Tambacounda,2012-03-15,Rice,365.0
7483,Tambacounda,2012-03-15,Sorghum,215.625
7484,Tambacounda,2012-04-15,Maize,213.125
7485,Tambacounda,2012-04-15,Millet,215.375
7486,Tambacounda,2012-04-15,Rice,292.5
7487,Tambacounda,2012-04-15,Sorghum,207.5625
7488,Tambacounda,2012-05-15,Maize,198.90625
7489,Tambacounda,2012-05-15,Millet,201.302075
7490,Tambacounda,2012-05-15,Rice,277.5
7491,Tambacounda,2012-05-15,Sorghum,195.260425
7492,Tambacounda,2012-06-15,Maize,217.5
7493,Tambacounda,2012-06-15,Millet,211.875
7494,Tambacounda,2012-06-15,Rice,290.0
7495,Tambacounda,2012-06-15,Sorghum,205.0
7496,Tambacounda,2012-07-15,Maize,256.25
7497,Tambacounda,2012-07-15,Millet,248.333325
7498,Tambacounda,2012-07-15,Rice,296.6667
7499,Tambacounda,2012-07-15,Sorghum,252.500025
7500,Tambacounda,2012-08-15,Maize,272.916675
7501,Tambacounda,2012-08-15,Millet,264.583325
7502,Tambacounda,2012-08-15,Rice,300.0
7503,Tambacounda,2012-08-15,Sorghum,272.916675
7504,Tambacounda,2012-09-15,Maize,234.375
7505,Tambacounda,2012-09-15,Millet,234.375
7506,Tambacounda,2012-09-15,Rice,300.0
7507,Tambacounda,2012-10-15,Maize,210.416675
7508,Tambacounda,2012-10-15,Millet,225.0
7509,Tambacounda,2012-10-15,Rice,300.0
7510,Tambacounda,2012-11-15,Maize,193.75
7511,Tambacounda,2012-11-15,Millet,196.875
7512,Tambacounda,2012-11-15,Rice,300.0
7513,Tambacounda,2012-11-15,Sorghum,200.0
7514,Tambacounda,2012-12-15,Maize,187.5
7515,Tambacounda,2012-12-15,Millet,200.0
7516,Tambacounda,2012-12-15,Rice,300.0
7517,Tambacounda,2012-12-15,Sorghum,200.0
7518,Tambacounda,2013-01-15,Maize,194.375
7519,Tambacounda,2013-01-15,Millet,209.375
7520,Tambacounda,2013-01-15,Rice,300.0
7521,Tambacounda,2013-01-15,Sorghum,189.375
7522,Tambacounda,2013-02-15,Maize,158.33333333333334
7523,Tambacounda,2013-02-15,Millet,215.0
7524,Tambacounda,2013-02-15,Rice,300.0
7525,Tambacounda,2013-02-15,Sorghum,181.25
7526,Tambacounda,2013-03-15,Maize,206.66665
7527,Tambacounda,2013-03-15,Millet,216.25
7528,Tambacounda,2013-03-15,Rice,298.33334
7529,Tambacounda,2013-03-15,Sorghum,190.0
7530,Tambacounda,2013-04-15,Maize,195.0
7531,Tambacounda,2013-04-15,Millet,223.333325
7532,Tambacounda,2013-04-15,Rice,300.0
7533,Tambacounda,2013-04-15,Sorghum,176.66666666666666
7534,Tambacounda,2013-05-15,Maize,231.875
7535,Tambacounda,2013-05-15,Millet,266.666675
7536,Tambacounda,2013-05-15,Rice,237.08333333333334
7537,Tambacounda,2013-05-15,Sorghum,259.1666666666667
7538,Tambacounda,2013-06-15,Maize,188.75
7539,Tambacounda,2013-06-15,Millet,212.5
7540,Tambacounda,2013-06-15,Rice,275.0
7541,Tambacounda,2013-06-15,Sorghum,168.33333333333334
7542,Tambacounda,2013-07-15,Maize,187.708325
7543,Tambacounda,2013-07-15,Millet,219.791675
7544,Tambacounda,2013-07-15,Rice,296.875
7545,Tambacounda,2013-07-15,Sorghum,188.75
7546,Tambacounda,2013-08-15,Maize,186.25
7547,Tambacounda,2013-08-15,Millet,225.0
7548,Tambacounda,2013-08-15,Rice,275.0
7549,Tambacounda,2013-08-15,Sorghum,186.25
7550,Tambacounda,2013-09-15,Maize,194.999975
7551,Tambacounda,2013-09-15,Millet,225.0
7552,Tambacounda,2013-09-15,Rice,275.0
7553,Tambacounda,2013-09-15,Sorghum,398.8888666666667
7554,Tambacounda,2013-10-15,Maize,200.625
7555,Tambacounda,2013-10-15,Millet,218.75
7556,Tambacounda,2013-10-15,Rice,275.0
7557,Tambacounda,2013-10-15,Sorghum,200.625
7558,Tambacounda,2013-11-15,Millet,188.0
7559,Tambacounda,2013-11-15,Rice,406.0
7560,Tambacounda,2013-12-15,Maize,175.0
7561,Tambacounda,2013-12-15,Millet,187.5
7562,Tambacounda,2013-12-15,Rice,318.75
7563,Tambacounda,2013-12-15,Sorghum,175.0
7564,Tambacounda,2014-01-15,Maize,150.0
7565,Tambacounda,2014-01-15,Millet,181.25
7566,Tambacounda,2014-01-15,Rice,275.0
7567,Tambacounda,2014-01-15,Sorghum,156.25
7568,Tambacounda,2014-02-15,Maize,158.33333333333334
7569,Tambacounda,2014-02-15,Millet,181.25
7570,Tambacounda,2014-02-15,Rice,275.0
7571,Tambacounda,2014-02-15,Sorghum,156.25
7572,Tambacounda,2014-03-15,Maize,168.75
7573,Tambacounda,2014-03-15,Millet,193.75
7574,Tambacounda,2014-03-15,Rice,275.0
7575,Tambacounda,2014-03-15,Sorghum,168.75
7576,Tambacounda,2014-04-15,Maize,168.75
7577,Tambacounda,2014-04-15,Millet,193.75
7578,Tambacounda,2014-04-15,Rice,275.0
7579,Tambacounda,2014-04-15,Sorghum,168.75
7580,Tambacounda,2014-05-15,Maize,168.75
7581,Tambacounda,2014-05-15,Millet,193.75
7582,Tambacounda,2014-05-15,Rice,275.0
7583,Tambacounda,2014-05-15,Sorghum,181.25
7584,Tambacounda,2014-06-15,Maize,189.0625
7585,Tambacounda,2014-06-15,Millet,200.0
7586,Tambacounda,2014-06-15,Rice,337.5
7587,Tambacounda,2014-06-15,Sorghum,200.0
7588,Tambacounda,2014-07-15,Maize,177.083325
7589,Tambacounda,2014-07-15,Millet,208.333325
7590,Tambacounda,2014-07-15,Rice,275.0
7591,Tambacounda,2014-07-15,Sorghum,187.5
7592,Tambacounda,2014-08-15,Maize,187.5
7593,Tambacounda,2014-08-15,Millet,231.25
7594,Tambacounda,2014-08-15,Rice,275.0
7595,Tambacounda,2014-08-15,Sorghum,193.75
7596,Tambacounda,2014-09-15,Maize,200.0
7597,Tambacounda,2014-09-15,Millet,256.25
7598,Tambacounda,2014-09-15,Rice,275.0
