field_1,field_2,field_3,GID_0,NAME_0
"2538",13.0200004577637,-12.1300001144409,SEN,Senegal
"2539",13.0200004577637,-12.0299997329712,SEN,Senegal
"2540",13.0200004577637,-11.9300003051758,SEN,Senegal
"2541",13.0200004577637,-11.8299999237061,SEN,Senegal
"2542",13.0200004577637,-11.7299995422363,SEN,Senegal
"2543",13.0200004577637,-11.6300001144409,SEN,Senegal
"2544",13.0200004577637,-11.5299997329712,SEN,Senegal
"2545",13.0200004577637,-11.4300003051758,SEN,Senegal
"2559",12.9200000762939,-16.7299995422363,SEN,Senegal
"2560",12.9200000762939,-16.6299991607666,SEN,Senegal
"2561",12.9200000762939,-16.5300006866455,SEN,Senegal
"2562",12.9200000762939,-16.4300003051758,SEN,Senegal
"2563",12.9200000762939,-16.3299999237061,SEN,Senegal
"2564",12.9200000762939,-16.2299995422363,SEN,Senegal
"2565",12.9200000762939,-16.1299991607666,SEN,Senegal
"2566",12.9200000762939,-16.0300006866455,SEN,Senegal
"2567",12.9200000762939,-15.9300003051758,SEN,Senegal
"2568",12.9200000762939,-15.8299999237061,SEN,Senegal
"2569",12.9200000762939,-15.7299995422363,SEN,Senegal
"2570",12.9200000762939,-15.6300001144409,SEN,Senegal
"2571",12.9200000762939,-15.5299997329712,SEN,Senegal
"2572",12.9200000762939,-15.4300003051758,SEN,Senegal
"2573",12.9200000762939,-15.3299999237061,SEN,Senegal
"2574",12.9200000762939,-15.2299995422363,SEN,Senegal
"2575",12.9200000762939,-15.1300001144409,SEN,Senegal
"2576",12.9200000762939,-15.0299997329712,SEN,Senegal
"2577",12.9200000762939,-14.9300003051758,SEN,Senegal
"2578",12.9200000762939,-14.8299999237061,SEN,Senegal
"2579",12.9200000762939,-14.7299995422363,SEN,Senegal
"2580",12.9200000762939,-14.6300001144409,SEN,Senegal
"2581",12.9200000762939,-14.5299997329712,SEN,Senegal
"2582",12.9200000762939,-14.4300003051758,SEN,Senegal
"2583",12.9200000762939,-14.3299999237061,SEN,Senegal
"2584",12.9200000762939,-14.2299995422363,SEN,Senegal
"2585",12.9200000762939,-14.1300001144409,SEN,Senegal
"2586",12.9200000762939,-14.0299997329712,SEN,Senegal
"2587",12.9200000762939,-13.9300003051758,SEN,Senegal
"2588",12.9200000762939,-13.8299999237061,SEN,Senegal
"2589",12.9200000762939,-13.7299995422363,SEN,Senegal
"2590",12.9200000762939,-13.6300001144409,SEN,Senegal
"2591",12.9200000762939,-13.5299997329712,SEN,Senegal
"2592",12.9200000762939,-13.4300003051758,SEN,Senegal
"2593",12.9200000762939,-13.3299999237061,SEN,Senegal
"2594",12.9200000762939,-13.2299995422363,SEN,Senegal
"2595",12.9200000762939,-13.1300001144409,SEN,Senegal
"2596",12.9200000762939,-13.0299997329712,SEN,Senegal
"2597",12.9200000762939,-12.9300003051758,SEN,Senegal
"2598",12.9200000762939,-12.8299999237061,SEN,Senegal
"2599",12.9200000762939,-12.7299995422363,SEN,Senegal
"2600",12.9200000762939,-12.6300001144409,SEN,Senegal
"2601",12.9200000762939,-12.5299997329712,SEN,Senegal
"2602",12.9200000762939,-12.4300003051758,SEN,Senegal
"2603",12.9200000762939,-12.3299999237061,SEN,Senegal
"2604",12.9200000762939,-12.2299995422363,SEN,Senegal
"2605",12.9200000762939,-12.1300001144409,SEN,Senegal
"2606",12.9200000762939,-12.0299997329712,SEN,Senegal
"2607",12.9200000762939,-11.9300003051758,SEN,Senegal
"2608",12.9200000762939,-11.8299999237061,SEN,Senegal
"2609",12.9200000762939,-11.7299995422363,SEN,Senegal
"2610",12.9200000762939,-11.6300001144409,SEN,Senegal
"2611",12.9200000762939,-11.5299997329712,SEN,Senegal
"2612",12.9200000762939,-11.4300003051758,SEN,Senegal
"2626",12.8199996948242,-16.7299995422363,SEN,Senegal
"2627",12.8199996948242,-16.6299991607666,SEN,Senegal
"2628",12.8199996948242,-16.5300006866455,SEN,Senegal
"2629",12.8199996948242,-16.4300003051758,SEN,Senegal
"2630",12.8199996948242,-16.3299999237061,SEN,Senegal
"2631",12.8199996948242,-16.2299995422363,SEN,Senegal
"2632",12.8199996948242,-16.1299991607666,SEN,Senegal
"2633",12.8199996948242,-16.0300006866455,SEN,Senegal
"2634",12.8199996948242,-15.9300003051758,SEN,Senegal
"2635",12.8199996948242,-15.8299999237061,SEN,Senegal
"2636",12.8199996948242,-15.7299995422363,SEN,Senegal
"2637",12.8199996948242,-15.6300001144409,SEN,Senegal
"2638",12.8199996948242,-15.5299997329712,SEN,Senegal
"2639",12.8199996948242,-15.4300003051758,SEN,Senegal
"2640",12.8199996948242,-15.3299999237061,SEN,Senegal
"2641",12.8199996948242,-15.2299995422363,SEN,Senegal
"2642",12.8199996948242,-15.1300001144409,SEN,Senegal
"2643",12.8199996948242,-15.0299997329712,SEN,Senegal
"2644",12.8199996948242,-14.9300003051758,SEN,Senegal
"2645",12.8199996948242,-14.8299999237061,SEN,Senegal
"2646",12.8199996948242,-14.7299995422363,SEN,Senegal
"2647",12.8199996948242,-14.6300001144409,SEN,Senegal
"2648",12.8199996948242,-14.5299997329712,SEN,Senegal
"2649",12.8199996948242,-14.4300003051758,SEN,Senegal
"2650",12.8199996948242,-14.3299999237061,SEN,Senegal
"2651",12.8199996948242,-14.2299995422363,SEN,Senegal
"2652",12.8199996948242,-14.1300001144409,SEN,Senegal
"2653",12.8199996948242,-14.0299997329712,SEN,Senegal
"2654",12.8199996948242,-13.9300003051758,SEN,Senegal
"2655",12.8199996948242,-13.8299999237061,SEN,Senegal
"2656",12.8199996948242,-13.7299995422363,SEN,Senegal
"2657",12.8199996948242,-13.6300001144409,SEN,Senegal
"2658",12.8199996948242,-13.5299997329712,SEN,Senegal
"2659",12.8199996948242,-13.4300003051758,SEN,Senegal
"2660",12.8199996948242,-13.3299999237061,SEN,Senegal
"2661",12.8199996948242,-13.2299995422363,SEN,Senegal
"2662",12.8199996948242,-13.1300001144409,SEN,Senegal
"2663",12.8199996948242,-13.0299997329712,SEN,Senegal
"2664",12.8199996948242,-12.9300003051758,SEN,Senegal
"2665",12.8199996948242,-12.8299999237061,SEN,Senegal
"2666",12.8199996948242,-12.7299995422363,SEN,Senegal
"2667",12.8199996948242,-12.6300001144409,SEN,Senegal
"2668",12.8199996948242,-12.5299997329712,SEN,Senegal
"2669",12.8199996948242,-12.4300003051758,SEN,Senegal
"2670",12.8199996948242,-12.3299999237061,SEN,Senegal
"2671",12.8199996948242,-12.2299995422363,SEN,Senegal
"2672",12.8199996948242,-12.1300001144409,SEN,Senegal
"2673",12.8199996948242,-12.0299997329712,SEN,Senegal
"2674",12.8199996948242,-11.9300003051758,SEN,Senegal
"2675",12.8199996948242,-11.8299999237061,SEN,Senegal
"2676",12.8199996948242,-11.7299995422363,SEN,Senegal
"2677",12.8199996948242,-11.6300001144409,SEN,Senegal
"2678",12.8199996948242,-11.5299997329712,SEN,Senegal
"2679",12.8199996948242,-11.4300003051758,SEN,Senegal
"2693",12.7200002670288,-16.7299995422363,SEN,Senegal
"2694",12.7200002670288,-16.6299991607666,SEN,Senegal
"2695",12.7200002670288,-16.5300006866455,SEN,Senegal
"2696",12.7200002670288,-16.4300003051758,SEN,Senegal
"2697",12.7200002670288,-16.3299999237061,SEN,Senegal
"2698",12.7200002670288,-16.2299995422363,SEN,Senegal
"2699",12.7200002670288,-16.1299991607666,SEN,Senegal
"2700",12.7200002670288,-16.0300006866455,SEN,Senegal
"2701",12.7200002670288,-15.9300003051758,SEN,Senegal
"2702",12.7200002670288,-15.8299999237061,SEN,Senegal
"2703",12.7200002670288,-15.7299995422363,SEN,Senegal
"2704",12.7200002670288,-15.6300001144409,SEN,Senegal
"2705",12.7200002670288,-15.5299997329712,SEN,Senegal
"2706",12.7200002670288,-15.4300003051758,SEN,Senegal
"2707",12.7200002670288,-15.3299999237061,SEN,Senegal
"2708",12.7200002670288,-15.2299995422363,SEN,Senegal
"2709",12.7200002670288,-15.1300001144409,SEN,Senegal
"2710",12.7200002670288,-15.0299997329712,SEN,Senegal
"2711",12.7200002670288,-14.9300003051758,SEN,Senegal
"2712",12.7200002670288,-14.8299999237061,SEN,Senegal
"2713",12.7200002670288,-14.7299995422363,SEN,Senegal
"2714",12.7200002670288,-14.6300001144409,SEN,Senegal
"2715",12.7200002670288,-14.5299997329712,SEN,Senegal
"2716",12.7200002670288,-14.4300003051758,SEN,Senegal
"2717",12.7200002670288,-14.3299999237061,SEN,Senegal
"2718",12.7200002670288,-14.2299995422363,SEN,Senegal
"2719",12.7200002670288,-14.1300001144409,SEN,Senegal
"2720",12.7200002670288,-14.0299997329712,SEN,Senegal
"2721",12.7200002670288,-13.9300003051758,SEN,Senegal
"2722",12.7200002670288,-13.8299999237061,SEN,Senegal
"2723",12.7200002670288,-13.7299995422363,SEN,Senegal
"2724",12.7200002670288,-13.6300001144409,SEN,Senegal
"2725",12.7200002670288,-13.5299997329712,SEN,Senegal
"2726",12.7200002670288,-13.4300003051758,SEN,Senegal
"2727",12.7200002670288,-13.3299999237061,SEN,Senegal
"2728",12.7200002670288,-13.2299995422363,SEN,Senegal
"2729",12.7200002670288,-13.1300001144409,SEN,Senegal
"2730",12.7200002670288,-13.0299997329712,SEN,Senegal
"2731",12.7200002670288,-12.9300003051758,SEN,Senegal
"2732",12.7200002670288,-12.8299999237061,SEN,Senegal
"2733",12.7200002670288,-12.7299995422363,SEN,Senegal
"2734",12.7200002670288,-12.6300001144409,SEN,Senegal
"2735",12.7200002670288,-12.5299997329712,SEN,Senegal
"2736",12.7200002670288,-12.4300003051758,SEN,Senegal
"2737",12.7200002670288,-12.3299999237061,SEN,Senegal
"2738",12.7200002670288,-12.2299995422363,SEN,Senegal
"2739",12.7200002670288,-12.1300001144409,SEN,Senegal
"2740",12.7200002670288,-12.0299997329712,SEN,Senegal
"2741",12.7200002670288,-11.9300003051758,SEN,Senegal
"2742",12.7200002670288,-11.8299999237061,SEN,Senegal
"2743",12.7200002670288,-11.7299995422363,SEN,Senegal
"2744",12.7200002670288,-11.6300001144409,SEN,Senegal
"2745",12.7200002670288,-11.5299997329712,SEN,Senegal
"2746",12.7200002670288,-11.4300003051758,SEN,Senegal
"2760",12.6199998855591,-16.7299995422363,SEN,Senegal
"2761",12.6199998855591,-16.6299991607666,SEN,Senegal
"2762",12.6199998855591,-16.5300006866455,SEN,Senegal
"2763",12.6199998855591,-16.4300003051758,SEN,Senegal
"2764",12.6199998855591,-16.3299999237061,SEN,Senegal
"2765",12.6199998855591,-16.2299995422363,SEN,Senegal
"2766",12.6199998855591,-16.1299991607666,SEN,Senegal
"2767",12.6199998855591,-16.0300006866455,SEN,Senegal
"2768",12.6199998855591,-15.9300003051758,SEN,Senegal
"2769",12.6199998855591,-15.8299999237061,SEN,Senegal
"2770",12.6199998855591,-15.7299995422363,SEN,Senegal
"2771",12.6199998855591,-15.6300001144409,SEN,Senegal
"2772",12.6199998855591,-15.5299997329712,SEN,Senegal
"2773",12.6199998855591,-15.4300003051758,SEN,Senegal
"2774",12.6199998855591,-15.3299999237061,SEN,Senegal
"2797",12.6199998855591,-13.0299997329712,SEN,Senegal
"2798",12.6199998855591,-12.9300003051758,SEN,Senegal
"2799",12.6199998855591,-12.8299999237061,SEN,Senegal
"2800",12.6199998855591,-12.7299995422363,SEN,Senegal
"2801",12.6199998855591,-12.6300001144409,SEN,Senegal
"2802",12.6199998855591,-12.5299997329712,SEN,Senegal
"2803",12.6199998855591,-12.4300003051758,SEN,Senegal
"2804",12.6199998855591,-12.3299999237061,SEN,Senegal
"2805",12.6199998855591,-12.2299995422363,SEN,Senegal
"2806",12.6199998855591,-12.1300001144409,SEN,Senegal
"2807",12.6199998855591,-12.0299997329712,SEN,Senegal
"2808",12.6199998855591,-11.9300003051758,SEN,Senegal
"2809",12.6199998855591,-11.8299999237061,SEN,Senegal
"2810",12.6199998855591,-11.7299995422363,SEN,Senegal
"2811",12.6199998855591,-11.6300001144409,SEN,Senegal
"2812",12.6199998855591,-11.5299997329712,SEN,Senegal
"2813",12.6199998855591,-11.4300003051758,SEN,Senegal
"2827",12.5200004577637,-16.7299995422363,SEN,Senegal
"2828",12.5200004577637,-16.6299991607666,SEN,Senegal
"2829",12.5200004577637,-16.5300006866455,SEN,Senegal
"2830",12.5200004577637,-16.4300003051758,SEN,Senegal
"2831",12.5200004577637,-16.3299999237061,SEN,Senegal
"2832",12.5200004577637,-16.2299995422363,SEN,Senegal
"2833",12.5200004577637,-16.1299991607666,SEN,Senegal
"2834",12.5200004577637,-16.0300006866455,SEN,Senegal
"2835",12.5200004577637,-15.9300003051758,SEN,Senegal
"2836",12.5200004577637,-15.8299999237061,SEN,Senegal
"2837",12.5200004577637,-15.7299995422363,SEN,Senegal
"2838",12.5200004577637,-15.6300001144409,SEN,Senegal
"2839",12.5200004577637,-15.5299997329712,SEN,Senegal
"2864",12.5200004577637,-13.0299997329712,SEN,Senegal
"2866",12.5200004577637,-12.8299999237061,SEN,Senegal
"2867",12.5200004577637,-12.7299995422363,SEN,Senegal
"2868",12.5200004577637,-12.6300001144409,SEN,Senegal
"2869",12.5200004577637,-12.5299997329712,SEN,Senegal
"2870",12.5200004577637,-12.4300003051758,SEN,Senegal
"2871",12.5200004577637,-12.3299999237061,SEN,Senegal
"2872",12.5200004577637,-12.2299995422363,SEN,Senegal
"2873",12.5200004577637,-12.1300001144409,SEN,Senegal
"2874",12.5200004577637,-12.0299997329712,SEN,Senegal
"2875",12.5200004577637,-11.9300003051758,SEN,Senegal
"2876",12.5200004577637,-11.8299999237061,SEN,Senegal
"2877",12.5200004577637,-11.7299995422363,SEN,Senegal
"2878",12.5200004577637,-11.6300001144409,SEN,Senegal
"2879",12.5200004577637,-11.5299997329712,SEN,Senegal
"2880",12.5200004577637,-11.4300003051758,SEN,Senegal
"2894",12.4200000762939,-16.7299995422363,SEN,Senegal
"2895",12.4200000762939,-16.6299991607666,SEN,Senegal
"2896",12.4200000762939,-16.5300006866455,SEN,Senegal
"2897",12.4200000762939,-16.4300003051758,SEN,Senegal
"2898",12.4200000762939,-16.3299999237061,SEN,Senegal
"2936",12.4200000762939,-12.5299997329712,SEN,Senegal
"2937",12.4200000762939,-12.4300003051758,SEN,Senegal
"2938",12.4200000762939,-12.3299999237061,SEN,Senegal
"2939",12.4200000762939,-12.2299995422363,SEN,Senegal
"2940",12.4200000762939,-12.1300001144409,SEN,Senegal
"2941",12.4200000762939,-12.0299997329712,SEN,Senegal
"2943",12.4200000762939,-11.8299999237061,SEN,Senegal
"2944",12.4200000762939,-11.7299995422363,SEN,Senegal
"3005",12.3199996948242,-12.3299999237061,SEN,Senegal
