date,cmname,unit,category,price,currency,country,admname,adm1id,mktname,mktid,cmid,ptid,umid,catid,sn,default
2010-08-15,Maize (imported) - Retail,KG,cereals and tubers,200.0,XOF,Senegal,Thies,2644,Mbafaye,427,158,15,5,1,427_158_15_5,
2010-09-15,Maize (imported) - Retail,KG,cereals and tubers,210.0,XOF,Senegal,Thies,2644,Mbafaye,427,158,15,5,1,427_158_15_5,
2010-10-15,Maize (imported) - Retail,KG,cereals and tubers,200.0,XOF,Senegal,Thies,2644,Mbafaye,427,158,15,5,1,427_158_15_5,
2011-04-15,Maize (imported) - Retail,KG,cereals and tubers,200.0,XOF,Senegal,Thies,2644,Mbafaye,427,158,15,5,1,427_158_15_5,
2011-05-15,Maize (imported) - Retail,KG,cereals and tubers,200.0,XOF,Senegal,Thies,2644,Mbafaye,427,158,15,5,1,427_158_15_5,
2011-06-15,Maize (imported) - Retail,KG,cereals and tubers,200.0,XOF,Senegal,Thies,2644,Mbafaye,427,158,15,5,1,427_158_15_5,
2012-05-15,Maize (imported) - Retail,KG,cereals and tubers,220.0,XOF,Senegal,Thies,2644,Mbafaye,427,158,15,5,1,427_158_15_5,
2012-06-15,Maize (imported) - Retail,KG,cereals and tubers,250.0,XOF,Senegal,Thies,2644,Mbafaye,427,158,15,5,1,427_158_15_5,
2012-07-15,Maize (imported) - Retail,KG,cereals and tubers,250.0,XOF,Senegal,Thies,2644,Mbafaye,427,158,15,5,1,427_158_15_5,
2012-08-15,Maize (imported) - Retail,KG,cereals and tubers,256.25,XOF,Senegal,Thies,2644,Mbafaye,427,158,15,5,1,427_158_15_5,
2012-09-15,Maize (imported) - Retail,KG,cereals and tubers,275.0,XOF,Senegal,Thies,2644,Mbafaye,427,158,15,5,1,427_158_15_5,
2012-10-15,Maize (imported) - Retail,KG,cereals and tubers,262.5,XOF,Senegal,Thies,2644,Mbafaye,427,158,15,5,1,427_158_15_5,
2012-11-15,Maize (imported) - Retail,KG,cereals and tubers,250.0,XOF,Senegal,Thies,2644,Mbafaye,427,158,15,5,1,427_158_15_5,
2012-12-15,Maize (imported) - Retail,KG,cereals and tubers,250.0,XOF,Senegal,Thies,2644,Mbafaye,427,158,15,5,1,427_158_15_5,
2013-01-15,Maize (imported) - Retail,KG,cereals and tubers,250.0,XOF,Senegal,Thies,2644,Mbafaye,427,158,15,5,1,427_158_15_5,
2013-02-15,Maize (imported) - Retail,KG,cereals and tubers,250.0,XOF,Senegal,Thies,2644,Mbafaye,427,158,15,5,1,427_158_15_5,
2013-03-15,Maize (imported) - Retail,KG,cereals and tubers,237.5,XOF,Senegal,Thies,2644,Mbafaye,427,158,15,5,1,427_158_15_5,
2013-04-15,Maize (imported) - Retail,KG,cereals and tubers,250.0,XOF,Senegal,Thies,2644,Mbafaye,427,158,15,5,1,427_158_15_5,
2013-05-15,Maize (imported) - Retail,KG,cereals and tubers,177.5,XOF,Senegal,Thies,2644,Mbafaye,427,158,15,5,1,427_158_15_5,
2013-07-15,Maize (imported) - Retail,KG,cereals and tubers,250.0,XOF,Senegal,Thies,2644,Mbafaye,427,158,15,5,1,427_158_15_5,
2013-08-15,Maize (imported) - Retail,KG,cereals and tubers,250.0,XOF,Senegal,Thies,2644,Mbafaye,427,158,15,5,1,427_158_15_5,
2013-09-15,Maize (imported) - Retail,KG,cereals and tubers,251.6667,XOF,Senegal,Thies,2644,Mbafaye,427,158,15,5,1,427_158_15_5,
2013-10-15,Maize (imported) - Retail,KG,cereals and tubers,250.0,XOF,Senegal,Thies,2644,Mbafaye,427,158,15,5,1,427_158_15_5,
2013-12-15,Maize (imported) - Retail,KG,cereals and tubers,225.0,XOF,Senegal,Thies,2644,Mbafaye,427,158,15,5,1,427_158_15_5,
2014-01-15,Maize (imported) - Retail,KG,cereals and tubers,225.0,XOF,Senegal,Thies,2644,Mbafaye,427,158,15,5,1,427_158_15_5,
2014-02-15,Maize (imported) - Retail,KG,cereals and tubers,245.0,XOF,Senegal,Thies,2644,Mbafaye,427,158,15,5,1,427_158_15_5,
2014-03-15,Maize (imported) - Retail,KG,cereals and tubers,222.5,XOF,Senegal,Thies,2644,Mbafaye,427,158,15,5,1,427_158_15_5,
2014-06-15,Maize (imported) - Retail,KG,cereals and tubers,250.0,XOF,Senegal,Thies,2644,Mbafaye,427,158,15,5,1,427_158_15_5,
2014-08-15,Maize (imported) - Retail,KG,cereals and tubers,250.0,XOF,Senegal,Thies,2644,Mbafaye,427,158,15,5,1,427_158_15_5,
2015-04-15,Maize (imported) - Retail,KG,cereals and tubers,250.0,XOF,Senegal,Thies,2644,Mbafaye,427,158,15,5,1,427_158_15_5,
2015-06-15,Maize (imported) - Retail,KG,cereals and tubers,203.3333,XOF,Senegal,Thies,2644,Mbafaye,427,158,15,5,1,427_158_15_5,
2015-07-15,Maize (imported) - Retail,KG,cereals and tubers,192.0,XOF,Senegal,Thies,2644,Mbafaye,427,158,15,5,1,427_158_15_5,
2015-08-15,Maize (imported) - Retail,KG,cereals and tubers,191.0,XOF,Senegal,Thies,2644,Mbafaye,427,158,15,5,1,427_158_15_5,
2015-09-15,Maize (imported) - Retail,KG,cereals and tubers,190.0,XOF,Senegal,Thies,2644,Mbafaye,427,158,15,5,1,427_158_15_5,
2015-10-15,Maize (imported) - Retail,KG,cereals and tubers,195.0,XOF,Senegal,Thies,2644,Mbafaye,427,158,15,5,1,427_158_15_5,
2015-12-15,Maize (imported) - Retail,KG,cereals and tubers,250.0,XOF,Senegal,Thies,2644,Mbafaye,427,158,15,5,1,427_158_15_5,
2016-01-15,Maize (imported) - Retail,KG,cereals and tubers,190.0,XOF,Senegal,Thies,2644,Mbafaye,427,158,15,5,1,427_158_15_5,
2016-02-15,Maize (imported) - Retail,KG,cereals and tubers,225.0,XOF,Senegal,Thies,2644,Mbafaye,427,158,15,5,1,427_158_15_5,
2016-03-15,Maize (imported) - Retail,KG,cereals and tubers,218.0,XOF,Senegal,Thies,2644,Mbafaye,427,158,15,5,1,427_158_15_5,
2016-04-15,Maize (imported) - Retail,KG,cereals and tubers,195.0,XOF,Senegal,Thies,2644,Mbafaye,427,158,15,5,1,427_158_15_5,
2016-05-15,Maize (imported) - Retail,KG,cereals and tubers,225.0,XOF,Senegal,Thies,2644,Mbafaye,427,158,15,5,1,427_158_15_5,
2016-06-15,Maize (imported) - Retail,KG,cereals and tubers,255.0,XOF,Senegal,Thies,2644,Mbafaye,427,158,15,5,1,427_158_15_5,
2016-07-15,Maize (imported) - Retail,KG,cereals and tubers,256.25,XOF,Senegal,Thies,2644,Mbafaye,427,158,15,5,1,427_158_15_5,
2016-08-15,Maize (imported) - Retail,KG,cereals and tubers,291.0,XOF,Senegal,Thies,2644,Mbafaye,427,158,15,5,1,427_158_15_5,
2016-09-15,Maize (imported) - Retail,KG,cereals and tubers,275.0,XOF,Senegal,Thies,2644,Mbafaye,427,158,15,5,1,427_158_15_5,
2016-10-15,Maize (imported) - Retail,KG,cereals and tubers,275.0,XOF,Senegal,Thies,2644,Mbafaye,427,158,15,5,1,427_158_15_5,
2016-11-15,Maize (imported) - Retail,KG,cereals and tubers,275.0,XOF,Senegal,Thies,2644,Mbafaye,427,158,15,5,1,427_158_15_5,
2016-12-15,Maize (imported) - Retail,KG,cereals and tubers,220.0,XOF,Senegal,Thies,2644,Mbafaye,427,158,15,5,1,427_158_15_5,
2017-01-15,Maize (imported) - Retail,KG,cereals and tubers,190.0,XOF,Senegal,Thies,2644,Mbafaye,427,158,15,5,1,427_158_15_5,
2017-02-15,Maize (imported) - Retail,KG,cereals and tubers,190.0,XOF,Senegal,Thies,2644,Mbafaye,427,158,15,5,1,427_158_15_5,
2017-03-15,Maize (imported) - Retail,KG,cereals and tubers,201.0,XOF,Senegal,Thies,2644,Mbafaye,427,158,15,5,1,427_158_15_5,
2017-04-15,Maize (imported) - Retail,KG,cereals and tubers,275.0,XOF,Senegal,Thies,2644,Mbafaye,427,158,15,5,1,427_158_15_5,
2017-05-15,Maize (imported) - Retail,KG,cereals and tubers,225.0,XOF,Senegal,Thies,2644,Mbafaye,427,158,15,5,1,427_158_15_5,
2017-06-15,Maize (imported) - Retail,KG,cereals and tubers,250.0,XOF,Senegal,Thies,2644,Mbafaye,427,158,15,5,1,427_158_15_5,
2017-07-15,Maize (imported) - Retail,KG,cereals and tubers,225.0,XOF,Senegal,Thies,2644,Mbafaye,427,158,15,5,1,427_158_15_5,
2017-08-15,Maize (imported) - Retail,KG,cereals and tubers,225.0,XOF,Senegal,Thies,2644,Mbafaye,427,158,15,5,1,427_158_15_5,
2017-09-15,Maize (imported) - Retail,KG,cereals and tubers,213.0,XOF,Senegal,Thies,2644,Mbafaye,427,158,15,5,1,427_158_15_5,
2017-10-15,Maize (imported) - Retail,KG,cereals and tubers,217.0,XOF,Senegal,Thies,2644,Mbafaye,427,158,15,5,1,427_158_15_5,
2017-11-15,Maize (imported) - Retail,KG,cereals and tubers,210.0,XOF,Senegal,Thies,2644,Mbafaye,427,158,15,5,1,427_158_15_5,
2017-12-15,Maize (imported) - Retail,KG,cereals and tubers,214.0,XOF,Senegal,Thies,2644,Mbafaye,427,158,15,5,1,427_158_15_5,
2018-01-15,Maize (imported) - Retail,KG,cereals and tubers,199.0,XOF,Senegal,Thies,2644,Mbafaye,427,158,15,5,1,427_158_15_5,
2018-02-15,Maize (imported) - Retail,KG,cereals and tubers,197.0,XOF,Senegal,Thies,2644,Mbafaye,427,158,15,5,1,427_158_15_5,
2018-03-15,Maize (imported) - Retail,KG,cereals and tubers,218.0,XOF,Senegal,Thies,2644,Mbafaye,427,158,15,5,1,427_158_15_5,
2018-04-15,Maize (imported) - Retail,KG,cereals and tubers,190.0,XOF,Senegal,Thies,2644,Mbafaye,427,158,15,5,1,427_158_15_5,
2018-05-15,Maize (imported) - Retail,KG,cereals and tubers,190.0,XOF,Senegal,Thies,2644,Mbafaye,427,158,15,5,1,427_158_15_5,
2018-06-15,Maize (imported) - Retail,KG,cereals and tubers,202.0,XOF,Senegal,Thies,2644,Mbafaye,427,158,15,5,1,427_158_15_5,
2018-07-15,Maize (imported) - Retail,KG,cereals and tubers,225.0,XOF,Senegal,Thies,2644,Mbafaye,427,158,15,5,1,427_158_15_5,
2018-08-15,Maize (imported) - Retail,KG,cereals and tubers,213.0,XOF,Senegal,Thies,2644,Mbafaye,427,158,15,5,1,427_158_15_5,
2018-09-15,Maize (imported) - Retail,KG,cereals and tubers,225.0,XOF,Senegal,Thies,2644,Mbafaye,427,158,15,5,1,427_158_15_5,
2018-10-15,Maize (imported) - Retail,KG,cereals and tubers,225.0,XOF,Senegal,Thies,2644,Mbafaye,427,158,15,5,1,427_158_15_5,
2019-03-15,Maize (imported) - Retail,KG,cereals and tubers,250.0,XOF,Senegal,Thies,2644,Mbafaye,427,158,15,5,1,427_158_15_5,
2019-04-15,Maize (imported) - Retail,KG,cereals and tubers,250.0,XOF,Senegal,Thies,2644,Mbafaye,427,158,15,5,1,427_158_15_5,
2019-05-15,Maize (imported) - Retail,KG,cereals and tubers,250.0,XOF,Senegal,Thies,2644,Mbafaye,427,158,15,5,1,427_158_15_5,
2019-06-15,Maize (imported) - Retail,KG,cereals and tubers,250.0,XOF,Senegal,Thies,2644,Mbafaye,427,158,15,5,1,427_158_15_5,
2019-07-15,Maize (imported) - Retail,KG,cereals and tubers,231.0,XOF,Senegal,Thies,2644,Mbafaye,427,158,15,5,1,427_158_15_5,
2019-08-15,Maize (imported) - Retail,KG,cereals and tubers,225.0,XOF,Senegal,Thies,2644,Mbafaye,427,158,15,5,1,427_158_15_5,
2019-09-15,Maize (imported) - Retail,KG,cereals and tubers,225.0,XOF,Senegal,Thies,2644,Mbafaye,427,158,15,5,1,427_158_15_5,
2019-10-15,Maize (imported) - Retail,KG,cereals and tubers,225.0,XOF,Senegal,Thies,2644,Mbafaye,427,158,15,5,1,427_158_15_5,
2019-12-15,Maize (imported) - Retail,KG,cereals and tubers,190.0,XOF,Senegal,Thies,2644,Mbafaye,427,158,15,5,1,427_158_15_5,
2020-01-15,Maize (imported) - Retail,KG,cereals and tubers,190.0,XOF,Senegal,Thies,2644,Mbafaye,427,158,15,5,1,427_158_15_5,
2020-02-15,Maize (imported) - Retail,KG,cereals and tubers,190.0,XOF,Senegal,Thies,2644,Mbafaye,427,158,15,5,1,427_158_15_5,
2020-06-15,Maize (imported) - Retail,KG,cereals and tubers,250.0,XOF,Senegal,Thies,2644,Mbafaye,427,158,15,5,1,427_158_15_5,
2020-07-15,Maize (imported) - Retail,KG,cereals and tubers,250.0,XOF,Senegal,Thies,2644,Mbafaye,427,158,15,5,1,427_158_15_5,
2020-08-15,Maize (imported) - Retail,KG,cereals and tubers,237.5,XOF,Senegal,Thies,2644,Mbafaye,427,158,15,5,1,427_158_15_5,
2020-09-15,Maize (imported) - Retail,KG,cereals and tubers,200.0,XOF,Senegal,Thies,2644,Mbafaye,427,158,15,5,1,427_158_15_5,
2020-10-15,Maize (imported) - Retail,KG,cereals and tubers,200.0,XOF,Senegal,Thies,2644,Mbafaye,427,158,15,5,1,427_158_15_5,
2020-11-15,Maize (imported) - Retail,KG,cereals and tubers,195.0,XOF,Senegal,Thies,2644,Mbafaye,427,158,15,5,1,427_158_15_5,
2014-06-15,"Rice (ordinary, second quality) - Retail",KG,cereals and tubers,250.0,XOF,Senegal,Thies,2644,Mbafaye,427,198,15,5,1,427_198_15_5,
2007-01-15,Maize (local) - Retail,KG,cereals and tubers,163.75,XOF,Senegal,Thies,2644,Thies,443,56,15,5,1,443_56_15_5,
2007-02-15,Maize (local) - Retail,KG,cereals and tubers,165.0,XOF,Senegal,Thies,2644,Thies,443,56,15,5,1,443_56_15_5,
2007-03-15,Maize (local) - Retail,KG,cereals and tubers,165.0,XOF,Senegal,Thies,2644,Thies,443,56,15,5,1,443_56_15_5,
2007-04-15,Maize (local) - Retail,KG,cereals and tubers,165.0,XOF,Senegal,Thies,2644,Thies,443,56,15,5,1,443_56_15_5,
2007-05-15,Maize (local) - Retail,KG,cereals and tubers,165.0,XOF,Senegal,Thies,2644,Thies,443,56,15,5,1,443_56_15_5,
2007-06-15,Maize (local) - Retail,KG,cereals and tubers,172.5,XOF,Senegal,Thies,2644,Thies,443,56,15,5,1,443_56_15_5,
2007-07-15,Maize (local) - Retail,KG,cereals and tubers,168.75,XOF,Senegal,Thies,2644,Thies,443,56,15,5,1,443_56_15_5,
2007-08-15,Maize (local) - Retail,KG,cereals and tubers,175.0,XOF,Senegal,Thies,2644,Thies,443,56,15,5,1,443_56_15_5,
2007-11-15,Maize (local) - Retail,KG,cereals and tubers,205.0,XOF,Senegal,Thies,2644,Thies,443,56,15,5,1,443_56_15_5,
2008-01-15,Maize (local) - Retail,KG,cereals and tubers,200.0,XOF,Senegal,Thies,2644,Thies,443,56,15,5,1,443_56_15_5,
2008-02-15,Maize (local) - Retail,KG,cereals and tubers,200.0,XOF,Senegal,Thies,2644,Thies,443,56,15,5,1,443_56_15_5,
2008-03-15,Maize (local) - Retail,KG,cereals and tubers,200.0,XOF,Senegal,Thies,2644,Thies,443,56,15,5,1,443_56_15_5,
2008-06-15,Maize (local) - Retail,KG,cereals and tubers,250.0,XOF,Senegal,Thies,2644,Thies,443,56,15,5,1,443_56_15_5,
2008-07-15,Maize (local) - Retail,KG,cereals and tubers,250.0,XOF,Senegal,Thies,2644,Thies,443,56,15,5,1,443_56_15_5,
2008-08-15,Maize (local) - Retail,KG,cereals and tubers,250.0,XOF,Senegal,Thies,2644,Thies,443,56,15,5,1,443_56_15_5,
2008-09-15,Maize (local) - Retail,KG,cereals and tubers,250.0,XOF,Senegal,Thies,2644,Thies,443,56,15,5,1,443_56_15_5,
2008-10-15,Maize (local) - Retail,KG,cereals and tubers,233.3333,XOF,Senegal,Thies,2644,Thies,443,56,15,5,1,443_56_15_5,
2008-11-15,Maize (local) - Retail,KG,cereals and tubers,200.0,XOF,Senegal,Thies,2644,Thies,443,56,15,5,1,443_56_15_5,
2008-12-15,Maize (local) - Retail,KG,cereals and tubers,200.0,XOF,Senegal,Thies,2644,Thies,443,56,15,5,1,443_56_15_5,
2009-01-15,Maize (local) - Retail,KG,cereals and tubers,200.0,XOF,Senegal,Thies,2644,Thies,443,56,15,5,1,443_56_15_5,
2009-02-15,Maize (local) - Retail,KG,cereals and tubers,200.0,XOF,Senegal,Thies,2644,Thies,443,56,15,5,1,443_56_15_5,
2009-03-15,Maize (local) - Retail,KG,cereals and tubers,210.0,XOF,Senegal,Thies,2644,Thies,443,56,15,5,1,443_56_15_5,
2009-04-15,Maize (local) - Retail,KG,cereals and tubers,203.3333,XOF,Senegal,Thies,2644,Thies,443,56,15,5,1,443_56_15_5,
2009-05-15,Maize (local) - Retail,KG,cereals and tubers,175.0,XOF,Senegal,Thies,2644,Thies,443,56,15,5,1,443_56_15_5,
2009-06-15,Maize (local) - Retail,KG,cereals and tubers,200.0,XOF,Senegal,Thies,2644,Thies,443,56,15,5,1,443_56_15_5,
2009-07-15,Maize (local) - Retail,KG,cereals and tubers,192.5,XOF,Senegal,Thies,2644,Thies,443,56,15,5,1,443_56_15_5,
2009-08-15,Maize (local) - Retail,KG,cereals and tubers,190.0,XOF,Senegal,Thies,2644,Thies,443,56,15,5,1,443_56_15_5,
2009-09-15,Maize (local) - Retail,KG,cereals and tubers,200.0,XOF,Senegal,Thies,2644,Thies,443,56,15,5,1,443_56_15_5,
2009-12-15,Maize (local) - Retail,KG,cereals and tubers,175.0,XOF,Senegal,Thies,2644,Thies,443,56,15,5,1,443_56_15_5,
2010-01-15,Maize (local) - Retail,KG,cereals and tubers,175.0,XOF,Senegal,Thies,2644,Thies,443,56,15,5,1,443_56_15_5,
2010-02-15,Maize (local) - Retail,KG,cereals and tubers,175.0,XOF,Senegal,Thies,2644,Thies,443,56,15,5,1,443_56_15_5,
2010-03-15,Maize (local) - Retail,KG,cereals and tubers,175.0,XOF,Senegal,Thies,2644,Thies,443,56,15,5,1,443_56_15_5,
2010-06-15,Maize (local) - Retail,KG,cereals and tubers,190.0,XOF,Senegal,Thies,2644,Thies,443,56,15,5,1,443_56_15_5,
2010-07-15,Maize (local) - Retail,KG,cereals and tubers,200.0,XOF,Senegal,Thies,2644,Thies,443,56,15,5,1,443_56_15_5,
2011-01-15,Maize (local) - Retail,KG,cereals and tubers,200.0,XOF,Senegal,Thies,2644,Thies,443,56,15,5,1,443_56_15_5,
2011-02-15,Maize (local) - Retail,KG,cereals and tubers,200.0,XOF,Senegal,Thies,2644,Thies,443,56,15,5,1,443_56_15_5,
2011-05-15,Maize (local) - Retail,KG,cereals and tubers,200.0,XOF,Senegal,Thies,2644,Thies,443,56,15,5,1,443_56_15_5,
2011-06-15,Maize (local) - Retail,KG,cereals and tubers,200.0,XOF,Senegal,Thies,2644,Thies,443,56,15,5,1,443_56_15_5,
2011-07-15,Maize (local) - Retail,KG,cereals and tubers,216.6667,XOF,Senegal,Thies,2644,Thies,443,56,15,5,1,443_56_15_5,
2011-08-15,Maize (local) - Retail,KG,cereals and tubers,225.0,XOF,Senegal,Thies,2644,Thies,443,56,15,5,1,443_56_15_5,
2011-09-15,Maize (local) - Retail,KG,cereals and tubers,226.6667,XOF,Senegal,Thies,2644,Thies,443,56,15,5,1,443_56_15_5,
2011-10-15,Maize (local) - Retail,KG,cereals and tubers,200.0,XOF,Senegal,Thies,2644,Thies,443,56,15,5,1,443_56_15_5,
2011-11-15,Maize (local) - Retail,KG,cereals and tubers,212.5,XOF,Senegal,Thies,2644,Thies,443,56,15,5,1,443_56_15_5,
2011-12-15,Maize (local) - Retail,KG,cereals and tubers,233.3333,XOF,Senegal,Thies,2644,Thies,443,56,15,5,1,443_56_15_5,
2012-01-15,Maize (local) - Retail,KG,cereals and tubers,225.0,XOF,Senegal,Thies,2644,Thies,443,56,15,5,1,443_56_15_5,
2012-02-15,Maize (local) - Retail,KG,cereals and tubers,225.0,XOF,Senegal,Thies,2644,Thies,443,56,15,5,1,443_56_15_5,
2012-03-15,Maize (local) - Retail,KG,cereals and tubers,237.5,XOF,Senegal,Thies,2644,Thies,443,56,15,5,1,443_56_15_5,
2012-05-15,Maize (local) - Retail,KG,cereals and tubers,200.0,XOF,Senegal,Thies,2644,Thies,443,56,15,5,1,443_56_15_5,
2012-11-15,Maize (local) - Retail,KG,cereals and tubers,250.0,XOF,Senegal,Thies,2644,Thies,443,56,15,5,1,443_56_15_5,
2012-12-15,Maize (local) - Retail,KG,cereals and tubers,250.0,XOF,Senegal,Thies,2644,Thies,443,56,15,5,1,443_56_15_5,
2013-01-15,Maize (local) - Retail,KG,cereals and tubers,250.0,XOF,Senegal,Thies,2644,Thies,443,56,15,5,1,443_56_15_5,
2013-02-15,Maize (local) - Retail,KG,cereals and tubers,250.0,XOF,Senegal,Thies,2644,Thies,443,56,15,5,1,443_56_15_5,
2013-03-15,Maize (local) - Retail,KG,cereals and tubers,250.0,XOF,Senegal,Thies,2644,Thies,443,56,15,5,1,443_56_15_5,
2013-04-15,Maize (local) - Retail,KG,cereals and tubers,250.0,XOF,Senegal,Thies,2644,Thies,443,56,15,5,1,443_56_15_5,
2013-05-15,Maize (local) - Retail,KG,cereals and tubers,275.0,XOF,Senegal,Thies,2644,Thies,443,56,15,5,1,443_56_15_5,
2013-06-15,Maize (local) - Retail,KG,cereals and tubers,250.0,XOF,Senegal,Thies,2644,Thies,443,56,15,5,1,443_56_15_5,
2013-07-15,Maize (local) - Retail,KG,cereals and tubers,250.0,XOF,Senegal,Thies,2644,Thies,443,56,15,5,1,443_56_15_5,
2013-08-15,Maize (local) - Retail,KG,cereals and tubers,250.0,XOF,Senegal,Thies,2644,Thies,443,56,15,5,1,443_56_15_5,
2013-09-15,Maize (local) - Retail,KG,cereals and tubers,235.0,XOF,Senegal,Thies,2644,Thies,443,56,15,5,1,443_56_15_5,
2013-10-15,Maize (local) - Retail,KG,cereals and tubers,250.0,XOF,Senegal,Thies,2644,Thies,443,56,15,5,1,443_56_15_5,
2013-11-15,Maize (local) - Retail,KG,cereals and tubers,225.0,XOF,Senegal,Thies,2644,Thies,443,56,15,5,1,443_56_15_5,
2013-12-15,Maize (local) - Retail,KG,cereals and tubers,238.3333,XOF,Senegal,Thies,2644,Thies,443,56,15,5,1,443_56_15_5,
2014-01-15,Maize (local) - Retail,KG,cereals and tubers,225.0,XOF,Senegal,Thies,2644,Thies,443,56,15,5,1,443_56_15_5,
2014-02-15,Maize (local) - Retail,KG,cereals and tubers,225.0,XOF,Senegal,Thies,2644,Thies,443,56,15,5,1,443_56_15_5,
2014-03-15,Maize (local) - Retail,KG,cereals and tubers,237.5,XOF,Senegal,Thies,2644,Thies,443,56,15,5,1,443_56_15_5,
2014-04-15,Maize (local) - Retail,KG,cereals and tubers,228.3333,XOF,Senegal,Thies,2644,Thies,443,56,15,5,1,443_56_15_5,
2014-05-15,Maize (local) - Retail,KG,cereals and tubers,228.3333,XOF,Senegal,Thies,2644,Thies,443,56,15,5,1,443_56_15_5,
2014-06-15,Maize (local) - Retail,KG,cereals and tubers,216.6667,XOF,Senegal,Thies,2644,Thies,443,56,15,5,1,443_56_15_5,
2014-07-15,Maize (local) - Retail,KG,cereals and tubers,215.0,XOF,Senegal,Thies,2644,Thies,443,56,15,5,1,443_56_15_5,
2014-08-15,Maize (local) - Retail,KG,cereals and tubers,221.6667,XOF,Senegal,Thies,2644,Thies,443,56,15,5,1,443_56_15_5,
2014-09-15,Maize (local) - Retail,KG,cereals and tubers,237.5,XOF,Senegal,Thies,2644,Thies,443,56,15,5,1,443_56_15_5,
2014-10-15,Maize (local) - Retail,KG,cereals and tubers,262.5,XOF,Senegal,Thies,2644,Thies,443,56,15,5,1,443_56_15_5,
2014-11-15,Maize (local) - Retail,KG,cereals and tubers,170.0,XOF,Senegal,Thies,2644,Thies,443,56,15,5,1,443_56_15_5,
2014-12-15,Maize (local) - Retail,KG,cereals and tubers,170.0,XOF,Senegal,Thies,2644,Thies,443,56,15,5,1,443_56_15_5,
2015-01-15,Maize (local) - Retail,KG,cereals and tubers,233.3333,XOF,Senegal,Thies,2644,Thies,443,56,15,5,1,443_56_15_5,
2015-02-15,Maize (local) - Retail,KG,cereals and tubers,200.0,XOF,Senegal,Thies,2644,Thies,443,56,15,5,1,443_56_15_5,
2015-03-15,Maize (local) - Retail,KG,cereals and tubers,200.0,XOF,Senegal,Thies,2644,Thies,443,56,15,5,1,443_56_15_5,
2015-04-15,Maize (local) - Retail,KG,cereals and tubers,200.0,XOF,Senegal,Thies,2644,Thies,443,56,15,5,1,443_56_15_5,
2016-01-15,Maize (local) - Retail,KG,cereals and tubers,175.0,XOF,Senegal,Thies,2644,Thies,443,56,15,5,1,443_56_15_5,
2016-02-15,Maize (local) - Retail,KG,cereals and tubers,198.0,XOF,Senegal,Thies,2644,Thies,443,56,15,5,1,443_56_15_5,
2016-03-15,Maize (local) - Retail,KG,cereals and tubers,225.0,XOF,Senegal,Thies,2644,Thies,443,56,15,5,1,443_56_15_5,
2016-04-15,Maize (local) - Retail,KG,cereals and tubers,225.0,XOF,Senegal,Thies,2644,Thies,443,56,15,5,1,443_56_15_5,
2016-05-15,Maize (local) - Retail,KG,cereals and tubers,250.0,XOF,Senegal,Thies,2644,Thies,443,56,15,5,1,443_56_15_5,
2016-06-15,Maize (local) - Retail,KG,cereals and tubers,270.0,XOF,Senegal,Thies,2644,Thies,443,56,15,5,1,443_56_15_5,
2016-07-15,Maize (local) - Retail,KG,cereals and tubers,262.5,XOF,Senegal,Thies,2644,Thies,443,56,15,5,1,443_56_15_5,
2016-08-15,Maize (local) - Retail,KG,cereals and tubers,325.0,XOF,Senegal,Thies,2644,Thies,443,56,15,5,1,443_56_15_5,
2016-09-15,Maize (local) - Retail,KG,cereals and tubers,275.0,XOF,Senegal,Thies,2644,Thies,443,56,15,5,1,443_56_15_5,
2016-10-15,Maize (local) - Retail,KG,cereals and tubers,250.0,XOF,Senegal,Thies,2644,Thies,443,56,15,5,1,443_56_15_5,
2016-11-15,Maize (local) - Retail,KG,cereals and tubers,250.0,XOF,Senegal,Thies,2644,Thies,443,56,15,5,1,443_56_15_5,
2016-12-15,Maize (local) - Retail,KG,cereals and tubers,220.0,XOF,Senegal,Thies,2644,Thies,443,56,15,5,1,443_56_15_5,
2017-01-15,Maize (local) - Retail,KG,cereals and tubers,219.0,XOF,Senegal,Thies,2644,Thies,443,56,15,5,1,443_56_15_5,
2017-02-15,Maize (local) - Retail,KG,cereals and tubers,200.0,XOF,Senegal,Thies,2644,Thies,443,56,15,5,1,443_56_15_5,
2017-03-15,Maize (local) - Retail,KG,cereals and tubers,225.0,XOF,Senegal,Thies,2644,Thies,443,56,15,5,1,443_56_15_5,
2017-04-15,Maize (local) - Retail,KG,cereals and tubers,225.0,XOF,Senegal,Thies,2644,Thies,443,56,15,5,1,443_56_15_5,
2017-05-15,Maize (local) - Retail,KG,cereals and tubers,225.0,XOF,Senegal,Thies,2644,Thies,443,56,15,5,1,443_56_15_5,
2017-06-15,Maize (local) - Retail,KG,cereals and tubers,225.0,XOF,Senegal,Thies,2644,Thies,443,56,15,5,1,443_56_15_5,
2017-07-15,Maize (local) - Retail,KG,cereals and tubers,250.0,XOF,Senegal,Thies,2644,Thies,443,56,15,5,1,443_56_15_5,
2017-08-15,Maize (local) - Retail,KG,cereals and tubers,250.0,XOF,Senegal,Thies,2644,Thies,443,56,15,5,1,443_56_15_5,
2017-09-15,Maize (local) - Retail,KG,cereals and tubers,250.0,XOF,Senegal,Thies,2644,Thies,443,56,15,5,1,443_56_15_5,
2017-10-15,Maize (local) - Retail,KG,cereals and tubers,250.0,XOF,Senegal,Thies,2644,Thies,443,56,15,5,1,443_56_15_5,
