,adm1_name,year,dec_day,variable,value
11677,Diourbel,2020,260,Rainfall,38.074
11678,Diourbel,2020,270,Rainfall,26.335
11679,Diourbel,2020,280,Rainfall,7.024
11680,Diourbel,2020,290,Rainfall,1.44
11681,Diourbel,2020,300,Rainfall,1.0
11682,Diourbel,2020,310,Rainfall,0.0
11683,Diourbel,2020,320,Rainfall,0.0
11684,Saint louis,2012,0,Rainfall,0.001
11685,Saint louis,2012,10,Rainfall,0.0
11686,Saint louis,2012,20,Rainfall,0.107
11687,Saint louis,2012,30,Rainfall,0.109
11688,Saint louis,2012,40,Rainfall,0.327
11689,Saint louis,2012,50,Rainfall,0.08900000000000001
11690,Saint louis,2012,60,Rainfall,0.0
11691,Saint louis,2012,70,Rainfall,0.0
11692,Saint louis,2012,80,Rainfall,0.0
11693,Saint louis,2012,90,Rainfall,0.0
11694,Saint louis,2012,100,Rainfall,0.0
11695,Saint louis,2012,110,Rainfall,0.0
11696,Saint louis,2012,120,Rainfall,0.009000000000000001
11697,Saint louis,2012,130,Rainfall,0.0
11698,Saint louis,2012,140,Rainfall,0.171
11699,Saint louis,2012,150,Rainfall,0.903
11700,Saint louis,2012,160,Rainfall,1.13
11701,Saint louis,2012,170,Rainfall,2.87
11702,Saint louis,2012,180,Rainfall,22.564
11703,Saint louis,2012,190,Rainfall,11.414
11704,Saint louis,2012,200,Rainfall,60.968
11705,Saint louis,2012,210,Rainfall,17.43
11706,Saint louis,2012,220,Rainfall,91.084
11707,Saint louis,2012,230,Rainfall,21.534
11708,Saint louis,2012,240,Rainfall,34.84
11709,Saint louis,2012,250,Rainfall,5.6629999999999985
11710,Saint louis,2012,260,Rainfall,54.32100000000001
11711,Saint louis,2012,270,Rainfall,8.345
11712,Saint louis,2012,280,Rainfall,6.105
11713,Saint louis,2012,290,Rainfall,4.555
11714,Saint louis,2012,300,Rainfall,0.7120000000000001
11715,Saint louis,2012,310,Rainfall,0.0
11716,Saint louis,2012,320,Rainfall,0.0
11717,Saint louis,2012,330,Rainfall,0.0
11718,Saint louis,2012,340,Rainfall,0.0
11719,Saint louis,2012,350,Rainfall,0.0
11720,Saint louis,2013,0,Rainfall,0.0
11721,Saint louis,2013,10,Rainfall,0.0
11722,Saint louis,2013,20,Rainfall,0.0
11723,Saint louis,2013,30,Rainfall,0.108
11724,Saint louis,2013,40,Rainfall,0.131
11725,Saint louis,2013,50,Rainfall,0.0
11726,Saint louis,2013,60,Rainfall,0.0
11727,Saint louis,2013,70,Rainfall,0.0
11728,Saint louis,2013,80,Rainfall,0.0
11729,Saint louis,2013,90,Rainfall,0.0
11730,Saint louis,2013,100,Rainfall,0.0
11731,Saint louis,2013,110,Rainfall,0.0
11732,Saint louis,2013,120,Rainfall,0.009000000000000001
11733,Saint louis,2013,130,Rainfall,0.043
11734,Saint louis,2013,140,Rainfall,0.172
11735,Saint louis,2013,150,Rainfall,0.395
11736,Saint louis,2013,160,Rainfall,0.682
11737,Saint louis,2013,170,Rainfall,1.1840000000000002
11738,Saint louis,2013,180,Rainfall,8.059
11739,Saint louis,2013,190,Rainfall,17.917
11740,Saint louis,2013,200,Rainfall,31.012
11741,Saint louis,2013,210,Rainfall,23.22
11742,Saint louis,2013,220,Rainfall,53.824
11743,Saint louis,2013,230,Rainfall,9.854
11744,Saint louis,2013,240,Rainfall,54.517
11745,Saint louis,2013,250,Rainfall,24.307
11746,Saint louis,2013,260,Rainfall,20.78
11747,Saint louis,2013,270,Rainfall,4.4
11748,Saint louis,2013,280,Rainfall,2.647
11749,Saint louis,2013,290,Rainfall,2.301
11750,Saint louis,2013,300,Rainfall,0.8109999999999999
11751,Saint louis,2013,310,Rainfall,0.001
11752,Saint louis,2013,320,Rainfall,0.0
11753,Saint louis,2013,330,Rainfall,0.0
11754,Saint louis,2013,340,Rainfall,0.0
11755,Saint louis,2013,350,Rainfall,0.0
11756,Saint louis,2014,0,Rainfall,0.34600000000000003
11757,Saint louis,2014,10,Rainfall,0.0
11758,Saint louis,2014,20,Rainfall,0.0
11759,Saint louis,2014,30,Rainfall,0.08800000000000001
11760,Saint louis,2014,40,Rainfall,0.162
11761,Saint louis,2014,50,Rainfall,0.0
11762,Saint louis,2014,60,Rainfall,0.0
11763,Saint louis,2014,70,Rainfall,0.0
11764,Saint louis,2014,80,Rainfall,0.0
11765,Saint louis,2014,90,Rainfall,0.0
11766,Saint louis,2014,100,Rainfall,0.0
11767,Saint louis,2014,110,Rainfall,0.0
11768,Saint louis,2014,120,Rainfall,0.009000000000000001
11769,Saint louis,2014,130,Rainfall,0.043
11770,Saint louis,2014,140,Rainfall,0.171
11771,Saint louis,2014,150,Rainfall,0.632
11772,Saint louis,2014,160,Rainfall,0.981
11773,Saint louis,2014,170,Rainfall,1.043
11774,Saint louis,2014,180,Rainfall,27.337
11775,Saint louis,2014,190,Rainfall,6.8610000000000015
11776,Saint louis,2014,200,Rainfall,5.752000000000002
11777,Saint louis,2014,210,Rainfall,14.767
11778,Saint louis,2014,220,Rainfall,49.543
11779,Saint louis,2014,230,Rainfall,22.277
11780,Saint louis,2014,240,Rainfall,9.91
11781,Saint louis,2014,250,Rainfall,37.535
11782,Saint louis,2014,260,Rainfall,14.367
11783,Saint louis,2014,270,Rainfall,4.9030000000000005
11784,Saint louis,2014,280,Rainfall,2.189
11785,Saint louis,2014,290,Rainfall,1.547
11786,Saint louis,2014,300,Rainfall,0.81
11787,Saint louis,2014,310,Rainfall,0.0
11788,Saint louis,2014,320,Rainfall,0.0
11789,Saint louis,2014,330,Rainfall,0.0
11790,Saint louis,2014,340,Rainfall,0.0
11791,Saint louis,2014,350,Rainfall,0.0
11792,Saint louis,2015,0,Rainfall,0.333
11793,Saint louis,2015,10,Rainfall,0.163
11794,Saint louis,2015,20,Rainfall,0.25
11795,Saint louis,2015,30,Rainfall,0.168
11796,Saint louis,2015,40,Rainfall,0.271
11797,Saint louis,2015,50,Rainfall,0.08900000000000001
11798,Saint louis,2015,60,Rainfall,0.0
11799,Saint louis,2015,70,Rainfall,0.0
11800,Saint louis,2015,80,Rainfall,0.0
11801,Saint louis,2015,90,Rainfall,0.0
11802,Saint louis,2015,100,Rainfall,0.0
11803,Saint louis,2015,110,Rainfall,0.0
11804,Saint louis,2015,120,Rainfall,0.009000000000000001
11805,Saint louis,2015,130,Rainfall,0.043
11806,Saint louis,2015,140,Rainfall,0.171
11807,Saint louis,2015,150,Rainfall,1.018
11808,Saint louis,2015,160,Rainfall,0.672
11809,Saint louis,2015,170,Rainfall,1.0
11810,Saint louis,2015,180,Rainfall,15.395
11811,Saint louis,2015,190,Rainfall,3.574
11812,Saint louis,2015,200,Rainfall,5.059
11813,Saint louis,2015,210,Rainfall,47.39
11814,Saint louis,2015,220,Rainfall,45.49100000000001
11815,Saint louis,2015,230,Rainfall,24.374
11816,Saint louis,2015,240,Rainfall,31.255
11817,Saint louis,2015,250,Rainfall,26.544
11818,Saint louis,2015,260,Rainfall,41.636
11819,Saint louis,2015,270,Rainfall,3.1910000000000003
11820,Saint louis,2015,280,Rainfall,3.5660000000000003
11821,Saint louis,2015,290,Rainfall,2.909
11822,Saint louis,2015,300,Rainfall,0.8029999999999999
11823,Saint louis,2015,310,Rainfall,0.0
11824,Saint louis,2015,320,Rainfall,0.0
11825,Saint louis,2015,330,Rainfall,0.0
11826,Saint louis,2015,340,Rainfall,0.0
11827,Saint louis,2015,350,Rainfall,0.0
11828,Saint louis,2016,0,Rainfall,0.0
11829,Saint louis,2016,10,Rainfall,0.0
11830,Saint louis,2016,20,Rainfall,0.0
11831,Saint louis,2016,30,Rainfall,0.196
11832,Saint louis,2016,40,Rainfall,0.207
11833,Saint louis,2016,50,Rainfall,0.076
11834,Saint louis,2016,60,Rainfall,0.0
11835,Saint louis,2016,70,Rainfall,0.0
11836,Saint louis,2016,80,Rainfall,0.0
11837,Saint louis,2016,90,Rainfall,0.0
11838,Saint louis,2016,100,Rainfall,0.0
11839,Saint louis,2016,110,Rainfall,0.0
11840,Saint louis,2016,120,Rainfall,0.009000000000000001
11841,Saint louis,2016,130,Rainfall,0.043
11842,Saint louis,2016,140,Rainfall,0.171
11843,Saint louis,2016,150,Rainfall,0.385
11844,Saint louis,2016,160,Rainfall,1.014
11845,Saint louis,2016,170,Rainfall,4.447
11846,Saint louis,2016,180,Rainfall,4.385
11847,Saint louis,2016,190,Rainfall,12.644
11848,Saint louis,2016,200,Rainfall,85.99700000000001
11849,Saint louis,2016,210,Rainfall,4.363
11850,Saint louis,2016,220,Rainfall,39.636
11851,Saint louis,2016,230,Rainfall,13.204
11852,Saint louis,2016,240,Rainfall,35.084
11853,Saint louis,2016,250,Rainfall,28.815
11854,Saint louis,2016,260,Rainfall,13.64
11855,Saint louis,2016,270,Rainfall,1.009
11856,Saint louis,2016,280,Rainfall,1.3969999999999998
11857,Saint louis,2016,290,Rainfall,2.287
11858,Saint louis,2016,300,Rainfall,0.941
11859,Saint louis,2016,310,Rainfall,0.001
11860,Saint louis,2016,320,Rainfall,0.0
11861,Saint louis,2016,330,Rainfall,0.0
11862,Saint louis,2016,340,Rainfall,0.0
11863,Saint louis,2016,350,Rainfall,0.0
11864,Saint louis,2017,0,Rainfall,0.0
11865,Saint louis,2017,10,Rainfall,0.0
11866,Saint louis,2017,20,Rainfall,0.0
11867,Saint louis,2017,30,Rainfall,0.08800000000000001
11868,Saint louis,2017,40,Rainfall,0.151
11869,Saint louis,2017,50,Rainfall,0.0
11870,Saint louis,2017,60,Rainfall,0.0
11871,Saint louis,2017,70,Rainfall,0.0
11872,Saint louis,2017,80,Rainfall,0.0
11873,Saint louis,2017,90,Rainfall,0.0
11874,Saint louis,2017,100,Rainfall,0.0
11875,Saint louis,2017,110,Rainfall,0.0
11876,Saint louis,2017,120,Rainfall,0.009000000000000001
11877,Saint louis,2017,130,Rainfall,0.043
11878,Saint louis,2017,140,Rainfall,0.172
11879,Saint louis,2017,150,Rainfall,0.333
11880,Saint louis,2017,160,Rainfall,0.387
11881,Saint louis,2017,170,Rainfall,14.241
11882,Saint louis,2017,180,Rainfall,5.6610000000000005
11883,Saint louis,2017,190,Rainfall,1.932
11884,Saint louis,2017,200,Rainfall,12.45
11885,Saint louis,2017,210,Rainfall,35.816
11886,Saint louis,2017,220,Rainfall,27.071
11887,Saint louis,2017,230,Rainfall,28.212
11888,Saint louis,2017,240,Rainfall,32.556999999999995
11889,Saint louis,2017,250,Rainfall,11.442
11890,Saint louis,2017,260,Rainfall,17.437
11891,Saint louis,2017,270,Rainfall,1.829
11892,Saint louis,2017,280,Rainfall,2.338
11893,Saint louis,2017,290,Rainfall,1.283
11894,Saint louis,2017,300,Rainfall,0.809
11895,Saint louis,2017,310,Rainfall,0.0
11896,Saint louis,2017,320,Rainfall,0.0
11897,Saint louis,2017,330,Rainfall,0.0
11898,Saint louis,2017,340,Rainfall,0.0
11899,Saint louis,2017,350,Rainfall,0.0
11900,Saint louis,2018,0,Rainfall,0.0
11901,Saint louis,2018,10,Rainfall,0.0
11902,Saint louis,2018,20,Rainfall,0.0
11903,Saint louis,2018,30,Rainfall,0.108
11904,Saint louis,2018,40,Rainfall,0.131
11905,Saint louis,2018,50,Rainfall,0.0
11906,Saint louis,2018,60,Rainfall,0.0
11907,Saint louis,2018,70,Rainfall,0.0
11908,Saint louis,2018,80,Rainfall,0.0
11909,Saint louis,2018,90,Rainfall,0.0
11910,Saint louis,2018,100,Rainfall,0.0
11911,Saint louis,2018,110,Rainfall,0.0
11912,Saint louis,2018,120,Rainfall,0.009000000000000001
11913,Saint louis,2018,130,Rainfall,0.043
11914,Saint louis,2018,140,Rainfall,0.171
11915,Saint louis,2018,150,Rainfall,0.303
11916,Saint louis,2018,160,Rainfall,0.359
11917,Saint louis,2018,170,Rainfall,5.78
11918,Saint louis,2018,180,Rainfall,6.058
11919,Saint louis,2018,190,Rainfall,24.059
11920,Saint louis,2018,200,Rainfall,22.565
11921,Saint louis,2018,210,Rainfall,2.56
11922,Saint louis,2018,220,Rainfall,8.998
11923,Saint louis,2018,230,Rainfall,55.087
11924,Saint louis,2018,240,Rainfall,39.857
11925,Saint louis,2018,250,Rainfall,29.837
11926,Saint louis,2018,260,Rainfall,21.362
11927,Saint louis,2018,270,Rainfall,5.6629999999999985
11928,Saint louis,2018,280,Rainfall,2.736
11929,Saint louis,2018,290,Rainfall,2.211
11930,Saint louis,2018,300,Rainfall,0.8909999999999999
11931,Saint louis,2018,310,Rainfall,0.0
11932,Saint louis,2018,320,Rainfall,0.0
11933,Saint louis,2018,330,Rainfall,0.0
11934,Saint louis,2018,340,Rainfall,0.0
11935,Saint louis,2018,350,Rainfall,0.0
11936,Saint louis,2019,0,Rainfall,0.081
11937,Saint louis,2019,10,Rainfall,0.0
11938,Saint louis,2019,20,Rainfall,0.145
11939,Saint louis,2019,30,Rainfall,0.119
11940,Saint louis,2019,40,Rainfall,0.263
11941,Saint louis,2019,50,Rainfall,0.0
11942,Saint louis,2019,60,Rainfall,0.0
11943,Saint louis,2019,70,Rainfall,0.0
11944,Saint louis,2019,80,Rainfall,0.0
11945,Saint louis,2019,90,Rainfall,0.0
11946,Saint louis,2019,100,Rainfall,0.0
11947,Saint louis,2019,110,Rainfall,0.0
11948,Saint louis,2019,120,Rainfall,0.009000000000000001
11949,Saint louis,2019,130,Rainfall,0.043
11950,Saint louis,2019,140,Rainfall,0.171
11951,Saint louis,2019,150,Rainfall,0.431
11952,Saint louis,2019,160,Rainfall,0.856
11953,Saint louis,2019,170,Rainfall,1.0
11954,Saint louis,2019,180,Rainfall,2.411
11955,Saint louis,2019,190,Rainfall,1.857
11956,Saint louis,2019,200,Rainfall,15.45
11957,Saint louis,2019,210,Rainfall,4.3610000000000015
11958,Saint louis,2019,220,Rainfall,26.068
11959,Saint louis,2019,230,Rainfall,39.093
11960,Saint louis,2019,240,Rainfall,31.597
11961,Saint louis,2019,250,Rainfall,13.632
11962,Saint louis,2019,260,Rainfall,13.042
11963,Saint louis,2019,270,Rainfall,15.782
11964,Saint louis,2019,280,Rainfall,5.3870000000000005
11965,Saint louis,2019,290,Rainfall,4.756
11966,Saint louis,2019,300,Rainfall,0.809
11967,Saint louis,2019,310,Rainfall,0.0
11968,Saint louis,2019,320,Rainfall,0.0
11969,Saint louis,2019,330,Rainfall,0.0
11970,Saint louis,2019,340,Rainfall,0.0
11971,Saint louis,2019,350,Rainfall,0.0
11972,Saint louis,2020,0,Rainfall,0.0
11973,Saint louis,2020,10,Rainfall,0.0
11974,Saint louis,2020,20,Rainfall,0.424
11975,Saint louis,2020,30,Rainfall,0.108
11976,Saint louis,2020,40,Rainfall,0.162
11977,Saint louis,2020,50,Rainfall,0.0
11978,Saint louis,2020,60,Rainfall,0.0
11979,Saint louis,2020,70,Rainfall,0.0
11980,Saint louis,2020,80,Rainfall,0.0
11981,Saint louis,2020,90,Rainfall,0.0
11982,Saint louis,2020,100,Rainfall,0.0
11983,Saint louis,2020,110,Rainfall,0.0
11984,Saint louis,2020,120,Rainfall,0.009000000000000001
11985,Saint louis,2020,130,Rainfall,0.043
11986,Saint louis,2020,140,Rainfall,0.171
11987,Saint louis,2020,150,Rainfall,1.145
11988,Saint louis,2020,160,Rainfall,0.992
11989,Saint louis,2020,170,Rainfall,1.0590000000000002
11990,Saint louis,2020,180,Rainfall,7.837999999999999
11991,Saint louis,2020,190,Rainfall,44.997
11992,Saint louis,2020,200,Rainfall,71.695
11993,Saint louis,2020,210,Rainfall,3.053
11994,Saint louis,2020,220,Rainfall,11.717
11995,Saint louis,2020,230,Rainfall,38.136
11996,Saint louis,2020,240,Rainfall,91.53
11997,Saint louis,2020,250,Rainfall,43.31800000000001
11998,Saint louis,2020,260,Rainfall,9.055
11999,Saint louis,2020,270,Rainfall,13.625
12000,Saint louis,2020,280,Rainfall,6.051
12001,Saint louis,2020,290,Rainfall,1.991
12002,Saint louis,2020,300,Rainfall,0.6459999999999999
12003,Saint louis,2020,310,Rainfall,0.0
12004,Saint louis,2020,320,Rainfall,0.0
12005,Louga,2012,0,Rainfall,0.037000000000000005
12006,Louga,2012,10,Rainfall,0.0
12007,Louga,2012,20,Rainfall,0.037000000000000005
12008,Louga,2012,30,Rainfall,0.0
12009,Louga,2012,40,Rainfall,0.0
12010,Louga,2012,50,Rainfall,0.0
12011,Louga,2012,60,Rainfall,0.0
12012,Louga,2012,70,Rainfall,0.0
12013,Louga,2012,80,Rainfall,0.0
12014,Louga,2012,90,Rainfall,0.0
12015,Louga,2012,180,Rainfall,54.039
12016,Louga,2012,190,Rainfall,29.268
12017,Louga,2012,200,Rainfall,58.842
12018,Louga,2012,210,Rainfall,29.00800000000001
12019,Louga,2012,220,Rainfall,94.794
12020,Louga,2012,230,Rainfall,31.501
12021,Louga,2012,240,Rainfall,53.707
12022,Louga,2012,250,Rainfall,12.578
12023,Louga,2012,260,Rainfall,84.02799999999998
12024,Louga,2012,270,Rainfall,19.895
12025,Louga,2012,280,Rainfall,10.817
12026,Louga,2012,290,Rainfall,9.086
12027,Louga,2012,300,Rainfall,0.981
12028,Louga,2012,310,Rainfall,0.043
12029,Louga,2012,320,Rainfall,0.018000000000000002
12030,Louga,2012,330,Rainfall,0.0
12031,Louga,2012,340,Rainfall,0.0
12032,Louga,2012,350,Rainfall,0.0
12033,Louga,2013,0,Rainfall,0.006
12034,Louga,2013,10,Rainfall,0.0
12035,Louga,2013,20,Rainfall,0.0
12036,Louga,2013,30,Rainfall,0.031
12037,Louga,2013,40,Rainfall,0.048
12038,Louga,2013,50,Rainfall,0.0
12039,Louga,2013,60,Rainfall,0.0
12040,Louga,2013,70,Rainfall,0.0
12041,Louga,2013,80,Rainfall,0.0
12042,Louga,2013,90,Rainfall,0.0
12043,Louga,2013,180,Rainfall,28.571
12044,Louga,2013,190,Rainfall,12.611
12045,Louga,2013,200,Rainfall,41.664
12046,Louga,2013,210,Rainfall,42.206
12047,Louga,2013,220,Rainfall,58.107
12048,Louga,2013,230,Rainfall,39.214
12049,Louga,2013,240,Rainfall,57.12300000000001
12050,Louga,2013,250,Rainfall,47.56399999999999
12051,Louga,2013,260,Rainfall,27.142
12052,Louga,2013,270,Rainfall,13.47
12053,Louga,2013,280,Rainfall,8.397
12054,Louga,2013,290,Rainfall,6.678
12055,Louga,2013,300,Rainfall,0.994
12056,Louga,2013,310,Rainfall,0.08199999999999999
12057,Louga,2013,320,Rainfall,0.054000000000000006
12058,Louga,2013,330,Rainfall,0.018000000000000002
12059,Louga,2013,340,Rainfall,0.0
12060,Louga,2013,350,Rainfall,0.0
12061,Louga,2014,0,Rainfall,0.6779999999999999
12062,Louga,2014,10,Rainfall,0.0
12063,Louga,2014,20,Rainfall,0.0
12064,Louga,2014,30,Rainfall,0.031
12065,Louga,2014,40,Rainfall,0.048
12066,Louga,2014,50,Rainfall,0.0
12067,Louga,2014,60,Rainfall,0.0
12068,Louga,2014,70,Rainfall,0.0
12069,Louga,2014,80,Rainfall,0.0
12070,Louga,2014,90,Rainfall,0.0
12071,Louga,2014,180,Rainfall,27.233
12072,Louga,2014,190,Rainfall,19.413
12073,Louga,2014,200,Rainfall,4.8439999999999985
12074,Louga,2014,210,Rainfall,21.704
12075,Louga,2014,220,Rainfall,61.25899999999999
12076,Louga,2014,230,Rainfall,34.912
12077,Louga,2014,240,Rainfall,12.995
12078,Louga,2014,250,Rainfall,44.655
12079,Louga,2014,260,Rainfall,20.97
12080,Louga,2014,270,Rainfall,16.447
12081,Louga,2014,280,Rainfall,5.247000000000001
12082,Louga,2014,290,Rainfall,2.504
12083,Louga,2014,300,Rainfall,0.987
12084,Louga,2014,310,Rainfall,0.053
12085,Louga,2014,320,Rainfall,0.026
12086,Louga,2014,330,Rainfall,0.0
12087,Louga,2014,340,Rainfall,0.0
12088,Louga,2014,350,Rainfall,0.0
12089,Louga,2015,0,Rainfall,0.999
12090,Louga,2015,10,Rainfall,0.006999999999999999
12091,Louga,2015,20,Rainfall,0.231
12092,Louga,2015,30,Rainfall,0.109
12093,Louga,2015,40,Rainfall,0.094
12094,Louga,2015,50,Rainfall,0.0
12095,Louga,2015,60,Rainfall,0.0
12096,Louga,2015,70,Rainfall,0.0
12097,Louga,2015,80,Rainfall,0.0
12098,Louga,2015,90,Rainfall,0.0
12099,Louga,2015,180,Rainfall,33.472
12100,Louga,2015,190,Rainfall,11.706
12101,Louga,2015,200,Rainfall,14.84
12102,Louga,2015,210,Rainfall,64.875
12103,Louga,2015,220,Rainfall,74.75399999999998
12104,Louga,2015,230,Rainfall,43.136
12105,Louga,2015,240,Rainfall,50.255
12106,Louga,2015,250,Rainfall,37.375
12107,Louga,2015,260,Rainfall,60.072
12108,Louga,2015,270,Rainfall,8.01
12109,Louga,2015,280,Rainfall,8.101
12110,Louga,2015,290,Rainfall,7.717
12111,Louga,2015,300,Rainfall,0.987
12112,Louga,2015,310,Rainfall,0.053
12113,Louga,2015,320,Rainfall,0.026
12114,Louga,2015,330,Rainfall,0.0
12115,Louga,2015,340,Rainfall,0.0
12116,Louga,2015,350,Rainfall,0.0
12117,Louga,2016,0,Rainfall,0.006
12118,Louga,2016,10,Rainfall,0.0
12119,Louga,2016,20,Rainfall,0.0
12120,Louga,2016,30,Rainfall,0.079
12121,Louga,2016,40,Rainfall,0.084
12122,Louga,2016,50,Rainfall,0.0
12123,Louga,2016,60,Rainfall,0.0
12124,Louga,2016,70,Rainfall,0.0
12125,Louga,2016,80,Rainfall,0.0
12126,Louga,2016,90,Rainfall,0.0
12127,Louga,2016,180,Rainfall,9.006
12128,Louga,2016,190,Rainfall,20.114
12129,Louga,2016,200,Rainfall,111.493
12130,Louga,2016,210,Rainfall,6.1160000000000005
12131,Louga,2016,220,Rainfall,45.874
12132,Louga,2016,230,Rainfall,22.575
12133,Louga,2016,240,Rainfall,60.591
12134,Louga,2016,250,Rainfall,54.325
12135,Louga,2016,260,Rainfall,27.635
12136,Louga,2016,270,Rainfall,1.841
12137,Louga,2016,280,Rainfall,2.774
12138,Louga,2016,290,Rainfall,2.943
12139,Louga,2016,300,Rainfall,1.0
12140,Louga,2016,310,Rainfall,0.05
12141,Louga,2016,320,Rainfall,0.026
12142,Louga,2016,330,Rainfall,0.0
12143,Louga,2016,340,Rainfall,0.0
12144,Louga,2016,350,Rainfall,0.0
12145,Louga,2017,0,Rainfall,0.326
12146,Louga,2017,10,Rainfall,0.006999999999999999
12147,Louga,2017,20,Rainfall,0.0
12148,Louga,2017,30,Rainfall,0.031
12149,Louga,2017,40,Rainfall,0.048
12150,Louga,2017,50,Rainfall,0.0
12151,Louga,2017,60,Rainfall,0.0
12152,Louga,2017,70,Rainfall,0.0
12153,Louga,2017,80,Rainfall,0.0
12154,Louga,2017,90,Rainfall,0.0
12155,Louga,2017,180,Rainfall,22.228
12156,Louga,2017,190,Rainfall,6.771
12157,Louga,2017,200,Rainfall,28.052
12158,Louga,2017,210,Rainfall,34.774
12159,Louga,2017,220,Rainfall,58.05
12160,Louga,2017,230,Rainfall,42.756
12161,Louga,2017,240,Rainfall,39.786
12162,Louga,2017,250,Rainfall,19.319000000000006
12163,Louga,2017,260,Rainfall,17.0
12164,Louga,2017,270,Rainfall,10.364
12165,Louga,2017,280,Rainfall,7.801
12166,Louga,2017,290,Rainfall,2.082
12167,Louga,2017,300,Rainfall,0.991
12168,Louga,2017,310,Rainfall,0.06
12169,Louga,2017,320,Rainfall,0.041
12170,Louga,2017,330,Rainfall,0.0
12171,Louga,2017,340,Rainfall,0.0
12172,Louga,2017,350,Rainfall,0.0
12173,Louga,2018,0,Rainfall,0.006
12174,Louga,2018,10,Rainfall,0.0
12175,Louga,2018,20,Rainfall,0.0
12176,Louga,2018,30,Rainfall,0.031
12177,Louga,2018,40,Rainfall,0.048
12178,Louga,2018,50,Rainfall,0.0
12179,Louga,2018,60,Rainfall,0.0
12180,Louga,2018,70,Rainfall,0.0
12181,Louga,2018,80,Rainfall,0.0
12182,Louga,2018,90,Rainfall,0.0
12183,Louga,2018,180,Rainfall,8.136000000000001
12184,Louga,2018,190,Rainfall,20.979
12185,Louga,2018,200,Rainfall,22.177
12186,Louga,2018,210,Rainfall,13.983
12187,Louga,2018,220,Rainfall,9.747
12188,Louga,2018,230,Rainfall,92.977
12189,Louga,2018,240,Rainfall,57.44
12190,Louga,2018,250,Rainfall,47.648
12191,Louga,2018,260,Rainfall,31.75800000000001
12192,Louga,2018,270,Rainfall,13.601
12193,Louga,2018,280,Rainfall,5.9689999999999985
12194,Louga,2018,290,Rainfall,3.734
12195,Louga,2018,300,Rainfall,0.997
12196,Louga,2018,310,Rainfall,0.053
12197,Louga,2018,320,Rainfall,0.041
12198,Louga,2018,330,Rainfall,0.0
12199,Louga,2018,340,Rainfall,0.0
12200,Louga,2018,350,Rainfall,0.0
12201,Louga,2019,0,Rainfall,0.013
12202,Louga,2019,10,Rainfall,0.0
12203,Louga,2019,20,Rainfall,0.036000000000000004
12204,Louga,2019,30,Rainfall,0.031
12205,Louga,2019,40,Rainfall,0.084
12206,Louga,2019,50,Rainfall,0.0
12207,Louga,2019,60,Rainfall,0.0
12208,Louga,2019,70,Rainfall,0.0
12209,Louga,2019,80,Rainfall,0.0
12210,Louga,2019,90,Rainfall,0.0
12211,Louga,2019,180,Rainfall,6.153
12212,Louga,2019,190,Rainfall,2.0980000000000003
12213,Louga,2019,200,Rainfall,20.337
12214,Louga,2019,210,Rainfall,2.596
12215,Louga,2019,220,Rainfall,47.69300000000001
12216,Louga,2019,230,Rainfall,66.355
12217,Louga,2019,240,Rainfall,55.44300000000001
12218,Louga,2019,250,Rainfall,26.987
12219,Louga,2019,260,Rainfall,23.663
12220,Louga,2019,270,Rainfall,17.598
12221,Louga,2019,280,Rainfall,8.951
12222,Louga,2019,290,Rainfall,6.4220000000000015
12223,Louga,2019,300,Rainfall,0.987
12224,Louga,2019,310,Rainfall,0.053
12225,Louga,2019,320,Rainfall,0.026
12226,Louga,2019,330,Rainfall,0.0
12227,Louga,2019,340,Rainfall,0.0
12228,Louga,2019,350,Rainfall,0.0
12229,Louga,2020,0,Rainfall,0.0
12230,Louga,2020,10,Rainfall,0.0
12231,Louga,2020,20,Rainfall,0.544
12232,Louga,2020,30,Rainfall,0.031
12233,Louga,2020,40,Rainfall,0.084
12234,Louga,2020,50,Rainfall,0.0
12235,Louga,2020,60,Rainfall,0.0
12236,Louga,2020,70,Rainfall,0.0
12237,Louga,2020,80,Rainfall,0.0
12238,Louga,2020,90,Rainfall,0.0
12239,Louga,2020,180,Rainfall,14.813
12240,Louga,2020,190,Rainfall,69.289
12241,Louga,2020,200,Rainfall,71.99
12242,Louga,2020,210,Rainfall,7.961
12243,Louga,2020,220,Rainfall,21.964
12244,Louga,2020,230,Rainfall,55.113
12245,Louga,2020,240,Rainfall,129.12
12246,Louga,2020,250,Rainfall,54.92100000000001
12247,Louga,2020,260,Rainfall,18.139
12248,Louga,2020,270,Rainfall,24.431
12249,Louga,2020,280,Rainfall,8.306000000000001
12250,Louga,2020,290,Rainfall,2.523
12251,Louga,2020,300,Rainfall,0.993
12252,Louga,2020,310,Rainfall,0.05
12253,Louga,2020,320,Rainfall,0.026
12254,Matam,2012,0,Rainfall,0.0
12255,Matam,2012,10,Rainfall,0.0
12256,Matam,2012,20,Rainfall,0.0
12257,Matam,2012,30,Rainfall,0.182
12258,Matam,2012,40,Rainfall,0.249
12259,Matam,2012,50,Rainfall,0.0
12260,Matam,2012,60,Rainfall,0.0
12261,Matam,2012,70,Rainfall,0.0
12262,Matam,2012,80,Rainfall,0.0
12263,Matam,2012,90,Rainfall,0.0
12264,Matam,2012,100,Rainfall,0.0
12265,Matam,2012,110,Rainfall,0.0
12266,Matam,2012,120,Rainfall,0.0
12267,Matam,2012,130,Rainfall,0.0
