KEY,ID_menage,crops_cult1 irrigated rice,season_cult1,Area planted,Quantity produced (Kg),Yield,Department,Counties,Village,gpslat,gpslon,ndvi
uuid:51c94bbd-f090-422e-aa75-323a0812873d,5.14E+39,CSC Irrigated Rice,2,0.150000006,1500,9.999999603,DAGANA,MBANE,Keur Mbay Nar,16.47749667,-15.59709833,"[0.35633426904678345, 0.35016706585884094, 0.3587621748447418, 0.33760079741477966, 0.33445051312446594, 0.3130238950252533, 0.3188597559928894, 0.30753594636917114, 0.308073490858078, 0.3186597228050232, 0.315773606300354, 0.32100531458854675, 0.36076927185058594, 0.3214627206325531, 0.31756773591041565, 0.34430038928985596, 0.3487088680267334, 0.3849996030330658, 0.3432404696941376, 0.33953800797462463, 0.33603590726852417, 0.2946663796901703, 0.2983367443084717, 0.34413889050483704, 0.32015150785446167, 0.3312608599662781, 0.3118516802787781, 0.2928653955459595, 0.3374108076095581, 0.39931538701057434, 0.4130503833293915, 0.41951462626457214, 0.43556737899780273, 0.447056382894516, 0.48353713750839233, 0.450304239988327, 0.47011056542396545, 0.44703659415245056, 0.4510040879249573, 0.4135093092918396, 0.42567113041877747, 0.4099261164665222, 0.41468003392219543, 0.3563801050186157, 0.3430078327655792, 0.343679815530777]"
uuid:5c4debd6-acbf-48e3-ac03-6c2728622f8c,5.34E+39,CSC Irrigated Rice,2,1,4320,4.32,PODOR,NDIAYENE PENDAO,H7 NGUENDAR WALO,16.60636667,-14.98202667,"[0.31077706813812256, 0.3100337088108063, 0.32154473662376404, 0.30040687322616577, 0.31058356165885925, 0.2952200472354889, 0.2970981001853943, 0.29093438386917114, 0.2940102219581604, 0.2908746898174286, 0.28644800186157227, 0.2812144458293915, 0.2817840278148651, 0.2597905099391937, 0.2652027904987335, 0.2779327630996704, 0.2801607847213745, 0.3093998432159424, 0.25143516063690186, 0.25171932578086853, 0.2621139883995056, 0.2718298137187958, 0.24176424741744995, 0.20838886499404907, 0.26627451181411743, 0.24949105083942413, 0.24241545796394348, 0.2168252021074295, 0.24539485573768616, 0.26743823289871216, 0.2921406924724579, 0.31695374846458435, 0.3239331543445587, 0.34670013189315796, 0.3261386752128601, 0.3096747100353241, 0.2975909113883972, 0.2883123457431793, 0.2901102602481842, 0.2814720869064331, 0.29083606600761414, 0.28996771574020386, 0.28865888714790344, 0.27719101309776306, 0.23636633157730103, 0.2556016445159912]"
uuid:ecfa43b0-5be5-46f2-ac60-b67f2895a82d,5.36E+39,CSC Irrigated Rice,2,0.400000006,2000,4.999999925,PODOR,NDIAYENE PENDAO,NDIAYENNE PENDAO,16.50376333,-15.04713667,"[0.30964139103889465, 0.289394736289978, 0.309129923582077, 0.2813240587711334, 0.2890090346336365, 0.27913615107536316, 0.2793983519077301, 0.26963213086128235, 0.2771625816822052, 0.277964323759079, 0.2643653154373169, 0.26798295974731445, 0.2584223747253418, 0.24208258092403412, 0.24162836372852325, 0.2574009299278259, 0.2599567472934723, 0.2858833968639374, 0.2301853895187378, 0.22939378023147583, 0.2414897233247757, 0.24926963448524475, 0.22181060910224915, 0.22663912177085876, 0.25338855385780334, 0.23842348158359528, 0.24410459399223328, 0.20723053812980652, 0.24619928002357483, 0.2448301464319229, 0.23993632197380066, 0.27739736437797546, 0.33228567242622375, 0.3343394100666046, 0.3181226849555969, 0.32154035568237305, 0.31405210494995117, 0.2989921271800995, 0.3114531338214874, 0.29194921255111694, 0.3014432489871979, 0.30107828974723816, 0.2847534716129303, 0.27937644720077515, 0.2663111984729767, 0.25371021032333374]"
uuid:ee04f280-6b61-4c1b-a3b1-9f060b1bc182,5.50E+39,CSC Irrigated Rice,2,1.5,11760,7.84,DAGANA,DIAMA,MBOUNDOUME BARRAGE,16.39982,-16.07552333,"[0.23804669082164764, 0.23205269873142242, 0.23532941937446594, 0.2274378389120102, 0.21633698046207428, 0.18765628337860107, 0.1723196655511856, 0.15581576526165009, 0.16971327364444733, 0.18763647973537445, 0.22800157964229584, 0.2925466001033783, 0.30947285890579224, 0.3592235743999481, 0.407901793718338, 0.43996769189834595, 0.45798835158348083, 0.5092782378196716, 0.44814497232437134, 0.40706393122673035, 0.4006043076515198, 0.40694478154182434, 0.31196144223213196, 0.3091958463191986, 0.2780887484550476, 0.26510435342788696, 0.24923647940158844, 0.22342903912067413, 0.21213461458683014, 0.200342059135437, 0.22269956767559052, 0.25512391328811646, 0.3119944930076599, 0.36426860094070435, 0.40900933742523193, 0.43149077892303467, 0.4448077082633972, 0.4356655478477478, 0.4480906128883362, 0.42658671736717224, 0.4153377413749695, 0.3855305314064026, 0.3795790672302246, 0.28573328256607056, 0.2589930593967438, 0.252579927444458]"
uuid:e69ddfd1-bb6d-4ab2-93e7-bea4b2520768,5.69E+39,CSC Irrigated Rice,2,0.400000006,2376,5.939999911,PODOR,FANAYE,FANAYE DIERY,16.514045,-15.11876,"[0.2633260488510132, 0.2527928352355957, 0.2629070281982422, 0.23946243524551392, 0.2530766725540161, 0.23993368446826935, 0.24260395765304565, 0.23851318657398224, 0.24573443830013275, 0.24282975494861603, 0.23265406489372253, 0.24136444926261902, 0.23250463604927063, 0.22468407452106476, 0.22275057435035706, 0.2371957153081894, 0.23920956254005432, 0.2653174102306366, 0.21740789711475372, 0.22067293524742126, 0.23044852912425995, 0.23275640606880188, 0.20552755892276764, 0.22612661123275757, 0.23140989243984222, 0.22289057075977325, 0.23332586884498596, 0.209013432264328, 0.2313394546508789, 0.2328839898109436, 0.22796978056430817, 0.26549032330513, 0.3109318017959595, 0.3072519898414612, 0.2946634590625763, 0.28713276982307434, 0.2814003527164459, 0.270920991897583, 0.28033846616744995, 0.2639203667640686, 0.2675330638885498, 0.2647082209587097, 0.25535500049591064, 0.24013525247573853, 0.23797181248664856, 0.23185250163078308]"
uuid:59094bc0-a48b-4cd0-83fa-698bc3dc892e,5.91E+39,CSC Irrigated Rice,2,0.6800000072,10000,14.7058822,DAGANA,DIAMA,BIFFECHE,16.170425,-16.30695,"[0.28699737787246704, 0.2829413115978241, 0.29080694913864136, 0.2793797254562378, 0.2778470516204834, 0.2662135660648346, 0.253885954618454, 0.2500596046447754, 0.26413315534591675, 0.2716139554977417, 0.28077009320259094, 0.28556180000305176, 0.30753132700920105, 0.3014373779296875, 0.2959505021572113, 0.3117859959602356, 0.3059285581111908, 0.3358481228351593, 0.29513829946517944, 0.2788007855415344, 0.28483474254608154, 0.2703397572040558, 0.24935045838356018, 0.27599409222602844, 0.25036367774009705, 0.24818557500839233, 0.2644292414188385, 0.22259831428527832, 0.19447503983974457, 0.27768921852111816, 0.2979297339916229, 0.35261857509613037, 0.3936414122581482, 0.3911117911338806, 0.38275042176246643, 0.3558480441570282, 0.34937623143196106, 0.33794984221458435, 0.332915335893631, 0.3246850371360779, 0.33469894528388977, 0.3157505691051483, 0.30310821533203125, 0.2678661644458771, 0.2531604766845703, 0.2373998761177063]"
uuid:61c8bf22-ac5a-4dd3-98c1-546b801e42ae,6.14E+39,CSC Irrigated Rice,2,1.75999999,15960,9.068181867,DAGANA,DIAMA,MBOUNDOUME BARRAGE,16.39973,-16.07497667,"[0.23804669082164764, 0.23205269873142242, 0.23532941937446594, 0.2274378389120102, 0.21633698046207428, 0.18765628337860107, 0.1723196655511856, 0.15581576526165009, 0.16971327364444733, 0.18763647973537445, 0.22800157964229584, 0.2925466001033783, 0.30947285890579224, 0.3592235743999481, 0.407901793718338, 0.43996769189834595, 0.45798835158348083, 0.5092782378196716, 0.44814497232437134, 0.40706393122673035, 0.4006043076515198, 0.40694478154182434, 0.31196144223213196, 0.3091958463191986, 0.2780887484550476, 0.26510435342788696, 0.24923647940158844, 0.22342903912067413, 0.21213461458683014, 0.200342059135437, 0.22269956767559052, 0.25512391328811646, 0.3119944930076599, 0.36426860094070435, 0.40900933742523193, 0.43149077892303467, 0.4448077082633972, 0.4356655478477478, 0.4480906128883362, 0.42658671736717224, 0.4153377413749695, 0.3855305314064026, 0.3795790672302246, 0.28573328256607056, 0.2589930593967438, 0.252579927444458]"
uuid:f2afe53e-0de3-4684-9627-38bba654c12d,6.22E+39,CSC Irrigated Rice,2,0.400000006,2700,6.749999899,PODOR,FANAYE,DIMAR DIERY,16.51350667,-15.11869667,"[0.2633260488510132, 0.2527928352355957, 0.2629070281982422, 0.23946243524551392, 0.2530766725540161, 0.23993368446826935, 0.24260395765304565, 0.23851318657398224, 0.24573443830013275, 0.24282975494861603, 0.23265406489372253, 0.24136444926261902, 0.23250463604927063, 0.22468407452106476, 0.22275057435035706, 0.2371957153081894, 0.23920956254005432, 0.2653174102306366, 0.21740789711475372, 0.22067293524742126, 0.23044852912425995, 0.23275640606880188, 0.20552755892276764, 0.22612661123275757, 0.23140989243984222, 0.22289057075977325, 0.23332586884498596, 0.209013432264328, 0.2313394546508789, 0.2328839898109436, 0.22796978056430817, 0.26549032330513, 0.3109318017959595, 0.3072519898414612, 0.2946634590625763, 0.28713276982307434, 0.2814003527164459, 0.270920991897583, 0.28033846616744995, 0.2639203667640686, 0.2675330638885498, 0.2647082209587097, 0.25535500049591064, 0.24013525247573853, 0.23797181248664856, 0.23185250163078308]"
uuid:64e30c0b-35b6-415d-a0a0-b15fe7a8f6be,6.45E+39,CSC Irrigated Rice,1,1,7728,7.728,DAGANA,RONKH,KHEUNE,16.52132333,-16.10769667,"[0.2543390393257141, 0.2435023933649063, 0.24023723602294922, 0.23051372170448303, 0.22106827795505524, 0.20196515321731567, 0.1985030621290207, 0.1872200071811676, 0.20403540134429932, 0.22496259212493896, 0.24825292825698853, 0.28763505816459656, 0.3000935912132263, 0.3179154098033905, 0.3435412645339966, 0.37445688247680664, 0.383143812417984, 0.429939329624176, 0.37648314237594604, 0.34657222032546997, 0.3317508101463318, 0.3448958992958069, 0.26516300439834595, 0.28891757130622864, 0.2490907460451126, 0.23496849834918976, 0.23588743805885315, 0.20774005353450775, 0.21926629543304443, 0.22694368660449982, 0.23899881541728973, 0.25926241278648376, 0.27728593349456787, 0.2999080419540405, 0.3265475332736969, 0.34590914845466614, 0.36542245745658875, 0.3559264838695526, 0.3606996536254883, 0.34710413217544556, 0.34928107261657715, 0.3351239860057831, 0.33423033356666565, 0.269838809967041, 0.25202125310897827, 0.2463996559381485]"
uuid:fe2c0266-c8d3-4722-928d-d13d1985c23b,6.52E+39,CSC Irrigated Rice,2,0.200000003,600,2.999999955,DAGANA,BOKHOL,KHARE,16.52700833,-15.61754667,"[0.32701459527015686, 0.3149243891239166, 0.31863197684288025, 0.2981823980808258, 0.29611116647720337, 0.27392563223838806, 0.2800961434841156, 0.26978737115859985, 0.2788692116737366, 0.2905891239643097, 0.29745250940322876, 0.3055102527141571, 0.3352014720439911, 0.3206043839454651, 0.32464125752449036, 0.35100382566452026, 0.35181477665901184, 0.39094972610473633, 0.33762630820274353, 0.3244626522064209, 0.3178945779800415, 0.29644155502319336, 0.27191299200057983, 0.30983301997184753, 0.285026878118515, 0.28966185450553894, 0.2741670608520508, 0.26849085092544556, 0.28783121705055237, 0.36930370330810547, 0.39883676171302795, 0.4100181460380554, 0.4393756091594696, 0.46211421489715576, 0.4973209500312805, 0.4657590985298157, 0.48963990807533264, 0.4575275480747223, 0.46383902430534363, 0.4323246479034424, 0.45703211426734924, 0.40760067105293274, 0.40785571932792664, 0.33626025915145874, 0.31460845470428467, 0.31473681330680847]"
uuid:66bd1b2f-53b4-4bde-992e-752e1da73c15,6.62E+39,CSC Irrigated Rice,2,12,95760,7.98,DAGANA,RONKH,H1 GUILADO I,16.37471333,-15.93884,"[0.22968150675296783, 0.2261054813861847, 0.2264343947172165, 0.21684877574443817, 0.2034742683172226, 0.17746217548847198, 0.17168231308460236, 0.16370132565498352, 0.1787620335817337, 0.19838230311870575, 0.2242310792207718, 0.25348639488220215, 0.26908212900161743, 0.2887197434902191, 0.3012288808822632, 0.32672178745269775, 0.32722046971321106, 0.36337339878082275, 0.3192793130874634, 0.2937217354774475, 0.28681913018226624, 0.23552954196929932, 0.23449461162090302, 0.24311912059783936, 0.22780482470989227, 0.2258186936378479, 0.21219725906848907, 0.19810588657855988, 0.18321657180786133, 0.20796345174312592, 0.2162497490644455, 0.23504547774791718, 0.25609084963798523, 0.29208290576934814, 0.31350478529930115, 0.31785276532173157, 0.32351624965667725, 0.31992363929748535, 0.32533934712409973, 0.31311237812042236, 0.32013052701950073, 0.30880260467529297, 0.30221831798553467, 0.25327223539352417, 0.23410382866859436, 0.22716963291168213]"
uuid:73bd4ac1-ae0e-4eb4-a4ba-3a9fb38163c3,7.32E+39,CSC Irrigated Rice,2,0.349999994,2700,7.714285846,DAGANA,MBANE,Toucouleur Diery,16.46845,-15.63380833,"[0.37501636147499084, 0.35907283425331116, 0.36232197284698486, 0.3383421003818512, 0.3407364785671234, 0.31883999705314636, 0.3292129933834076, 0.3232858180999756, 0.32645997405052185, 0.3420483469963074, 0.3477265238761902, 0.3559189438819885, 0.3949650526046753, 0.35948172211647034, 0.342795193195343, 0.3701269328594208, 0.3645528256893158, 0.4050084948539734, 0.35519495606422424, 0.35041874647140503, 0.35037368535995483, 0.3243577182292938, 0.3057768642902374, 0.356646865606308, 0.33277595043182373, 0.3525161147117615, 0.3495957851409912, 0.31290191411972046, 0.35609346628189087, 0.4347715973854065, 0.4549071490764618, 0.4688217043876648, 0.49169689416885376, 0.49106982350349426, 0.5374612212181091, 0.5001527667045593, 0.5201067924499512, 0.49682745337486267, 0.5006809234619141, 0.4601929783821106, 0.4723731279373169, 0.44048216938972473, 0.4426192343235016, 0.37639087438583374, 0.35438886284828186, 0.3555176556110382]"
uuid:7f179d1b-ae7f-4ab9-b18e-b99d827d6944,7.62E+39,CSC Irrigated Rice,2,0.4799999893,3840,8.000000179,DAGANA,BOKHOL,BOKHOL,16.52221,-15.39946833,"[0.28448858857154846, 0.29630228877067566, 0.31824755668640137, 0.33143267035484314, 0.32352495193481445, 0.31656965613365173, 0.327558308839798, 0.31621578335762024, 0.3270551562309265, 0.32295525074005127, 0.3139232397079468, 0.3109324276447296, 0.31975480914115906, 0.2818464934825897, 0.27679726481437683, 0.29794108867645264, 0.30029645562171936, 0.3317221701145172, 0.2809872627258301, 0.2835933566093445, 0.2798423171043396, 0.22663286328315735, 0.25103995203971863, 0.28396299481391907, 0.26531365513801575, 0.2601432800292969, 0.23911245167255402, 0.20861832797527313, 0.2692617177963257, 0.32152098417282104, 0.3465428948402405, 0.3621245324611664, 0.39684754610061646, 0.4054264724254608, 0.37188687920570374, 0.3880149722099304, 0.395956426858902, 0.3613848388195038, 0.36436671018600464, 0.33299118280410767, 0.3518211245536804, 0.33025410771369934, 0.2911842465400696, 0.30037152767181396, 0.287249892950058, 0.28094229102134705]"
uuid:808820bc-a129-4035-a445-761befa4998f,8.09E+39,CSC Irrigated Rice,2,1,6720,6.72,DAGANA,DIAMA,MBOUNDOUME BARRAGE,16.39920833,-16.07463,"[0.23813088238239288, 0.2320723682641983, 0.23533853888511658, 0.22750528156757355, 0.21644625067710876, 0.18786989152431488, 0.17285719513893127, 0.15632207691669464, 0.17014506459236145, 0.18798138201236725, 0.22800664603710175, 0.29205796122550964, 0.30885249376296997, 0.35832497477531433, 0.40664419531822205, 0.43861666321754456, 0.4563591182231903, 0.5072870254516602, 0.4467339515686035, 0.40598735213279724, 0.3995921015739441, 0.40599122643470764, 0.31144803762435913, 0.30877262353897095, 0.2777608335018158, 0.26481813192367554, 0.24900491535663605, 0.2233932614326477, 0.21249079704284668, 0.20071983337402344, 0.2225770801305771, 0.25458815693855286, 0.31107252836227417, 0.36327749490737915, 0.40784338116645813, 0.4302297532558441, 0.44378381967544556, 0.4344514310359955, 0.4470345973968506, 0.4257899224758148, 0.41482874751091003, 0.3853009343147278, 0.37907129526138306, 0.2855870723724365, 0.25885245203971863, 0.2523139417171478]"
uuid:84da1a9e-b35a-4183-9619-e52cfd5c2be0,8.44E+39,CSC Irrigated Rice,2,1,5580,5.58,DAGANA,NGNITH,Mbilor,16.48474333,-15.55811833,"[0.3406709134578705, 0.33901289105415344, 0.35156509280204773, 0.3381367325782776, 0.33033090829849243, 0.3103399872779846, 0.31972959637641907, 0.3064618408679962, 0.30930665135383606, 0.3137601315975189, 0.30690884590148926, 0.3118138015270233, 0.3489896059036255, 0.3081558346748352, 0.2999742031097412, 0.3230650722980499, 0.3319737911224365, 0.3656920790672302, 0.3281294107437134, 0.32990261912345886, 0.3205426335334778, 0.2778848111629486, 0.2918713092803955, 0.3401167690753937, 0.31346604228019714, 0.3260573148727417, 0.3087332248687744, 0.2852073013782501, 0.3361261188983917, 0.3845246732234955, 0.3982555568218231, 0.39820775389671326, 0.4128369390964508, 0.422662615776062, 0.4515843093395233, 0.4192489683628082, 0.4343181550502777, 0.4091323912143707, 0.40834781527519226, 0.3751852512359619, 0.3776037096977234, 0.3735143840312958, 0.36640462279319763, 0.33030465245246887, 0.3235914707183838, 0.3217109739780426]"
uuid:876a374a-e65a-4aa2-a5a2-cbef7d1ace5f,8.76E+39,CSC Irrigated Rice,2,0.5,3200,6.4,DAGANA,NGNITH,Mbilor,16.4868,-15.56091333,"[0.3361772894859314, 0.3346799314022064, 0.3462854325771332, 0.333528071641922, 0.32690784335136414, 0.30602484941482544, 0.31483858823776245, 0.3019832372665405, 0.30597400665283203, 0.3108363151550293, 0.30581268668174744, 0.3119601309299469, 0.34807902574539185, 0.30857622623443604, 0.3016842305660248, 0.3250546455383301, 0.3335784077644348, 0.36537328362464905, 0.32802584767341614, 0.32956555485725403, 0.31991273164749146, 0.27571189403533936, 0.289346843957901, 0.33643868565559387, 0.3099527359008789, 0.32320481538772583, 0.3062115013599396, 0.28427475690841675, 0.3324175775051117, 0.3837020695209503, 0.3990255892276764, 0.3985406160354614, 0.4138975143432617, 0.4233227074146271, 0.45361781120300293, 0.4213307797908783, 0.43539080023765564, 0.4110667109489441, 0.4098668396472931, 0.37653982639312744, 0.3804120719432831, 0.3720073997974396, 0.36738595366477966, 0.32758575677871704, 0.32130366563796997, 0.3180944323539734]"
uuid:9658774a-2ed7-46d2-9df4-106c3181b1e1,9.66E+39,CSC Irrigated Rice,3,0.5,1000,2,MATAM,NABADJI-CIVOL,SEDDO ABBAS,15.77555667,-13.464725,"[0.21779604256153107, 0.2281019687652588, 0.23019546270370483, 0.20672568678855896, 0.20986002683639526, 0.19783715903759003, 0.20566894114017487, 0.20252725481987, 0.20586612820625305, 0.2006404548883438, 0.19728118181228638, 0.19695785641670227, 0.18759851157665253, 0.18312308192253113, 0.17429305613040924, 0.18339656293392181, 0.188819020986557, 0.18028776347637177, 0.16929030418395996, 0.17276695370674133, 0.17020729184150696, 0.1586274653673172, 0.15852303802967072, 0.16896675527095795, 0.23442459106445312, 0.23829661309719086, 0.2182217538356781, 0.2310226410627365, 0.322163462638855, 0.3367407023906708, 0.28059375286102295, 0.2734515368938446, 0.290786474943161, 0.2944692373275757, 0.25601643323898315, 0.22809916734695435, 0.23211964964866638, 0.22669552266597748, 0.21147814393043518, 0.21190518140792847, 0.21555429697036743, 0.21537606418132782, 0.19289778172969818, 0.2145996391773224, 0.21036486327648163, 0.1808190494775772]"
uuid:099ddccf-89c3-4775-8565-da2bb2eb6222,9.94E+38,CSC Irrigated Rice,2,1,2870,2.87,DAGANA,NGNITH,Mbilor,16.48526167,-15.56084833,"[0.33913952112197876, 0.33746737241744995, 0.3497772216796875, 0.33594679832458496, 0.3294682204723358, 0.3082965910434723, 0.3178553581237793, 0.30474185943603516, 0.30842703580856323, 0.3133331835269928, 0.30778375267982483, 0.31371474266052246, 0.35026222467422485, 0.3100561797618866, 0.3022000789642334, 0.3260435163974762, 0.33423495292663574, 0.36630478501319885, 0.329178124666214, 0.3309995234012604, 0.3212822377681732, 0.27772465348243713, 0.29163748025894165, 0.3398168683052063, 0.3130250871181488, 0.3264201879501343, 0.3090912997722626, 0.28617578744888306, 0.3358887732028961, 0.3867420256137848, 0.4008026719093323, 0.40004631876945496, 0.41488561034202576, 0.4232151210308075, 0.4546363055706024, 0.4214012324810028, 0.43610453605651855, 0.4120594561100006, 0.41155555844306946, 0.3774283826351166, 0.3812180161476135, 0.37444716691970825, 0.3695348799228668, 0.33006182312965393, 0.32410210371017456, 0.3211790919303894]"
uuid:e2461231-0f84-431f-9e16-43113012d91a,5.25E+39,CSC Irrigated Rice,2,0.8999999762,5940,6.600000175,PODOR,NDIAYENE PENDAO,H9 KODITH NDIANDANE,16.59022833,-14.96609667,"[0.3086034953594208, 0.3061697781085968, 0.3150865137577057, 0.2983914613723755, 0.30499354004859924, 0.2908790707588196, 0.29174375534057617, 0.28630635142326355, 0.28927409648895264, 0.28528517484664917, 0.2819591760635376, 0.27789875864982605, 0.28079351782798767, 0.25779661536216736, 0.26554274559020996, 0.2781379520893097, 0.28069397807121277, 0.3117811679840088, 0.2532283067703247, 0.2535182535648346, 0.2635200321674347, 0.27451232075691223, 0.24341334402561188, 0.2101888507604599, 0.26804301142692566, 0.2498319149017334, 0.24234028160572052, 0.21704553067684174, 0.24289214611053467, 0.2689570188522339, 0.290656179189682, 0.31373071670532227, 0.32116174697875977, 0.340350478887558, 0.3215857446193695, 0.30564606189727783, 0.2932099401950836, 0.28337863087654114, 0.28554075956344604, 0.277400404214859, 0.28649938106536865, 0.2848917245864868, 0.28644874691963196, 0.272526353597641, 0.23645558953285217, 0.2527424693107605]"
uuid:f9c5aa77-0a17-45c1-aa2c-b80b5331b337,6.94E+39,CSC Irrigated Rice,2,46.0,286080.0,6.219130434782608,DAGANA,DIAMA,MBOUNDOUME BARRAGE,16.39842333,-16.074365,"[0.23842757940292358, 0.23233549296855927, 0.2355457842350006, 0.22762958705425262, 0.216683030128479, 0.18818916380405426, 0.17295168340206146, 0.1563662737607956, 0.17026084661483765, 0.1881951242685318, 0.2272251844406128, 0.2913849651813507, 0.3081335425376892, 0.35835105180740356, 0.4067230224609375, 0.4387519657611847, 0.45674869418144226, 0.5082938075065613, 0.44795751571655273, 0.40742623805999756, 0.4009247422218323, 0.40712210536003113, 0.31287503242492676, 0.309938907623291, 0.2788640558719635, 0.2658839225769043, 0.24954970180988312, 0.22400175034999847, 0.21272863447666168, 0.20178240537643433, 0.22384107112884521, 0.2556003928184509, 0.3122990131378174, 0.36458247900009155, 0.4088785946369171, 0.4308120310306549, 0.44344422221183777, 0.4340202212333679, 0.4465886950492859, 0.42510876059532166, 0.41417303681373596, 0.38466668128967285, 0.3788507878780365, 0.28552278876304626, 0.25879979133605957, 0.2522055208683014]"
uuid:a8b2bb52-45cc-4deb-85e4-a94f8afd1d1e,1.82E+39,CSC Irrigated Rice,2,3.2999999520000003,26350.0,7.984848600991737,DAGANA,RONKH,KHEUNE,16.52219667,-16.10803,"[0.25436535477638245, 0.2436007559299469, 0.2402867078781128, 0.23059646785259247, 0.22110815346240997, 0.20200487971305847, 0.19853852689266205, 0.18727056682109833, 0.20408546924591064, 0.22498109936714172, 0.24825772643089294, 0.28762224316596985, 0.3000338077545166, 0.31788718700408936, 0.34345367550849915, 0.3743453323841095, 0.38299649953842163, 0.42977771162986755, 0.37643030285835266, 0.3464808464050293, 0.33169791102409363, 0.344841867685318, 0.2651319205760956, 0.28893572092056274, 0.24910776317119598, 0.23498080670833588, 0.23589132726192474, 0.20777545869350433, 0.21934133768081665, 0.22694836556911469, 0.2390078902244568, 0.25926241278648376, 0.27728259563446045, 0.2999272346496582, 0.3266202211380005, 0.34585753083229065, 0.36545950174331665, 0.3560013175010681, 0.3608417809009552, 0.34710732102394104, 0.34919998049736023, 0.3352120518684387, 0.33420222997665405, 0.26992276310920715, 0.2521626651287079, 0.24650682508945465]"
uuid:20911ea8-cf85-4d68-b0df-f73c5cb93a4e,2.09E+39,CSC Irrigated Rice,2,4.3000000119,21040.0,4.893023242272796,DAGANA,RONKH,"NDIAEL I, NDIAEL II, NDIAEL III",16.35863167,-15.97864667,"[0.2389901578426361, 0.23199287056922913, 0.2355695366859436, 0.2274049073457718, 0.2153031826019287, 0.19545921683311462, 0.19439084827899933, 0.18418462574481964, 0.19860059022903442, 0.21082265675067902, 0.22624816000461578, 0.2473524510860443, 0.26395249366760254, 0.27071666717529297, 0.2887405455112457, 0.3131541311740875, 0.3191390931606293, 0.3483786880970001, 0.3092910349369049, 0.29204267263412476, 0.28766292333602905, 0.26598405838012695, 0.2431315928697586, 0.25383251905441284, 0.23617756366729736, 0.23131944239139557, 0.21984480321407318, 0.20928069949150085, 0.21132892370224, 0.20729157328605652, 0.2099561095237732, 0.2255869358778, 0.2536117136478424, 0.30300483107566833, 0.3336983621120453, 0.3449193239212036, 0.35621291399002075, 0.3587569296360016, 0.36661744117736816, 0.3591306209564209, 0.3569449782371521, 0.3380671441555023, 0.3340153992176056, 0.2679278254508972, 0.2479945719242096, 0.2369394600391388]"
uuid:2c88b61f-f2a7-4a4b-b47b-0fd6833cbf30,2.39E+39,CSC Irrigated Rice,2,0.5,2160,4.32,PODOR,NDIAYENE PENDAO,H8 MBANTHIE,16.599545,-14.97093167,"[0.30817416310310364, 0.3069339990615845, 0.3171476423740387, 0.29906249046325684, 0.306600421667099, 0.2924044728279114, 0.29370227456092834, 0.2876743972301483, 0.29015350341796875, 0.28635168075561523, 0.28392016887664795, 0.2797541916370392, 0.2819110155105591, 0.2589685618877411, 0.2660321593284607, 0.2785252034664154, 0.28120434284210205, 0.31306272745132446, 0.2525801360607147, 0.25404709577560425, 0.2639966607093811, 0.27449658513069153, 0.24412551522254944, 0.2073778212070465, 0.2670273780822754, 0.24915610253810883, 0.2417641133069992, 0.21696214377880096, 0.24152176082134247, 0.26797863841056824, 0.2914554476737976, 0.3136974573135376, 0.3203124403953552, 0.33912163972854614, 0.320569783449173, 0.30420923233032227, 0.29198288917541504, 0.2831926643848419, 0.28389430046081543, 0.2763745188713074, 0.28590691089630127, 0.2839599549770355, 0.2865588366985321, 0.27127987146377563, 0.23470649123191833, 0.2521675229072571]"
uuid:c61157cb-3a4a-4cba-8057-4b943f5d31dc,3.61E+39,CSC Irrigated Rice,2,7.960000038,34866.0,4.380150732858577,DAGANA,RONKH,KHEUNE,16.52339833,-16.10646667,"[0.2546294629573822, 0.24388793110847473, 0.2405984252691269, 0.23080766201019287, 0.22128035128116608, 0.20215266942977905, 0.19897378981113434, 0.18777059018611908, 0.20567695796489716, 0.22627699375152588, 0.24965576827526093, 0.2888305187225342, 0.300635427236557, 0.31856855750083923, 0.34348347783088684, 0.3738701045513153, 0.38238659501075745, 0.42969346046447754, 0.3755222260951996, 0.3460433781147003, 0.33120036125183105, 0.3443678915500641, 0.26460695266723633, 0.2887806296348572, 0.24876387417316437, 0.2348710000514984, 0.23522016406059265, 0.20784348249435425, 0.22017773985862732, 0.22752946615219116, 0.24011783301830292, 0.26021939516067505, 0.27826541662216187, 0.30097195506095886, 0.32793208956718445, 0.34705957770347595, 0.36772361397743225, 0.3573985695838928, 0.3639419972896576, 0.34913507103919983, 0.3506942689418793, 0.3374840319156647, 0.33617836236953735, 0.2709733545780182, 0.25363191962242126, 0.24783115088939667]"
