KEY,ID_menage,crops_cult5,season_cult5,Area planted,Quantity produced (Kg),Yield,Department,Counties,Village,gpslat,gpslon,ndvi
uuid:0942f131-c812-42d8-8141-a7c1f29a8be2,9.43E+38,Maize,1,0.5,700,1.4,KANEL,ORKADIERE,H1 AINOUMADY,15.25954833,-12.94733167,"[0.22766582667827606, 0.2191236913204193, 0.22350400686264038, 0.21704038977622986, 0.21674782037734985, 0.20357653498649597, 0.20853525400161743, 0.2148427814245224, 0.20782256126403809, 0.20159302651882172, 0.2028016895055771, 0.20427928864955902, 0.20137359201908112, 0.1959735006093979, 0.19181260466575623, 0.1983608454465866, 0.19287486374378204, 0.19701866805553436, 0.18659719824790955, 0.181650310754776, 0.17789769172668457, 0.16764451563358307, 0.18131659924983978, 0.16900581121444702, 0.3128076195716858, 0.3048417866230011, 0.25586313009262085, 0.25750666856765747, 0.31212592124938965, 0.39229616522789, 0.35478678345680237, 0.34596434235572815, 0.38041865825653076, 0.4139014780521393, 0.3777942359447479, 0.3791719973087311, 0.32817819714546204, 0.3097694516181946, 0.2874710261821747, 0.2793406844139099, 0.26821890473365784, 0.2694559693336487, 0.250605970621109, 0.21894299983978271, 0.2258179783821106, 0.20983874797821045]"
uuid:097c5b8e-3d30-4433-9784-66174cc38aa4,9.74E+38,Maize,1,1.5,20,0.01333333333,KOLDA,COUMBACARA,SARE NIYEL,12.76882833,-14.510785,"[0.413007915019989, 0.3805004954338074, 0.3670670688152313, 0.332004189491272, 0.3122636675834656, 0.27095991373062134, 0.2857500910758972, 0.2781991958618164, 0.2836703360080719, 0.28825968503952026, 0.2889798581600189, 0.288580060005188, 0.29206547141075134, 0.28752264380455017, 0.2914219796657562, 0.3047788441181183, 0.288343220949173, 0.3280477821826935, 0.35357844829559326, 0.44127166271209717, 0.5229684710502625, 0.6035841107368469, 0.5477473139762878, 0.32984021306037903, 0.5778495073318481, 0.5815861821174622, 0.6299169063568115, 0.454207181930542, 0.4742378890514374, 0.3862189054489136, 0.5703855752944946, 0.42942366003990173, 0.6359304785728455, 0.7720232009887695, 0.6885458827018738, 0.7828817367553711, 0.7603894472122192, 0.7306592464447021, 0.6534347534179688, 0.6108345985412598, 0.5971577763557434, 0.5533028244972229, 0.4987005293369293, 0.4665389955043793, 0.4206957221031189, 0.4000687003135681]"
uuid:09b1a35c-c2b0-4b28-bc79-3b5ea0f8faac,9.21E+38,Maize,1,1,240,0.24,MEDINA YORO FOULAH,FAFACOUROU,PADIALA SINTHIANG,13.13447,-14.54857333,"[0.34058651328086853, 0.3246432840824127, 0.32377347350120544, 0.2995855510234833, 0.2977003753185272, 0.2544685900211334, 0.2711346447467804, 0.2514053285121918, 0.26836153864860535, 0.2585523724555969, 0.2684325873851776, 0.2698969542980194, 0.27663087844848633, 0.28404316306114197, 0.301199734210968, 0.3019768297672272, 0.29286280274391174, 0.3164234459400177, 0.32008054852485657, 0.3873421251773834, 0.40264230966567993, 0.41034188866615295, 0.43759676814079285, 0.4311467111110687, 0.4087412655353546, 0.4606871008872986, 0.4411863386631012, 0.2909195125102997, 0.41837260127067566, 0.49043023586273193, 0.5600063800811768, 0.6594635248184204, 0.4780137240886688, 0.7353605628013611, 0.7072895169258118, 0.7121238112449646, 0.6984944939613342, 0.6088627576828003, 0.5384872555732727, 0.4632945954799652, 0.4885827600955963, 0.44745200872421265, 0.3967893123626709, 0.36669352650642395, 0.3354547619819641, 0.33716025948524475]"
uuid:0a4ac0c4-e2dd-44b3-924a-dc82c09f065e,1.41E+38,Maize,1,6,9000,1.5,NIORO,KEUR MABA DIAKHOU,KEUR GUELADIO,13.69410333,-15.97682833,"[0.26177480816841125, 0.2563525140285492, 0.24762359261512756, 0.24357570707798004, 0.2347981035709381, 0.22250968217849731, 0.21836449205875397, 0.21217705309391022, 0.21991658210754395, 0.21359409391880035, 0.20742075145244598, 0.2137654423713684, 0.21311360597610474, 0.21091163158416748, 0.21275386214256287, 0.2159927785396576, 0.2054433524608612, 0.2026055008172989, 0.19107747077941895, 0.18054313957691193, 0.17015887796878815, 0.1705656796693802, 0.17154107987880707, 0.1819750964641571, 0.1945425122976303, 0.20579685270786285, 0.20354631543159485, 0.15694092214107513, 0.29696017503738403, 0.33423173427581787, 0.5361085534095764, 0.6242305040359497, 0.619503378868103, 0.597568690776825, 0.6145452260971069, 0.6532136797904968, 0.5628100633621216, 0.5396435856819153, 0.43396270275115967, 0.36963650584220886, 0.36655208468437195, 0.32133588194847107, 0.2817932367324829, 0.2774900496006012, 0.26563480496406555, 0.2627672851085663]"
uuid:0ab151cc-d100-48f3-8571-1fd8d3a88245,1.22E+38,Maize,1,1,600,0.6,VELINGARA,MEDINA GOUNASS,MEDINA GOUNASS,13.164265,-13.75846,"[0.3195938169956207, 0.2975338101387024, 0.292510062456131, 0.2718389332294464, 0.2649633288383484, 0.22415773570537567, 0.24571554362773895, 0.2376558780670166, 0.23784872889518738, 0.2394740730524063, 0.2431376427412033, 0.24572426080703735, 0.25659194588661194, 0.2521001100540161, 0.25213849544525146, 0.26680102944374084, 0.2577294111251831, 0.2744239568710327, 0.2730165421962738, 0.3237432837486267, 0.3507654666900635, 0.3681163787841797, 0.33170557022094727, 0.21296681463718414, 0.41974541544914246, 0.402627557516098, 0.4209434986114502, 0.22002354264259338, 0.23995254933834076, 0.4202318489551544, 0.4379410743713379, 0.49415749311447144, 0.643731951713562, 0.6109736561775208, 0.6986972093582153, 0.6070908308029175, 0.6301430463790894, 0.5796889662742615, 0.48416566848754883, 0.4452449679374695, 0.42627042531967163, 0.39239057898521423, 0.36293238401412964, 0.31330806016921997, 0.3097809851169586, 0.31376707553863525]"
uuid:0ab7a9b2-5157-46d9-bdad-929c56855abb,1.27E+38,Maize,1,1.5,2000,1.333333333,KAOLACK,NDIAFFATE,DAROU MBITEYENE,13.98347833,-16.13765,"[0.27969831228256226, 0.27236101031303406, 0.26488739252090454, 0.2602531909942627, 0.24818921089172363, 0.23543411493301392, 0.22928181290626526, 0.2227790653705597, 0.2306833565235138, 0.2198636829853058, 0.2164985090494156, 0.22048723697662354, 0.22303037345409393, 0.21584811806678772, 0.21356119215488434, 0.21824581921100616, 0.21076643466949463, 0.20613126456737518, 0.1953245997428894, 0.19858379662036896, 0.1854960322380066, 0.14372628927230835, 0.17879171669483185, 0.1895264983177185, 0.2020210176706314, 0.22154918313026428, 0.2073131501674652, 0.14071261882781982, 0.3004753589630127, 0.37914738059043884, 0.4592425227165222, 0.5206810235977173, 0.49031105637550354, 0.6369936466217041, 0.5922752618789673, 0.6484789848327637, 0.5707079768180847, 0.5070487856864929, 0.40747615694999695, 0.35438773036003113, 0.3562674820423126, 0.31569716334342957, 0.2870970070362091, 0.28098979592323303, 0.26843419671058655, 0.25739753246307373]"
uuid:0ac79a00-4625-44ce-9652-34596c8a6fee,1.38E+38,Maize,1,1,250,0.25,GOUDOMP,KOLIBANTANG,KERERE,12.713945,-15.51749667,"[0.42587220668792725, 0.4155646860599518, 0.39848628640174866, 0.3890853226184845, 0.37033241987228394, 0.3414282202720642, 0.339138388633728, 0.32461825013160706, 0.3338477611541748, 0.3228651285171509, 0.31559818983078003, 0.3052709996700287, 0.31937190890312195, 0.3049117624759674, 0.3003998398780823, 0.3254210352897644, 0.30321359634399414, 0.32381999492645264, 0.31655505299568176, 0.3356401026248932, 0.3582579493522644, 0.3630739152431488, 0.33790501952171326, 0.3622463345527649, 0.4019155502319336, 0.34760621190071106, 0.5217635035514832, 0.29237666726112366, 0.4087531268596649, 0.29621440172195435, 0.5020128488540649, 0.43598753213882446, 0.5521754622459412, 0.4063584506511688, 0.538684070110321, 0.6453352570533752, 0.6324475407600403, 0.6264252662658691, 0.5993436574935913, 0.5730838179588318, 0.5858131647109985, 0.5444680452346802, 0.49740222096443176, 0.4894247055053711, 0.43423712253570557, 0.431721955537796]"
uuid:0babf72d-6892-4484-88b0-7fd56a8cdb53,2.13E+38,Maize,1,2,400,0.2,NIORO,MEDINA-SABAKH,MBAPP,13.59972,-15.47956333,"[0.30323776602745056, 0.295665442943573, 0.2872205376625061, 0.2861446142196655, 0.2737816274166107, 0.253438800573349, 0.2542118430137634, 0.2463567703962326, 0.2539055645465851, 0.2468847632408142, 0.24178636074066162, 0.2455822080373764, 0.24489335715770721, 0.24310944974422455, 0.2419557422399521, 0.24375152587890625, 0.22810114920139313, 0.22751270234584808, 0.20924478769302368, 0.20111559331417084, 0.1946319192647934, 0.19850248098373413, 0.1886419951915741, 0.1913829892873764, 0.20859049260616302, 0.2410908192396164, 0.2329980731010437, 0.1643284261226654, 0.2837539315223694, 0.3396584093570709, 0.42672237753868103, 0.5462743043899536, 0.564253568649292, 0.6383508443832397, 0.5037346482276917, 0.6732528209686279, 0.6380723118782043, 0.5842993259429932, 0.4846736192703247, 0.4054945111274719, 0.39513111114501953, 0.3532726764678955, 0.31480199098587036, 0.30389222502708435, 0.2919401228427887, 0.2924668490886688]"
uuid:0bad4ae9-4c48-41b2-8d40-460951fbedcf,2.14E+38,Maize,1,1,1500,1.5,KAOLACK,NDIAFFATE,DAROU MBITEYENE,13.983355,-16.139265,"[0.2798503339290619, 0.2725081443786621, 0.26506465673446655, 0.26035386323928833, 0.2483517825603485, 0.23546503484249115, 0.229384645819664, 0.2228778749704361, 0.2308761328458786, 0.22004161775112152, 0.21662604808807373, 0.22065670788288116, 0.22316792607307434, 0.21599233150482178, 0.21368719637393951, 0.21845237910747528, 0.21094153821468353, 0.2063169628381729, 0.19547463953495026, 0.19880248606204987, 0.1854807734489441, 0.14358222484588623, 0.17886470258235931, 0.18973393738269806, 0.20229049026966095, 0.22177766263484955, 0.2076626867055893, 0.1411942094564438, 0.30165553092956543, 0.38018038868904114, 0.45982906222343445, 0.5189718008041382, 0.490156888961792, 0.6371548175811768, 0.5931147933006287, 0.6490698456764221, 0.5704007744789124, 0.5065783262252808, 0.40716803073883057, 0.35434216260910034, 0.3561862111091614, 0.3156605660915375, 0.28725162148475647, 0.28116533160209656, 0.2684876024723053, 0.25745829939842224]"
uuid:0bc3fca3-7f8b-42de-965d-4d4fa8de587f,2.34E+38,Maize,1,2,900,0.45,KAOLACK,NDIAFFATE,DAROU MBITEYENE,13.98310333,-16.14117,"[0.2799837589263916, 0.2726169526576996, 0.26517292857170105, 0.26044514775276184, 0.24847732484340668, 0.2354852557182312, 0.22949963808059692, 0.22296620905399323, 0.23104065656661987, 0.22019420564174652, 0.2167350798845291, 0.22078871726989746, 0.22324085235595703, 0.21609511971473694, 0.21377098560333252, 0.21862395107746124, 0.21109168231487274, 0.2065187692642212, 0.19559551775455475, 0.19899849593639374, 0.18546757102012634, 0.1434183269739151, 0.17888283729553223, 0.18997423350811005, 0.20252810418605804, 0.2221011370420456, 0.20798011124134064, 0.14193473756313324, 0.3029933273792267, 0.381067156791687, 0.46005937457084656, 0.5172069072723389, 0.4902189075946808, 0.6372727155685425, 0.593902051448822, 0.649573802947998, 0.5700618624687195, 0.5061385631561279, 0.40686100721359253, 0.3542187809944153, 0.35612785816192627, 0.3156389594078064, 0.28742754459381104, 0.2813689410686493, 0.26854389905929565, 0.25751328468322754]"
uuid:0bee46a3-5e80-4826-8c58-39cce66aad61,2.55E+38,Maize,1,2,900,0.45,KAOLACK,KEUR BAKA,SIKATROUM,13.98450833,-15.99066167,"[0.29732635617256165, 0.2924531400203705, 0.2809378504753113, 0.27762535214424133, 0.2638211250305176, 0.2511366009712219, 0.24505150318145752, 0.23715443909168243, 0.2426748424768448, 0.23333464562892914, 0.2294234186410904, 0.2325623333454132, 0.23854826390743256, 0.2272125482559204, 0.2283172607421875, 0.22880074381828308, 0.2195255607366562, 0.21462897956371307, 0.20733338594436646, 0.21074488759040833, 0.20576296746730804, 0.1534428745508194, 0.19133011996746063, 0.2017204463481903, 0.2210729718208313, 0.24207556247711182, 0.2282496839761734, 0.14952458441257477, 0.3710865378379822, 0.3778720200061798, 0.5134709477424622, 0.5960451364517212, 0.5639464259147644, 0.6360433101654053, 0.6161636114120483, 0.6482407450675964, 0.5573444366455078, 0.49764376878738403, 0.4037715494632721, 0.3512680232524872, 0.35491615533828735, 0.3158026933670044, 0.30096563696861267, 0.27950868010520935, 0.2734006345272064, 0.2655758857727051]"
uuid:0bf0b565-e760-43ba-8930-3685c90ccaf2,2.60E+38,Maize,1,1,800,0.8,FOUNDIOUGNE,NIORO ALASSANE TALL,H1 KEUR ASSANE,13.85128667,-16.31278,"[0.3029162585735321, 0.2965618968009949, 0.2860703468322754, 0.2830590605735779, 0.2697659134864807, 0.25475013256073, 0.25032103061676025, 0.24274496734142303, 0.24638696014881134, 0.2428969442844391, 0.23960159718990326, 0.23852263391017914, 0.23935407400131226, 0.23869282007217407, 0.23558133840560913, 0.241726353764534, 0.22798025608062744, 0.2243073582649231, 0.21424493193626404, 0.21980060636997223, 0.21943655610084534, 0.18018703162670135, 0.21011152863502502, 0.23064693808555603, 0.2660943567752838, 0.2823762595653534, 0.2648986577987671, 0.15896470844745636, 0.4034916162490845, 0.38372787833213806, 0.4940412938594818, 0.5650954842567444, 0.464494913816452, 0.6297311782836914, 0.599760115146637, 0.656397819519043, 0.5618079304695129, 0.4956853687763214, 0.41253897547721863, 0.37562957406044006, 0.3821293115615845, 0.34775638580322266, 0.33283060789108276, 0.30746617913246155, 0.30222225189208984, 0.29580649733543396]"
uuid:0c0da2dd-2a35-456e-9704-c3c0b7473ab7,3.04E+38,Maize,1,3,1500,0.5,KAOLACK,THIARE,H1 TIVAOUANE OUOLOF,13.91418333,-15.76178667,"[0.27495235204696655, 0.26760056614875793, 0.26163527369499207, 0.2581440806388855, 0.24734708666801453, 0.23885732889175415, 0.2308080941438675, 0.22361838817596436, 0.23047484457492828, 0.22263528406620026, 0.2172684669494629, 0.22219164669513702, 0.21942445635795593, 0.21794229745864868, 0.2180507779121399, 0.22026363015174866, 0.2105713188648224, 0.20500171184539795, 0.1973552703857422, 0.18408165872097015, 0.17484091222286224, 0.14883849024772644, 0.17402084171772003, 0.18537715077400208, 0.18701301515102386, 0.1903708428144455, 0.1966749131679535, 0.11510809510946274, 0.271674245595932, 0.33208322525024414, 0.40703317523002625, 0.530568540096283, 0.5531855225563049, 0.6236647963523865, 0.6060086488723755, 0.6578088998794556, 0.5696913003921509, 0.502362847328186, 0.3894781768321991, 0.3248521089553833, 0.3256085216999054, 0.2912035584449768, 0.25959593057632446, 0.2553233206272125, 0.25189489126205444, 0.24587248265743256]"
uuid:0c471143-c520-4094-8e05-fa5bb940bbc2,3.47E+38,Maize,1,2,2500,1.25,NIORO,MEDINA-SABAKH,KEUR AYIB GUEYE,13.59582,-15.60638833,"[0.32235413789749146, 0.31286436319351196, 0.3042779862880707, 0.29930976033210754, 0.2848956286907196, 0.2717059552669525, 0.26507243514060974, 0.25669172406196594, 0.2627093493938446, 0.25767114758491516, 0.25466033816337585, 0.2532109022140503, 0.2568473815917969, 0.2540518641471863, 0.25624269247055054, 0.2572358548641205, 0.24645335972309113, 0.24111957848072052, 0.22371093928813934, 0.21062538027763367, 0.20657426118850708, 0.21030545234680176, 0.19826267659664154, 0.21453915536403656, 0.2160111516714096, 0.22839733958244324, 0.2609315812587738, 0.14701904356479645, 0.2898855209350586, 0.3633274435997009, 0.4513033926486969, 0.5533518195152283, 0.5745084285736084, 0.6340065598487854, 0.5457607507705688, 0.6722208857536316, 0.6379927396774292, 0.6118273735046387, 0.5278706550598145, 0.4460010230541229, 0.4287278354167938, 0.382621705532074, 0.33128976821899414, 0.3249605894088745, 0.30904608964920044, 0.3073391914367676]"
uuid:0cb6634c-9612-48d0-a09b-b5c2beeb89f4,3.27E+38,Maize,1,0.7,1000,1.428571429,MEDINA YORO FOULAH,BADION,SARE YORO BAMBI,13.06095833,-14.39972167,"[0.35685598850250244, 0.3308332562446594, 0.32750073075294495, 0.3027522563934326, 0.30077317357063293, 0.25599366426467896, 0.27668893337249756, 0.27353596687316895, 0.27815699577331543, 0.2745463252067566, 0.2756635546684265, 0.2775699198246002, 0.27784112095832825, 0.2814517915248871, 0.2912420332431793, 0.29259032011032104, 0.2841699719429016, 0.3164222538471222, 0.33243948221206665, 0.4028947949409485, 0.4434410333633423, 0.47353729605674744, 0.4518367648124695, 0.28363385796546936, 0.49288442730903625, 0.511574387550354, 0.5040378570556641, 0.30349788069725037, 0.3125993013381958, 0.42257970571517944, 0.6320788264274597, 0.655531108379364, 0.43548649549484253, 0.7429873943328857, 0.6542496085166931, 0.7480494976043701, 0.7290091514587402, 0.6621818542480469, 0.6101542711257935, 0.5624921321868896, 0.5462645888328552, 0.5005759000778198, 0.45525187253952026, 0.4145190119743347, 0.37643179297447205, 0.363752156496048]"
uuid:0d4d1887-fbd6-48c3-aabc-f39d3addca28,4.44E+38,Maize,1,0.5,1000,2,VELINGARA,KANDIAYE,SARE YORO GANO,12.99264,-14.07191167,"[0.3683755695819855, 0.3432850241661072, 0.33417898416519165, 0.3277339041233063, 0.30514436960220337, 0.2482810765504837, 0.2745559513568878, 0.2656450569629669, 0.2724215090274811, 0.26502490043640137, 0.26185980439186096, 0.2595447301864624, 0.26007917523384094, 0.25974971055984497, 0.2626150846481323, 0.27110555768013, 0.26099273562431335, 0.2696495056152344, 0.2671167254447937, 0.3254857659339905, 0.39271876215934753, 0.4144114851951599, 0.37580084800720215, 0.2551318109035492, 0.43324345350265503, 0.38139623403549194, 0.4903874695301056, 0.43036288022994995, 0.34974342584609985, 0.4168406128883362, 0.5474895238876343, 0.5485519766807556, 0.4941122829914093, 0.6473938822746277, 0.6813472509384155, 0.7337018847465515, 0.7147075533866882, 0.685565173625946, 0.6173900961875916, 0.5743536949157715, 0.5572887063026428, 0.5123255252838135, 0.46692025661468506, 0.4162693917751312, 0.38320687413215637, 0.37723731994628906]"
uuid:0eb8cb97-b763-44d1-b381-5a24ad73b04f,5.28E+38,Maize,1,0.7,500,0.7142857143,NIORO,TA�BA NIASSENE,NDIOBENE KEUR AMATH MADJIGUENE,13.73637,-15.89471667,"[0.24837501347064972, 0.24087321758270264, 0.23418109118938446, 0.2312481552362442, 0.22417104244232178, 0.2128067910671234, 0.20807214081287384, 0.20317955315113068, 0.2103746384382248, 0.20274823904037476, 0.1992126852273941, 0.2041080743074417, 0.2057073563337326, 0.20118448138237, 0.19945944845676422, 0.20163962244987488, 0.19334776699543, 0.190127894282341, 0.1812313050031662, 0.1678091585636139, 0.15987145900726318, 0.1371254175901413, 0.16246961057186127, 0.1646852344274521, 0.1701337993144989, 0.1853092908859253, 0.17572751641273499, 0.10775671899318695, 0.2825694978237152, 0.262272447347641, 0.4579613506793976, 0.5456022620201111, 0.6338566541671753, 0.5974340438842773, 0.6203200817108154, 0.6942574381828308, 0.5481187701225281, 0.5049160122871399, 0.40908628702163696, 0.34411555528640747, 0.33608436584472656, 0.30235013365745544, 0.26202091574668884, 0.258256733417511, 0.24710124731063843, 0.24379406869411469]"
uuid:0f4bff8e-18a5-43af-b8c3-5805993e8abb,6.43E+38,Maize,1,0.5,100,0.2,KANEL,OURO SIDY,LEWE DAMGA,15.47651833,-13.218265,"[0.21346651017665863, 0.2133505940437317, 0.20587755739688873, 0.2059052735567093, 0.2052823156118393, 0.1957782804965973, 0.19918060302734375, 0.20351387560367584, 0.19745387136936188, 0.1965395212173462, 0.19625772535800934, 0.19917164742946625, 0.19553019106388092, 0.1924709528684616, 0.18972046673297882, 0.1950380653142929, 0.1920817345380783, 0.19029772281646729, 0.18569926917552948, 0.176967054605484, 0.17907333374023438, 0.1692577749490738, 0.16813702881336212, 0.20052918791770935, 0.31951817870140076, 0.28180617094039917, 0.2642374336719513, 0.23669292032718658, 0.3076903223991394, 0.4038832187652588, 0.3777759075164795, 0.3744005858898163, 0.368598997592926, 0.4100029766559601, 0.36687570810317993, 0.30723586678504944, 0.26363033056259155, 0.2522725462913513, 0.2173556685447693, 0.21764986217021942, 0.21589408814907074, 0.20324711501598358, 0.2075832337141037, 0.19910359382629395, 0.19911377131938934, 0.16279374063014984]"
