KEY,ID_menage,crops_cult2,season_cult2,Area planted,Quantity produced (Kg),Yield,Department,Counties,Village,gpslat,gpslon,ndvi
uuid:bb7d8522-5eb4-4eeb-bde4-898bd27e1409,2.27E+39,Irrigated rice winter,1,0.4,1458,3.645,PODOR,GUEDE VILLAGE,TAREDJI DECOLLE,16.52173833,-14.87267,"[0.2405560165643692, 0.23827165365219116, 0.2375142127275467, 0.24264360964298248, 0.2398800253868103, 0.22810296714305878, 0.22850783169269562, 0.2280815690755844, 0.2398594617843628, 0.22996200621128082, 0.22425559163093567, 0.2251906394958496, 0.23140786588191986, 0.1990593671798706, 0.2297845184803009, 0.24639296531677246, 0.2618351876735687, 0.2761078178882599, 0.2405082881450653, 0.23805411159992218, 0.24471449851989746, 0.254168838262558, 0.2256629914045334, 0.23805451393127441, 0.24595405161380768, 0.23045119643211365, 0.22363044321537018, 0.20442268252372742, 0.21259361505508423, 0.2537767291069031, 0.2832096815109253, 0.2951192259788513, 0.31687331199645996, 0.3134339153766632, 0.2760951817035675, 0.2821638286113739, 0.27515682578086853, 0.2665156424045563, 0.2829810082912445, 0.2674291729927063, 0.2708073556423187, 0.263500839471817, 0.24472837150096893, 0.24331162869930267, 0.22585542500019073, 0.21617582440376282]"
uuid:bc7d7715-c6da-4539-b51f-d0b29e15493b,2.37E+39,Irrigated rice winter,1,0.5,1750,3.5,KANEL,OURO SIDY,BOW,,,
uuid:bd91c6c3-64b1-470e-b9ad-ad42c6e27d32,2.49E+39,Irrigated rice winter,1,0.5,900,1.8,KANEL,OURO SIDY,BOW,,,
uuid:bdcfc760-8dcb-4a08-8df3-14b809028d6f,2.44E+39,Irrigated rice winter,1,0.8,2916,3.645,PODOR,FANAYE,DIMAR DIERY,16.51417167,-15.128705,"[0.2569233775138855, 0.24679569900035858, 0.2574350833892822, 0.23462586104869843, 0.2485257089138031, 0.2360130250453949, 0.23882250487804413, 0.23638448119163513, 0.2441202849149704, 0.242875874042511, 0.23301786184310913, 0.24043217301368713, 0.23336081206798553, 0.22345919907093048, 0.2215701788663864, 0.236083984375, 0.23898683488368988, 0.263374388217926, 0.21793366968631744, 0.2207038253545761, 0.22988834977149963, 0.22896620631217957, 0.2048703134059906, 0.22945636510849, 0.23154285550117493, 0.22261139750480652, 0.22962267696857452, 0.20791105926036835, 0.22722166776657104, 0.2312363088130951, 0.22901082038879395, 0.2646849453449249, 0.31051045656204224, 0.3025848865509033, 0.2873641550540924, 0.2829420864582062, 0.27636268734931946, 0.26610442996025085, 0.27500101923942566, 0.2598066031932831, 0.2640872001647949, 0.2596229910850525, 0.24848118424415588, 0.23556241393089294, 0.23220913112163544, 0.22463282942771912]"
uuid:be0711ce-e57d-4241-a404-e4f481b9449f,2.51E+39,Irrigated rice winter,1,0.5,2500,5,MATAM,DABIA,KOBILO DIADIABE,15.92638,-13.52534333,"[0.2494989037513733, 0.24041461944580078, 0.2345420867204666, 0.21071532368659973, 0.21766147017478943, 0.20541314780712128, 0.20529839396476746, 0.19820329546928406, 0.19996203482151031, 0.19475364685058594, 0.19003665447235107, 0.1942765861749649, 0.1845465898513794, 0.18162710964679718, 0.1734129786491394, 0.18144243955612183, 0.19124481081962585, 0.181605264544487, 0.17182360589504242, 0.16563470661640167, 0.16307832300662994, 0.15599747002124786, 0.1532035917043686, 0.18389225006103516, 0.18055957555770874, 0.17829707264900208, 0.1713690608739853, 0.17684291303157806, 0.1855931282043457, 0.18864619731903076, 0.2090514749288559, 0.27871251106262207, 0.3614780902862549, 0.3951351046562195, 0.32824239134788513, 0.4517157971858978, 0.4973410665988922, 0.4697580635547638, 0.4926519989967346, 0.45740166306495667, 0.46424752473831177, 0.42303556203842163, 0.28243738412857056, 0.25900667905807495, 0.23811322450637817, 0.21897396445274353]"
uuid:bf63d5d8-39b8-4b99-b776-5f28113df821,2.66E+39,Irrigated rice winter,1,1.5,500,0.3333333333,VELINGARA,PAROUMBA,BODORA,12.74031,-13.78400833,"[0.3910403549671173, 0.3713222146034241, 0.35225561261177063, 0.3336676359176636, 0.309906542301178, 0.2728484869003296, 0.2859130799770355, 0.2810600996017456, 0.27891334891319275, 0.28354793787002563, 0.285219669342041, 0.2798335552215576, 0.2920021116733551, 0.2875315248966217, 0.28267163038253784, 0.31314584612846375, 0.2905097007751465, 0.3109831213951111, 0.30516549944877625, 0.3370363414287567, 0.4124281704425812, 0.45661330223083496, 0.4340682029724121, 0.2282932698726654, 0.49757149815559387, 0.4805656671524048, 0.5645022392272949, 0.4189505875110626, 0.3822462260723114, 0.547431468963623, 0.5265468955039978, 0.49882882833480835, 0.6560356020927429, 0.7268466949462891, 0.7630056738853455, 0.625562846660614, 0.7315119504928589, 0.711216390132904, 0.6101475954055786, 0.5957328677177429, 0.5750753283500671, 0.538898766040802, 0.49666234850883484, 0.4247230589389801, 0.4076862931251526, 0.4011455774307251]"
uuid:c08acd9a-973e-4188-9d61-d73a6c3b6933,3.08E+39,Irrigated rice winter,1,0.3,210,0.7,OUSSOUYE,DJEMBERING,DIEMBERING,12.46987833,-16.77814333,"[0.39424699544906616, 0.41894444823265076, 0.3978464603424072, 0.3935098648071289, 0.3697572946548462, 0.34353914856910706, 0.3370411694049835, 0.31885772943496704, 0.33023571968078613, 0.3202289044857025, 0.3260529935359955, 0.3003230690956116, 0.3562223017215729, 0.2883679270744324, 0.29543939232826233, 0.3060856759548187, 0.29780077934265137, 0.312588095664978, 0.28156983852386475, 0.3002880811691284, 0.28989872336387634, 0.22560979425907135, 0.279798299074173, 0.26501405239105225, 0.2691192924976349, 0.3618070185184479, 0.30201244354248047, 0.196159228682518, 0.4822959303855896, 0.3889177441596985, 0.5597112774848938, 0.3491331934928894, 0.4282625913619995, 0.526894211769104, 0.5294620990753174, 0.5890514850616455, 0.4871995449066162, 0.5912686586380005, 0.518681526184082, 0.5169485807418823, 0.5631722211837769, 0.5086782574653625, 0.4728825092315674, 0.5562915802001953, 0.4339132606983185, 0.4545748233795166]"
uuid:c08acd9a-973e-4188-9d61-d73a6c3b6933,3.08E+39,Irrigated rice winter,1,0.2,180,0.9,OUSSOUYE,DJEMBERING,DIEMBERING,12.46987833,-16.77814333,"[0.39424699544906616, 0.41894444823265076, 0.3978464603424072, 0.3935098648071289, 0.3697572946548462, 0.34353914856910706, 0.3370411694049835, 0.31885772943496704, 0.33023571968078613, 0.3202289044857025, 0.3260529935359955, 0.3003230690956116, 0.3562223017215729, 0.2883679270744324, 0.29543939232826233, 0.3060856759548187, 0.29780077934265137, 0.312588095664978, 0.28156983852386475, 0.3002880811691284, 0.28989872336387634, 0.22560979425907135, 0.279798299074173, 0.26501405239105225, 0.2691192924976349, 0.3618070185184479, 0.30201244354248047, 0.196159228682518, 0.4822959303855896, 0.3889177441596985, 0.5597112774848938, 0.3491331934928894, 0.4282625913619995, 0.526894211769104, 0.5294620990753174, 0.5890514850616455, 0.4871995449066162, 0.5912686586380005, 0.518681526184082, 0.5169485807418823, 0.5631722211837769, 0.5086782574653625, 0.4728825092315674, 0.5562915802001953, 0.4339132606983185, 0.4545748233795166]"
uuid:c13146cf-4164-4046-9008-f892dcc534e1,3.13E+39,Irrigated rice winter,1,0.4,1000,2.5,PODOR,MBOLO BIRANE,GANGUEL,16.0938,-13.840445,"[0.3545352816581726, 0.3580000102519989, 0.3607136905193329, 0.3436626195907593, 0.3077855408191681, 0.30995115637779236, 0.30450206995010376, 0.29966431856155396, 0.28948163986206055, 0.28688594698905945, 0.2748982608318329, 0.2639397084712982, 0.25290682911872864, 0.24780376255512238, 0.23089219629764557, 0.24055753648281097, 0.24571256339550018, 0.24349422752857208, 0.22048720717430115, 0.22281119227409363, 0.22120881080627441, 0.21916496753692627, 0.18562018871307373, 0.2524016201496124, 0.26231929659843445, 0.24875220656394958, 0.24004819989204407, 0.22455492615699768, 0.26746341586112976, 0.29471006989479065, 0.26442012190818787, 0.28304752707481384, 0.2645092010498047, 0.28664273023605347, 0.27482905983924866, 0.2796614468097687, 0.27973872423171997, 0.2906975746154785, 0.27430927753448486, 0.27908873558044434, 0.28015294671058655, 0.30648791790008545, 0.2905639111995697, 0.2977713346481323, 0.2662907838821411, 0.2875851094722748]"
uuid:c52f3ab3-27d9-44eb-8264-440fbfde1e3c,3.53E+39,Irrigated rice winter,1,0.6,3240,5.4,PODOR,GUEDE VILLAGE,DIATAR,16.631945,-14.909405,"[0.3027508556842804, 0.30196136236190796, 0.3137901723384857, 0.3029225468635559, 0.29871246218681335, 0.28398051857948303, 0.2840348184108734, 0.2785990834236145, 0.281872034072876, 0.27852967381477356, 0.2731601297855377, 0.27183303236961365, 0.2728787362575531, 0.24728472530841827, 0.26125165820121765, 0.26961418986320496, 0.2783462405204773, 0.3093625605106354, 0.2509469985961914, 0.2440023422241211, 0.25745639204978943, 0.2730671763420105, 0.24307295680046082, 0.1941531002521515, 0.26913461089134216, 0.25148868560791016, 0.23812773823738098, 0.2130528688430786, 0.227765753865242, 0.2812469005584717, 0.299835205078125, 0.3212847411632538, 0.3293984532356262, 0.32550737261772156, 0.31382206082344055, 0.29782354831695557, 0.2842150032520294, 0.27636685967445374, 0.2783104181289673, 0.27166157960891724, 0.2818506062030792, 0.27730903029441833, 0.27394941449165344, 0.27096718549728394, 0.24658332765102386, 0.24065262079238892]"
uuid:c64d477e-a3ff-4c6e-abca-5d872a7bbfbf,3.64E+39,Irrigated rice winter,1,0.35,935,2.671428571,PODOR,DOUNGA-LAO,AWQUALY (THIEWEL),16.251985,-14.31611,"[0.18842032551765442, 0.19060447812080383, 0.18775272369384766, 0.17857471108436584, 0.19266530871391296, 0.18033021688461304, 0.17868490517139435, 0.1853017956018448, 0.18390679359436035, 0.18140292167663574, 0.1770031601190567, 0.1776333451271057, 0.18256625533103943, 0.17310044169425964, 0.1666054129600525, 0.17045392096042633, 0.17370083928108215, 0.1718236804008484, 0.16583296656608582, 0.16216520965099335, 0.16558261215686798, 0.16166697442531586, 0.1607278436422348, 0.1923404037952423, 0.19194450974464417, 0.1700381487607956, 0.17468082904815674, 0.169205442070961, 0.18097662925720215, 0.21759673953056335, 0.25289827585220337, 0.2759239375591278, 0.26851123571395874, 0.24476368725299835, 0.22002750635147095, 0.19908586144447327, 0.19927573204040527, 0.18912343680858612, 0.19122162461280823, 0.18272444605827332, 0.18337547779083252, 0.17848710715770721, 0.12667538225650787, 0.17862461507320404, 0.18120266497135162, 0.1513689011335373]"
uuid:c91e20af-5e35-4274-bdc8-1a70aec546e8,3.92E+39,Irrigated rice winter,1,0.82,4860,5.926829268,PODOR,DOUNGA-LAO,AWQUALY (THIEWEL),16.24968,-14.31618833,"[0.18842032551765442, 0.19060447812080383, 0.18775272369384766, 0.17857471108436584, 0.19266530871391296, 0.18033021688461304, 0.17868490517139435, 0.1853017956018448, 0.18390679359436035, 0.18140292167663574, 0.1770031601190567, 0.1776333451271057, 0.18256625533103943, 0.17310044169425964, 0.1666054129600525, 0.17045392096042633, 0.17370083928108215, 0.1718236804008484, 0.16583296656608582, 0.16216520965099335, 0.16558261215686798, 0.16166697442531586, 0.1607278436422348, 0.1923404037952423, 0.19194450974464417, 0.1700381487607956, 0.17468082904815674, 0.169205442070961, 0.18097662925720215, 0.21759673953056335, 0.25289827585220337, 0.2759239375591278, 0.26851123571395874, 0.24476368725299835, 0.22002750635147095, 0.19908586144447327, 0.19927573204040527, 0.18912343680858612, 0.19122162461280823, 0.18272444605827332, 0.18337547779083252, 0.17848710715770721, 0.12667538225650787, 0.17862461507320404, 0.18120266497135162, 0.1513689011335373]"
uuid:c9802337-899c-4027-8a8a-9d72a67da288,3.98E+39,Irrigated rice winter,1,0.5,2000,4,PODOR,NDIAYENE PENDAO,NDIAYENNE PENDAO,16.50410833,-15.04646333,"[0.3081149756908417, 0.2882097363471985, 0.3076440393924713, 0.2804202437400818, 0.28789812326431274, 0.27824124693870544, 0.2785237431526184, 0.2688061594963074, 0.27657729387283325, 0.27753397822380066, 0.2645055949687958, 0.2682842016220093, 0.258666068315506, 0.24211224913597107, 0.24185703694820404, 0.2571876049041748, 0.2600584924221039, 0.2858339548110962, 0.229850172996521, 0.22903700172901154, 0.24115708470344543, 0.24874885380268097, 0.2215200513601303, 0.2266778200864792, 0.25294387340545654, 0.23789669573307037, 0.24340899288654327, 0.20693707466125488, 0.24546539783477783, 0.24455761909484863, 0.23970773816108704, 0.27654579281806946, 0.3317602276802063, 0.33372068405151367, 0.3178008794784546, 0.3206421732902527, 0.31316474080085754, 0.2984778881072998, 0.31071627140045166, 0.29116395115852356, 0.30055564641952515, 0.2999260723590851, 0.2840932011604309, 0.2779989242553711, 0.2650053799152374, 0.25275811553001404]"
uuid:ca90b085-d475-4013-bb66-d7793ea6ab29,3.19E+39,Irrigated rice winter,1,0.4,2430,6.075,PODOR,GUEDE VILLAGE,DIAMBO DIAOBE,16.571045,-14.84369167,"[0.27092933654785156, 0.26700299978256226, 0.2764092981815338, 0.27140894532203674, 0.26702648401260376, 0.25308844447135925, 0.2530686557292938, 0.25141435861587524, 0.2590753138065338, 0.25049838423728943, 0.244733989238739, 0.2385493814945221, 0.2403024137020111, 0.20968574285507202, 0.23330873250961304, 0.24570778012275696, 0.25351452827453613, 0.2730129659175873, 0.23135073482990265, 0.22054585814476013, 0.2358473837375641, 0.2487608939409256, 0.2225169986486435, 0.21682235598564148, 0.24760141968727112, 0.23371221125125885, 0.22951218485832214, 0.20412063598632812, 0.21423155069351196, 0.26296648383140564, 0.2866542637348175, 0.30462729930877686, 0.3211537003517151, 0.3178531229496002, 0.2935240864753723, 0.29185327887535095, 0.27810153365135193, 0.27130380272865295, 0.2809407413005829, 0.27078741788864136, 0.2803933322429657, 0.2694539725780487, 0.2608553469181061, 0.25824347138404846, 0.24360541999340057, 0.22604885697364807]"
uuid:cc8d4d35-db55-45a8-a3b9-a86d4eaae166,3.38E+39,Irrigated rice winter,1,0.3,972,3.24,PODOR,FANAYE,DIMAR DIERY,16.51347167,-15.12388333,"[0.2598022520542145, 0.24835602939128876, 0.25896480679512024, 0.23641778528690338, 0.2507868707180023, 0.23774541914463043, 0.2396010309457779, 0.2369258850812912, 0.2450840324163437, 0.24272850155830383, 0.23255005478858948, 0.2415846735239029, 0.23330499231815338, 0.22411885857582092, 0.22155125439167023, 0.2372003197669983, 0.23984718322753906, 0.2640495300292969, 0.2179127335548401, 0.22092722356319427, 0.2296440452337265, 0.23099644482135773, 0.2051423192024231, 0.22910083830356598, 0.2320779263973236, 0.22321850061416626, 0.233202263712883, 0.2089972347021103, 0.22948604822158813, 0.23256051540374756, 0.229086235165596, 0.266772598028183, 0.3112418055534363, 0.30585676431655884, 0.2917117178440094, 0.286471962928772, 0.27919772267341614, 0.26911798119544983, 0.2787073850631714, 0.26235726475715637, 0.2661305069923401, 0.26272034645080566, 0.25175586342811584, 0.23794342577457428, 0.23501625657081604, 0.2285083532333374]"
uuid:cc902a9e-a312-4a52-a64d-33788ac0b713,3.39E+39,Irrigated rice winter,1,4,28050,7.0125,DAGANA,DIAMA,MBOUNDOUME BARRAGE,16.399115,-16.07456,"[0.23813088238239288, 0.2320723682641983, 0.23533853888511658, 0.22750528156757355, 0.21644625067710876, 0.18786989152431488, 0.17285719513893127, 0.15632207691669464, 0.17014506459236145, 0.18798138201236725, 0.22800664603710175, 0.29205796122550964, 0.30885249376296997, 0.35832497477531433, 0.40664419531822205, 0.43861666321754456, 0.4563591182231903, 0.5072870254516602, 0.4467339515686035, 0.40598735213279724, 0.3995921015739441, 0.40599122643470764, 0.31144803762435913, 0.30877262353897095, 0.2777608335018158, 0.26481813192367554, 0.24900491535663605, 0.2233932614326477, 0.21249079704284668, 0.20071983337402344, 0.2225770801305771, 0.25458815693855286, 0.31107252836227417, 0.36327749490737915, 0.40784338116645813, 0.4302297532558441, 0.44378381967544556, 0.4344514310359955, 0.4470345973968506, 0.4257899224758148, 0.41482874751091003, 0.3853009343147278, 0.37907129526138306, 0.2855870723724365, 0.25885245203971863, 0.2523139417171478]"
uuid:cd832f71-a928-4d12-9ddf-412cced352b5,3.48E+39,Irrigated rice winter,1,0.5,3000,6,PODOR,NDIAYENE PENDAO,H5 KOITI GOTTI,16.364595,-14.99699,"[0.17134328186511993, 0.18076126277446747, 0.17400912940502167, 0.1579672247171402, 0.18071161210536957, 0.16242125630378723, 0.1655779629945755, 0.16409124433994293, 0.16828526556491852, 0.1648828536272049, 0.1614178717136383, 0.15892420709133148, 0.15729820728302002, 0.15077945590019226, 0.1594405621290207, 0.15752317011356354, 0.16794444620609283, 0.16291049122810364, 0.15269246697425842, 0.13979417085647583, 0.14680850505828857, 0.14632843434810638, 0.13706955313682556, 0.1428571492433548, 0.1390087604522705, 0.14511574804782867, 0.14921729266643524, 0.13908062875270844, 0.15726730227470398, 0.18383517861366272, 0.21265122294425964, 0.2194054275751114, 0.26861950755119324, 0.29548123478889465, 0.25730621814727783, 0.20030075311660767, 0.17622829973697662, 0.17261448502540588, 0.1622915118932724, 0.166465625166893, 0.16828329861164093, 0.15393902361392975, 0.17074722051620483, 0.1551089733839035, 0.15560482442378998, 0.15160392224788666]"
uuid:cebc5dcf-83be-44d9-b9ed-0f4686169b77,3.52E+39,Irrigated rice winter,1,0.5,2100,4.2,MATAM,NABADJI-CIVOL,H1 BASSOUDJ,15.79244833,-13.28828,"[0.3456287086009979, 0.3702313303947449, 0.3589321970939636, 0.3275007903575897, 0.32756900787353516, 0.31819581985473633, 0.31842541694641113, 0.31221672892570496, 0.2974196672439575, 0.29991579055786133, 0.28024426102638245, 0.28119441866874695, 0.27045580744743347, 0.25544750690460205, 0.23178713023662567, 0.23699381947517395, 0.24408870935440063, 0.23710043728351593, 0.21874463558197021, 0.21868929266929626, 0.2094431221485138, 0.1771606057882309, 0.1746039241552353, 0.20038571953773499, 0.22003884613513947, 0.22239340841770172, 0.22744426131248474, 0.1915002465248108, 0.27909615635871887, 0.30261653661727905, 0.2596103250980377, 0.2471339851617813, 0.24777130782604218, 0.26232394576072693, 0.24690213799476624, 0.23512528836727142, 0.23797769844532013, 0.24530167877674103, 0.2815004885196686, 0.2717337906360626, 0.28019800782203674, 0.30711063742637634, 0.28862684965133667, 0.2894793748855591, 0.2693885564804077, 0.24410489201545715]"
uuid:cedd10fe-e2da-421c-a0a2-47ab5967dc1d,3.54E+39,Irrigated rice winter,1,0.5,2500,5,KANEL,ORKADIERE,GOURIKI COLIYABE,15.43910667,-12.95183667,"[0.33692413568496704, 0.32549503445625305, 0.33762893080711365, 0.3300744295120239, 0.3048727512359619, 0.27428579330444336, 0.2864258587360382, 0.2760302722454071, 0.2645025849342346, 0.2613135576248169, 0.25121793150901794, 0.24487769603729248, 0.23674671351909637, 0.22274641692638397, 0.211979478597641, 0.2230072319507599, 0.21876440942287445, 0.21219992637634277, 0.20662730932235718, 0.2019345611333847, 0.19081266224384308, 0.17031580209732056, 0.16926470398902893, 0.1687675565481186, 0.2651323974132538, 0.2591901421546936, 0.2638789713382721, 0.21967385709285736, 0.280098021030426, 0.2919657826423645, 0.31402063369750977, 0.3116739094257355, 0.32346826791763306, 0.3077734112739563, 0.27565205097198486, 0.29237744212150574, 0.2974966764450073, 0.3291623890399933, 0.3217087984085083, 0.3283383846282959, 0.3294762074947357, 0.3248579204082489, 0.3186151683330536, 0.2775055766105652, 0.30908527970314026, 0.24893322587013245]"
uuid:d11cad3b-6647-45ef-9ab7-3985224487f5,4.11E+39,Irrigated rice winter,1,0.1,800,8,DAGANA,MBANE,Toucouleur Diery,16.46832333,-15.63371333,"[0.37501636147499084, 0.35907283425331116, 0.36232197284698486, 0.3383421003818512, 0.3407364785671234, 0.31883999705314636, 0.3292129933834076, 0.3232858180999756, 0.32645997405052185, 0.3420483469963074, 0.3477265238761902, 0.3559189438819885, 0.3949650526046753, 0.35948172211647034, 0.342795193195343, 0.3701269328594208, 0.3645528256893158, 0.4050084948539734, 0.35519495606422424, 0.35041874647140503, 0.35037368535995483, 0.3243577182292938, 0.3057768642902374, 0.356646865606308, 0.33277595043182373, 0.3525161147117615, 0.3495957851409912, 0.31290191411972046, 0.35609346628189087, 0.4347715973854065, 0.4549071490764618, 0.4688217043876648, 0.49169689416885376, 0.49106982350349426, 0.5374612212181091, 0.5001527667045593, 0.5201067924499512, 0.49682745337486267, 0.5006809234619141, 0.4601929783821106, 0.4723731279373169, 0.44048216938972473, 0.4426192343235016, 0.37639087438583374, 0.35438886284828186, 0.3555176556110382]"
uuid:d11cad3b-6647-45ef-9ab7-3985224487f5,4.11E+39,Irrigated rice winter,1,0.15,1200,8,DAGANA,MBANE,Toucouleur Diery,16.46832333,-15.63371333,"[0.37501636147499084, 0.35907283425331116, 0.36232197284698486, 0.3383421003818512, 0.3407364785671234, 0.31883999705314636, 0.3292129933834076, 0.3232858180999756, 0.32645997405052185, 0.3420483469963074, 0.3477265238761902, 0.3559189438819885, 0.3949650526046753, 0.35948172211647034, 0.342795193195343, 0.3701269328594208, 0.3645528256893158, 0.4050084948539734, 0.35519495606422424, 0.35041874647140503, 0.35037368535995483, 0.3243577182292938, 0.3057768642902374, 0.356646865606308, 0.33277595043182373, 0.3525161147117615, 0.3495957851409912, 0.31290191411972046, 0.35609346628189087, 0.4347715973854065, 0.4549071490764618, 0.4688217043876648, 0.49169689416885376, 0.49106982350349426, 0.5374612212181091, 0.5001527667045593, 0.5201067924499512, 0.49682745337486267, 0.5006809234619141, 0.4601929783821106, 0.4723731279373169, 0.44048216938972473, 0.4426192343235016, 0.37639087438583374, 0.35438886284828186, 0.3555176556110382]"
uuid:d175aad0-51fe-4f68-8848-f7df5667183c,4.18E+39,Irrigated rice winter,1,10,480,0.048,PODOR,DOUNGA-LAO,H6 PETEL AWQUALY,16.32183167,-14.32308167,"[0.1941162794828415, 0.19236348569393158, 0.19714581966400146, 0.1750481277704239, 0.1951092928647995, 0.18172068893909454, 0.18485616147518158, 0.1874331384897232, 0.18413539230823517, 0.1798275262117386, 0.1777709275484085, 0.17887987196445465, 0.18117153644561768, 0.16982363164424896, 0.16674089431762695, 0.17316125333309174, 0.17287230491638184, 0.1709633320569992, 0.1668393611907959, 0.16012698411941528, 0.15963733196258545, 0.16069023311138153, 0.15755461156368256, 0.17824256420135498, 0.1787596195936203, 0.1701330691576004, 0.1740235686302185, 0.15753819048404694, 0.163310244679451, 0.20837968587875366, 0.21796810626983643, 0.2426910400390625, 0.23193518817424774, 0.24419625103473663, 0.22499603033065796, 0.19387435913085938, 0.189914271235466, 0.18860368430614471, 0.1865302473306656, 0.19420261681079865, 0.1823931783437729, 0.17919524013996124, 0.15815339982509613, 0.17728108167648315, 0.17462289333343506, 0.14600525796413422]"
uuid:d214d59a-2bec-4285-8920-78995c13a739,4.21E+39,Irrigated rice winter,1,0.1,600,6,DAGANA,MBANE,Toucouleur Diery,16.4683,-15.6338,"[0.37501636147499084, 0.35907283425331116, 0.36232197284698486, 0.3383421003818512, 0.3407364785671234, 0.31883999705314636, 0.3292129933834076, 0.3232858180999756, 0.32645997405052185, 0.3420483469963074, 0.3477265238761902, 0.3559189438819885, 0.3949650526046753, 0.35948172211647034, 0.342795193195343, 0.3701269328594208, 0.3645528256893158, 0.4050084948539734, 0.35519495606422424, 0.35041874647140503, 0.35037368535995483, 0.3243577182292938, 0.3057768642902374, 0.356646865606308, 0.33277595043182373, 0.3525161147117615, 0.3495957851409912, 0.31290191411972046, 0.35609346628189087, 0.4347715973854065, 0.4549071490764618, 0.4688217043876648, 0.49169689416885376, 0.49106982350349426, 0.5374612212181091, 0.5001527667045593, 0.5201067924499512, 0.49682745337486267, 0.5006809234619141, 0.4601929783821106, 0.4723731279373169, 0.44048216938972473, 0.4426192343235016, 0.37639087438583374, 0.35438886284828186, 0.3555176556110382]"
uuid:d2a39fa3-7281-4e17-91c7-d62e3f74c810,4.21E+39,Irrigated rice winter,1,0.4,200,0.5,ZIGUINCHOR,NIAGUIS,DJIFANGHOR,12.57207167,-16.20967,"[0.33433234691619873, 0.3332195281982422, 0.3129833936691284, 0.29614752531051636, 0.29409900307655334, 0.27322492003440857, 0.26516905426979065, 0.26328152418136597, 0.2815234661102295, 0.2731292247772217, 0.24899226427078247, 0.2656296193599701, 0.2514715790748596, 0.25368422269821167, 0.2392413169145584, 0.2716745436191559, 0.2230565994977951, 0.262641042470932, 0.22081990540027618, 0.1856723129749298, 0.242017924785614, 0.26291632652282715, 0.2438889592885971, 0.29815176129341125, 0.2319995015859604, 0.24048131704330444, 0.3041976988315582, 0.19863808155059814, 0.24452349543571472, 0.23241259157657623, 0.43990063667297363, 0.34088972210884094, 0.3597530722618103, 0.30242905020713806, 0.44455793499946594, 0.45974451303482056, 0.43842846155166626, 0.4642183482646942, 0.43740344047546387, 0.4326782524585724, 0.4345872104167938, 0.44048357009887695, 0.39098843932151794, 0.4056517481803894, 0.3427923321723938, 0.34122562408447266]"
uuid:d2a39fa3-7281-4e17-91c7-d62e3f74c810,4.21E+39,Irrigated rice winter,1,0.2,110,0.55,ZIGUINCHOR,NIAGUIS,DJIFANGHOR,12.57207167,-16.20967,"[0.33433234691619873, 0.3332195281982422, 0.3129833936691284, 0.29614752531051636, 0.29409900307655334, 0.27322492003440857, 0.26516905426979065, 0.26328152418136597, 0.2815234661102295, 0.2731292247772217, 0.24899226427078247, 0.2656296193599701, 0.2514715790748596, 0.25368422269821167, 0.2392413169145584, 0.2716745436191559, 0.2230565994977951, 0.262641042470932, 0.22081990540027618, 0.1856723129749298, 0.242017924785614, 0.26291632652282715, 0.2438889592885971, 0.29815176129341125, 0.2319995015859604, 0.24048131704330444, 0.3041976988315582, 0.19863808155059814, 0.24452349543571472, 0.23241259157657623, 0.43990063667297363, 0.34088972210884094, 0.3597530722618103, 0.30242905020713806, 0.44455793499946594, 0.45974451303482056, 0.43842846155166626, 0.4642183482646942, 0.43740344047546387, 0.4326782524585724, 0.4345872104167938, 0.44048357009887695, 0.39098843932151794, 0.4056517481803894, 0.3427923321723938, 0.34122562408447266]"
uuid:d2a39fa3-7281-4e17-91c7-d62e3f74c810,4.21E+39,Irrigated rice winter,1,0.2,115,0.575,ZIGUINCHOR,NIAGUIS,DJIFANGHOR,12.57207167,-16.20967,"[0.33433234691619873, 0.3332195281982422, 0.3129833936691284, 0.29614752531051636, 0.29409900307655334, 0.27322492003440857, 0.26516905426979065, 0.26328152418136597, 0.2815234661102295, 0.2731292247772217, 0.24899226427078247, 0.2656296193599701, 0.2514715790748596, 0.25368422269821167, 0.2392413169145584, 0.2716745436191559, 0.2230565994977951, 0.262641042470932, 0.22081990540027618, 0.1856723129749298, 0.242017924785614, 0.26291632652282715, 0.2438889592885971, 0.29815176129341125, 0.2319995015859604, 0.24048131704330444, 0.3041976988315582, 0.19863808155059814, 0.24452349543571472, 0.23241259157657623, 0.43990063667297363, 0.34088972210884094, 0.3597530722618103, 0.30242905020713806, 0.44455793499946594, 0.45974451303482056, 0.43842846155166626, 0.4642183482646942, 0.43740344047546387, 0.4326782524585724, 0.4345872104167938, 0.44048357009887695, 0.39098843932151794, 0.4056517481803894, 0.3427923321723938, 0.34122562408447266]"
