KEY,ID_menage,crops_cult4,season_cult4,Area planted,Quantity produced (Kg),Yield,Department,Counties,Village,gpslat,gpslon,ndvi
uuid:e5c9c354-e8ad-4a19-b5a0-f08fdeab2c2a,5.54E+39,Millet,1,10,1800,0.18,MEDINA YORO FOULAH,BOUROUCO,TA�BA,13.21080833,-15.21958167,"[0.3650413453578949, 0.3383306860923767, 0.3340117931365967, 0.3077022433280945, 0.3017909526824951, 0.24755859375, 0.2622760236263275, 0.24894796311855316, 0.25956249237060547, 0.24960868060588837, 0.2438918501138687, 0.2504735291004181, 0.2667921781539917, 0.26645877957344055, 0.2809095084667206, 0.30319300293922424, 0.287609726190567, 0.3157387971878052, 0.2996954321861267, 0.3353601098060608, 0.32762575149536133, 0.35819071531295776, 0.3239624500274658, 0.3508980870246887, 0.31255650520324707, 0.3111646771430969, 0.3987221419811249, 0.2279784381389618, 0.4198063313961029, 0.4083172678947449, 0.49286773800849915, 0.6153587102890015, 0.6806331276893616, 0.5913408398628235, 0.7350313067436218, 0.7243172526359558, 0.7116954326629639, 0.6506564617156982, 0.5876757502555847, 0.4964976906776428, 0.5149596333503723, 0.4708399772644043, 0.38152459263801575, 0.3712955713272095, 0.34600213170051575, 0.3536251187324524]"
uuid:e6457bb9-880b-473d-99e3-a192b51436c0,5.65E+39,Millet,1,1,1000,1,NIORO,KAYEMOR,KEUR BAKARY,13.72244,-15.55287667,"[0.3008614778518677, 0.2933887243270874, 0.2869335114955902, 0.28336572647094727, 0.26783719658851624, 0.25365981459617615, 0.25048041343688965, 0.24263539910316467, 0.24978011846542358, 0.24098341166973114, 0.23456905782222748, 0.23683561384677887, 0.24065639078617096, 0.23558318614959717, 0.23893193900585175, 0.23928053677082062, 0.22646990418434143, 0.22665126621723175, 0.21442970633506775, 0.20421761274337769, 0.1892186552286148, 0.17819589376449585, 0.18300938606262207, 0.18989354372024536, 0.20339100062847137, 0.2551887631416321, 0.2880055010318756, 0.16038291156291962, 0.3172195255756378, 0.37703898549079895, 0.4375523626804352, 0.5158976912498474, 0.661232054233551, 0.6607012748718262, 0.5912795662879944, 0.6894494295120239, 0.6261182427406311, 0.5677924752235413, 0.45701923966407776, 0.3740220069885254, 0.37039580941200256, 0.3287530243396759, 0.3113531172275543, 0.2838643491268158, 0.2763134837150574, 0.2773403823375702]"
uuid:e67db769-1efc-4f90-9d35-f8de16571add,5.67E+39,Millet,1,3,700,0.2333333333,NIORO,DAROU SALAM,NDAMA (NDAMA NGOUKH),13.819465,-15.69160833,"[0.2748631536960602, 0.2673981785774231, 0.26120999455451965, 0.2578818202018738, 0.24757984280586243, 0.23261655867099762, 0.22912518680095673, 0.2214837223291397, 0.22836820781230927, 0.221220001578331, 0.21350640058517456, 0.2181566208600998, 0.2171686589717865, 0.21491436660289764, 0.2178293615579605, 0.2173445075750351, 0.20828625559806824, 0.20449647307395935, 0.198687344789505, 0.19013865292072296, 0.1782539337873459, 0.162946417927742, 0.17630089819431305, 0.1807841658592224, 0.18093810975551605, 0.18334844708442688, 0.1864478439092636, 0.09567271918058395, 0.2322378307580948, 0.24752849340438843, 0.35027366876602173, 0.4375271201133728, 0.5981659293174744, 0.6057405471801758, 0.5532240867614746, 0.6677535772323608, 0.60439532995224, 0.532983124256134, 0.43201008439064026, 0.3504354953765869, 0.33425086736679077, 0.3029015064239502, 0.27711012959480286, 0.2617422938346863, 0.25612419843673706, 0.2534902095794678]"
uuid:e69126c1-e52d-4fbb-9077-39662b83b7fb,5.69E+39,Millet,1,2,2000,1,FOUNDIOUGNE,TOUBACOUTA,SANDICOLY,13.82629333,-16.40738,"[0.3443661034107208, 0.33011898398399353, 0.32453009486198425, 0.3153925836086273, 0.3058205246925354, 0.2875041961669922, 0.27964743971824646, 0.2716064155101776, 0.2831508219242096, 0.2775658369064331, 0.2707129120826721, 0.27731773257255554, 0.277818888425827, 0.2702159881591797, 0.26370158791542053, 0.2758798599243164, 0.26218530535697937, 0.26205143332481384, 0.24722498655319214, 0.26143717765808105, 0.2549273371696472, 0.17740780115127563, 0.2392079085111618, 0.2677207291126251, 0.28011026978492737, 0.2820233106613159, 0.2593047618865967, 0.1677299439907074, 0.32040923833847046, 0.3589819669723511, 0.4398943781852722, 0.49189499020576477, 0.5334826111793518, 0.5891356468200684, 0.5766176581382751, 0.6260106563568115, 0.5672866106033325, 0.5447418093681335, 0.4817759096622467, 0.4388250410556793, 0.4472557306289673, 0.4087342917919159, 0.38230180740356445, 0.3585677742958069, 0.3533385694026947, 0.3491547405719757]"
uuid:e6b3c50d-02dd-4272-a15f-54bca9d7d365,5.62E+39,Millet,1,2,2100,1.05,MEDINA YORO FOULAH,BOUROUCO,YEUME(SINTHIOU DEMBA SYLLA),,,
uuid:e73308d4-4cff-422d-bfc4-8458de5ce3f1,5.73E+39,Millet,1,0.2,25,0.125,BIGNONA,SINDIAN,SINDIAN,12.96376833,-16.179555,"[0.4985954463481903, 0.4791446626186371, 0.460221529006958, 0.45122987031936646, 0.40754014253616333, 0.3700827658176422, 0.3550889194011688, 0.3285716772079468, 0.32808035612106323, 0.3245771527290344, 0.3168189227581024, 0.3319880962371826, 0.3304237723350525, 0.32600927352905273, 0.33462053537368774, 0.34235087037086487, 0.33578038215637207, 0.3519257605075836, 0.3119256794452667, 0.28909868001937866, 0.32724082469940186, 0.35478562116622925, 0.33412206172943115, 0.35105040669441223, 0.3771774470806122, 0.5018094182014465, 0.49497514963150024, 0.26219022274017334, 0.47991397976875305, 0.36844170093536377, 0.6188125610351562, 0.5901548266410828, 0.5619264245033264, 0.6002776622772217, 0.7293967008590698, 0.7432011961936951, 0.7345898151397705, 0.7216202616691589, 0.6864783763885498, 0.6546099781990051, 0.6330589056015015, 0.6298981308937073, 0.6206084489822388, 0.5836685299873352, 0.5211781859397888, 0.5303781032562256]"
uuid:e7681c4d-9c42-41e9-9cd8-9063c013bb02,5.77E+39,Millet,1,2,500,0.25,NIORO,GAINTE KAYE,NDIAWARA AL KALY,13.78814,-16.01359167,"[0.2674124240875244, 0.2610601782798767, 0.25212666392326355, 0.24803707003593445, 0.2372874915599823, 0.22487185895442963, 0.2189425826072693, 0.21265040338039398, 0.2207247018814087, 0.2115054577589035, 0.20634020864963531, 0.21127024292945862, 0.21247181296348572, 0.20697146654129028, 0.2089468091726303, 0.21391569077968597, 0.20194260776042938, 0.1973223090171814, 0.18922051787376404, 0.18179094791412354, 0.17386704683303833, 0.14783602952957153, 0.17190618813037872, 0.1926245093345642, 0.21139414608478546, 0.23360660672187805, 0.2166173905134201, 0.16548001766204834, 0.3555472791194916, 0.3660794794559479, 0.52748042345047, 0.637650728225708, 0.5863046646118164, 0.6569810509681702, 0.614238440990448, 0.6538933515548706, 0.5669827461242676, 0.4972555637359619, 0.3888497054576874, 0.3428981900215149, 0.3457499146461487, 0.3080410957336426, 0.2744036018848419, 0.26721933484077454, 0.26192572712898254, 0.24839180707931519]"
uuid:e76a1990-617b-4c4f-9182-4be2ec731e9e,5.76E+39,Millet,1,1,800,0.8,NIORO,TA�BA NIASSENE,NDIOBENE KEUR OUSMANE,13.73239167,-15.88591167,"[0.24821680784225464, 0.24073971807956696, 0.2346860021352768, 0.23179076611995697, 0.22486837208271027, 0.2135327011346817, 0.20893701910972595, 0.20393598079681396, 0.21109172701835632, 0.20369532704353333, 0.200259730219841, 0.20494642853736877, 0.20650911331176758, 0.20201241970062256, 0.20027683675289154, 0.20246542990207672, 0.19380134344100952, 0.1905633509159088, 0.18191032111644745, 0.16830404102802277, 0.16047225892543793, 0.1381821483373642, 0.16319596767425537, 0.16481958329677582, 0.17112068831920624, 0.18498444557189941, 0.17586612701416016, 0.10679754614830017, 0.28364282846450806, 0.2583666443824768, 0.4583703875541687, 0.5442212820053101, 0.6388679146766663, 0.5927109718322754, 0.6205139756202698, 0.6944411396980286, 0.550682008266449, 0.5063790678977966, 0.4135940968990326, 0.3480646014213562, 0.3384351134300232, 0.3041963279247284, 0.26355770230293274, 0.2597861886024475, 0.2490265965461731, 0.24549193680286407]"
uuid:e7935cc7-a65a-4f05-9cc3-be6ac3fe3bb4,5.79E+39,Millet,1,1,1400,1.4,FOUNDIOUGNE,NIORO ALASSANE TALL,PAKALA,13.747775,-16.35763333,"[0.3085615336894989, 0.302943617105484, 0.29332318902015686, 0.28057703375816345, 0.2759648561477661, 0.26042303442955017, 0.25599604845046997, 0.24529916048049927, 0.25824010372161865, 0.25006991624832153, 0.24370795488357544, 0.24832791090011597, 0.24958392977714539, 0.24186204373836517, 0.2372448742389679, 0.24154192209243774, 0.23000596463680267, 0.22750389575958252, 0.21343040466308594, 0.22076697647571564, 0.21220146119594574, 0.1526477187871933, 0.2017393261194229, 0.21971631050109863, 0.2578755021095276, 0.24395400285720825, 0.24729740619659424, 0.14779417216777802, 0.38625186681747437, 0.41826510429382324, 0.5506182909011841, 0.5520421862602234, 0.5753836631774902, 0.6326324939727783, 0.6112810373306274, 0.6521100997924805, 0.5881238579750061, 0.539412260055542, 0.44027453660964966, 0.3902749717235565, 0.3980181813240051, 0.3575384318828583, 0.3347189128398895, 0.31688612699508667, 0.3079451024532318, 0.30297794938087463]"
uuid:e889b40f-9e7e-4af0-8381-541fbd20b00c,5.89E+39,Millet,1,0.5,200,0.4,NIORO,MEDINA-SABAKH,KEUR AYIB GUEYE,13.59678,-15.60898333,"[0.3222021460533142, 0.312704473733902, 0.3041549623012543, 0.2992621660232544, 0.2847842276096344, 0.27124959230422974, 0.2650425136089325, 0.2566196918487549, 0.2626296877861023, 0.25763118267059326, 0.2544982135295868, 0.25314900279045105, 0.25680631399154663, 0.25404056906700134, 0.2559753954410553, 0.25692328810691833, 0.24603281915187836, 0.24052540957927704, 0.22319984436035156, 0.21007169783115387, 0.20605584979057312, 0.2097465544939041, 0.1976856291294098, 0.2139558345079422, 0.21509599685668945, 0.2273721992969513, 0.2604130804538727, 0.14593984186649323, 0.2892203629016876, 0.3625126779079437, 0.4504750370979309, 0.5517375469207764, 0.5769236087799072, 0.6337507367134094, 0.5500369668006897, 0.6717038154602051, 0.6374762058258057, 0.6116053462028503, 0.5278763771057129, 0.445730060338974, 0.4281421899795532, 0.3820534348487854, 0.3299626410007477, 0.32408007979393005, 0.30859315395355225, 0.3069387972354889]"
uuid:e8bbbe61-a78c-43fe-b4a8-839621f351b0,5.82E+39,Millet,1,4,1500,0.375,NIORO,MEDINA-SABAKH,KEUR SAMBA COUTA,13.60554167,-15.72884167,"[0.32931360602378845, 0.3140653073787689, 0.307949036359787, 0.3045332729816437, 0.2881588935852051, 0.27050167322158813, 0.26598772406578064, 0.25923657417297363, 0.26517510414123535, 0.2603703439235687, 0.2552737593650818, 0.2557596266269684, 0.2554019093513489, 0.25593429803848267, 0.25602081418037415, 0.2585417628288269, 0.25076383352279663, 0.24326752126216888, 0.23409079015254974, 0.21789762377738953, 0.21365608274936676, 0.2149781584739685, 0.20998428761959076, 0.23845404386520386, 0.24007262289524078, 0.23557449877262115, 0.2642422616481781, 0.15700936317443848, 0.31867682933807373, 0.33634278178215027, 0.45511195063591003, 0.5474727749824524, 0.6298403739929199, 0.5783076286315918, 0.5810856819152832, 0.6520460844039917, 0.6099996566772461, 0.5681484937667847, 0.4780062437057495, 0.4052719175815582, 0.3948661684989929, 0.3563537001609802, 0.3011946678161621, 0.2978118658065796, 0.2976548671722412, 0.2948126494884491]"
uuid:e8c84a1b-c0f1-4aab-86e9-eb73f614f3f1,5.84E+39,Millet,1,0.5,500,1,VELINGARA,MEDINA GOUNASS,MEDINA TOUAT,13.25738833,-13.80086667,"[0.3421590030193329, 0.31855854392051697, 0.31559741497039795, 0.2890433967113495, 0.28519341349601746, 0.24559563398361206, 0.2610771954059601, 0.25140199065208435, 0.25489434599876404, 0.25065112113952637, 0.25499069690704346, 0.2582870423793793, 0.27085763216018677, 0.26694923639297485, 0.2783289849758148, 0.28561657667160034, 0.27228832244873047, 0.2991093695163727, 0.29841482639312744, 0.3580927848815918, 0.3879237771034241, 0.4376606047153473, 0.42973142862319946, 0.24654991924762726, 0.44910135865211487, 0.436815470457077, 0.44848668575286865, 0.31404730677604675, 0.2523362934589386, 0.42443910241127014, 0.4747830033302307, 0.5235994458198547, 0.6537417769432068, 0.5391693711280823, 0.7553180456161499, 0.6582884788513184, 0.6771507859230042, 0.621285617351532, 0.5407031774520874, 0.49382948875427246, 0.4670483469963074, 0.4394874572753906, 0.3949646055698395, 0.3436191976070404, 0.33568379282951355, 0.33743607997894287]"
uuid:e8e4780e-7bda-41c7-84ae-9db64fdc3e3e,5.85E+39,Millet,1,2,2000,1,BIRKELANE,MBEULEUP,2HAMDALAYE MBEULEUP,13.91732667,-15.563065,"[0.2769356369972229, 0.27194035053253174, 0.26557639241218567, 0.2639738619327545, 0.2537153959274292, 0.24110864102840424, 0.2356366664171219, 0.22896519303321838, 0.23477396368980408, 0.22668100893497467, 0.22127099335193634, 0.2241985946893692, 0.22327686846256256, 0.22150152921676636, 0.22403107583522797, 0.22336700558662415, 0.21377405524253845, 0.20737482607364655, 0.201902374625206, 0.19079120457172394, 0.18460503220558167, 0.1701669543981552, 0.1811460554599762, 0.18690745532512665, 0.1813744455575943, 0.19364728033542633, 0.2058030515909195, 0.12836143374443054, 0.2818228006362915, 0.24676387012004852, 0.37009111046791077, 0.4980907738208771, 0.5182909369468689, 0.6290903091430664, 0.6242613792419434, 0.6777199506759644, 0.5675744414329529, 0.5055921673774719, 0.4044652581214905, 0.3336753249168396, 0.3315282166004181, 0.2951584458351135, 0.27576178312301636, 0.2642398774623871, 0.2591768801212311, 0.2584342956542969]"
uuid:e8ea0eaa-3c28-406f-ae5b-1ad46ba49c86,5.85E+39,Millet,1,3,3000,1,BOUNKILING,TANKON,TANKON,13.24262833,-15.49418167,"[0.37445974349975586, 0.3575987219810486, 0.34593337774276733, 0.3373137414455414, 0.31698116660118103, 0.2551220953464508, 0.2788439095020294, 0.2557058334350586, 0.2714453935623169, 0.26515769958496094, 0.25845688581466675, 0.26599350571632385, 0.27268093824386597, 0.27139198780059814, 0.28066617250442505, 0.2960822582244873, 0.28510287404060364, 0.29819604754447937, 0.28014156222343445, 0.29714351892471313, 0.2875727713108063, 0.3010307848453522, 0.27772256731987, 0.2988456189632416, 0.3147209584712982, 0.35616806149482727, 0.3652332127094269, 0.25484856963157654, 0.42873281240463257, 0.35190653800964355, 0.4456174373626709, 0.6441648602485657, 0.6432594060897827, 0.5781258940696716, 0.6900306344032288, 0.5634897947311401, 0.6903103590011597, 0.6676281690597534, 0.6135249733924866, 0.5558672547340393, 0.5562285780906677, 0.4635109603404999, 0.41383829712867737, 0.39730313420295715, 0.3672465980052948, 0.3671978712081909]"
uuid:e90e7e0e-f5fb-4a64-9254-1a7eed1a62ab,5.91E+39,Millet,1,1,700,0.7,KOLDA,SARE BIDJI,SARE SAMA CHIKA,12.95431167,-14.97636667,"[0.37539806962013245, 0.35087454319000244, 0.3445790112018585, 0.32357579469680786, 0.31823843717575073, 0.28659892082214355, 0.29457318782806396, 0.2902946174144745, 0.2956292927265167, 0.2910119295120239, 0.2924818694591522, 0.2916095554828644, 0.30183085799217224, 0.29477658867836, 0.30391043424606323, 0.3298577070236206, 0.3074437379837036, 0.3365161418914795, 0.3446587026119232, 0.44112834334373474, 0.43067866563796997, 0.43679720163345337, 0.4193638861179352, 0.4419831335544586, 0.36452797055244446, 0.47013887763023376, 0.501080334186554, 0.31536924839019775, 0.448567658662796, 0.374997615814209, 0.4124278128147125, 0.4832054376602173, 0.5222353935241699, 0.6710374355316162, 0.5511859655380249, 0.6993431448936462, 0.712906539440155, 0.6611315011978149, 0.6089415550231934, 0.5584773421287537, 0.5670099258422852, 0.5210932493209839, 0.4456005394458771, 0.4110489785671234, 0.38178712129592896, 0.38804948329925537]"
uuid:e90e7e0e-f5fb-4a64-9254-1a7eed1a62ab,5.91E+39,Millet,1,2,1400,0.7,KOLDA,SARE BIDJI,SARE SAMA CHIKA,12.95431167,-14.97636667,"[0.37539806962013245, 0.35087454319000244, 0.3445790112018585, 0.32357579469680786, 0.31823843717575073, 0.28659892082214355, 0.29457318782806396, 0.2902946174144745, 0.2956292927265167, 0.2910119295120239, 0.2924818694591522, 0.2916095554828644, 0.30183085799217224, 0.29477658867836, 0.30391043424606323, 0.3298577070236206, 0.3074437379837036, 0.3365161418914795, 0.3446587026119232, 0.44112834334373474, 0.43067866563796997, 0.43679720163345337, 0.4193638861179352, 0.4419831335544586, 0.36452797055244446, 0.47013887763023376, 0.501080334186554, 0.31536924839019775, 0.448567658662796, 0.374997615814209, 0.4124278128147125, 0.4832054376602173, 0.5222353935241699, 0.6710374355316162, 0.5511859655380249, 0.6993431448936462, 0.712906539440155, 0.6611315011978149, 0.6089415550231934, 0.5584773421287537, 0.5670099258422852, 0.5210932493209839, 0.4456005394458771, 0.4110489785671234, 0.38178712129592896, 0.38804948329925537]"
uuid:e94b65be-4cf1-4653-a4ca-aa61fdd4c9b6,5.94E+39,Millet,1,4,2000,0.5,BIRKELANE,TOUBA M�BELLA,BOUSSOLEL,14.2386625,-15.6899933,"[0.28461670875549316, 0.2768133878707886, 0.2743011713027954, 0.2710418999195099, 0.261066734790802, 0.25483736395835876, 0.24391785264015198, 0.23447971045970917, 0.24185346066951752, 0.23383735120296478, 0.22919389605522156, 0.2321169674396515, 0.22688624262809753, 0.22705797851085663, 0.22349804639816284, 0.22345703840255737, 0.21170417964458466, 0.20148131251335144, 0.19626951217651367, 0.18542858958244324, 0.1822269856929779, 0.17522160708904266, 0.1700853556394577, 0.18447306752204895, 0.19469040632247925, 0.1980772316455841, 0.21945126354694366, 0.133416548371315, 0.24385957419872284, 0.32782360911369324, 0.3782925605773926, 0.48292845487594604, 0.34261512756347656, 0.5416584610939026, 0.554962158203125, 0.5692352056503296, 0.4933646321296692, 0.42712435126304626, 0.3674118220806122, 0.3289371132850647, 0.33400991559028625, 0.3029463291168213, 0.28624865412712097, 0.27770349383354187, 0.268478125333786, 0.2671920657157898]"
uuid:e9624ab4-1f9d-48b0-b857-ed3b104cf803,5.96E+39,Millet,1,6,4000,0.6666666667,KAOLACK,LATMINGUE,THIALANE,,,
uuid:e968e305-2084-44a2-8d39-a95573eda918,5.97E+39,Millet,3,7,150,0.02142857143,MATAM,AGNAM-CIVOL,AGNAM THIODAYE,15.99186333,-13.66519667,"[0.3689170777797699, 0.3912883996963501, 0.3700551986694336, 0.3611426055431366, 0.31324484944343567, 0.2872123122215271, 0.30173414945602417, 0.27779921889305115, 0.25743618607521057, 0.2539067268371582, 0.26468414068222046, 0.24313925206661224, 0.2426709234714508, 0.22281111776828766, 0.20579145848751068, 0.22248634696006775, 0.22016394138336182, 0.21042564511299133, 0.20312011241912842, 0.19648057222366333, 0.19520245492458344, 0.190499410033226, 0.1747666597366333, 0.24320726096630096, 0.2296169549226761, 0.23193517327308655, 0.21100562810897827, 0.196428582072258, 0.1924198567867279, 0.1962023675441742, 0.20751726627349854, 0.1438998132944107, 0.1899448037147522, 0.16088002920150757, 0.24357187747955322, 0.2766376733779907, 0.2937987446784973, 0.2955300211906433, 0.2985233664512634, 0.29867318272590637, 0.2927148938179016, 0.3405442535877228, 0.31020495295524597, 0.36103305220603943, 0.31631988286972046, 0.31648722290992737]"
uuid:e968e305-2084-44a2-8d39-a95573eda918,5.97E+39,Millet,3,8,200,0.025,MATAM,AGNAM-CIVOL,AGNAM THIODAYE,15.99186333,-13.66519667,"[0.3689170777797699, 0.3912883996963501, 0.3700551986694336, 0.3611426055431366, 0.31324484944343567, 0.2872123122215271, 0.30173414945602417, 0.27779921889305115, 0.25743618607521057, 0.2539067268371582, 0.26468414068222046, 0.24313925206661224, 0.2426709234714508, 0.22281111776828766, 0.20579145848751068, 0.22248634696006775, 0.22016394138336182, 0.21042564511299133, 0.20312011241912842, 0.19648057222366333, 0.19520245492458344, 0.190499410033226, 0.1747666597366333, 0.24320726096630096, 0.2296169549226761, 0.23193517327308655, 0.21100562810897827, 0.196428582072258, 0.1924198567867279, 0.1962023675441742, 0.20751726627349854, 0.1438998132944107, 0.1899448037147522, 0.16088002920150757, 0.24357187747955322, 0.2766376733779907, 0.2937987446784973, 0.2955300211906433, 0.2985233664512634, 0.29867318272590637, 0.2927148938179016, 0.3405442535877228, 0.31020495295524597, 0.36103305220603943, 0.31631988286972046, 0.31648722290992737]"
uuid:ea0aec3c-3b40-4783-a06b-b02250d8e615,5.10E+39,Millet,1,1.5,250,0.1666666667,BOUNKILING,NDIAMALATHIEL,NDIAMALATHIEL,13.26616333,-15.64322167,"[0.3693986237049103, 0.35855865478515625, 0.34195637702941895, 0.3304460346698761, 0.3093321919441223, 0.26189616322517395, 0.28106236457824707, 0.2665904760360718, 0.28334254026412964, 0.27833762764930725, 0.280458927154541, 0.2867206037044525, 0.29599297046661377, 0.29352542757987976, 0.3026565909385681, 0.3248077630996704, 0.30374276638031006, 0.3144077658653259, 0.3002648651599884, 0.3090040385723114, 0.302999883890152, 0.30930688977241516, 0.28881609439849854, 0.3211655616760254, 0.37315136194229126, 0.3632557690143585, 0.42614901065826416, 0.30601802468299866, 0.500717282295227, 0.2974853813648224, 0.4945887625217438, 0.5823426246643066, 0.5653730034828186, 0.6070844531059265, 0.6685135960578918, 0.6715882420539856, 0.693669855594635, 0.678325355052948, 0.6164711713790894, 0.5583913326263428, 0.5644373297691345, 0.48944759368896484, 0.4493078887462616, 0.4026605486869812, 0.3789600729942322, 0.3746192455291748]"
uuid:ea0aec3c-3b40-4783-a06b-b02250d8e615,5.10E+39,Millet,1,1,150,0.15,BOUNKILING,NDIAMALATHIEL,NDIAMALATHIEL,13.26616333,-15.64322167,"[0.3693986237049103, 0.35855865478515625, 0.34195637702941895, 0.3304460346698761, 0.3093321919441223, 0.26189616322517395, 0.28106236457824707, 0.2665904760360718, 0.28334254026412964, 0.27833762764930725, 0.280458927154541, 0.2867206037044525, 0.29599297046661377, 0.29352542757987976, 0.3026565909385681, 0.3248077630996704, 0.30374276638031006, 0.3144077658653259, 0.3002648651599884, 0.3090040385723114, 0.302999883890152, 0.30930688977241516, 0.28881609439849854, 0.3211655616760254, 0.37315136194229126, 0.3632557690143585, 0.42614901065826416, 0.30601802468299866, 0.500717282295227, 0.2974853813648224, 0.4945887625217438, 0.5823426246643066, 0.5653730034828186, 0.6070844531059265, 0.6685135960578918, 0.6715882420539856, 0.693669855594635, 0.678325355052948, 0.6164711713790894, 0.5583913326263428, 0.5644373297691345, 0.48944759368896484, 0.4493078887462616, 0.4026605486869812, 0.3789600729942322, 0.3746192455291748]"
uuid:ea19fd30-c25b-4e3e-817c-cbb027812b4b,5.12E+39,Millet,1,0.7,200,0.2857142857,BIGNONA,TENGHORY,Nialor Boutolate-Bindago-Riran,12.8288,-16.23281667,"[0.46614429354667664, 0.44132909178733826, 0.42339372634887695, 0.4140259623527527, 0.38349565863609314, 0.360197514295578, 0.35380831360816956, 0.3330685794353485, 0.33364030718803406, 0.3347845673561096, 0.32382848858833313, 0.32596057653427124, 0.31942975521087646, 0.3140420913696289, 0.31509265303611755, 0.3269059360027313, 0.3201282322406769, 0.3412085473537445, 0.3018200099468231, 0.3219376802444458, 0.32862457633018494, 0.35962045192718506, 0.3377790153026581, 0.37390902638435364, 0.3960028290748596, 0.39648714661598206, 0.5002000331878662, 0.49360528588294983, 0.3246822953224182, 0.5100855827331543, 0.5063823461532593, 0.4600571095943451, 0.5470165014266968, 0.5220545530319214, 0.6547403931617737, 0.6465172171592712, 0.6387988924980164, 0.6317134499549866, 0.6074341535568237, 0.5950915217399597, 0.5829162001609802, 0.5819076895713806, 0.5639627575874329, 0.5427417159080505, 0.4707610309123993, 0.4828430414199829]"
uuid:ea459dd1-44f7-4acb-b2aa-46ba1b018995,5.15E+39,Millet,1,0.9,150,0.1666666667,MATAM,BOKIDIAWE,DOUMGA RINDIAO,15.86880667,-13.46685667,"[0.23848901689052582, 0.23733137547969818, 0.23307961225509644, 0.2138817459344864, 0.21560530364513397, 0.20458145439624786, 0.20855721831321716, 0.19748668372631073, 0.20551910996437073, 0.19925068318843842, 0.19491714239120483, 0.1950073093175888, 0.1889743059873581, 0.18479999899864197, 0.1750241070985794, 0.18356864154338837, 0.1944245994091034, 0.18520362675189972, 0.17245325446128845, 0.1690424382686615, 0.16661249101161957, 0.1516042947769165, 0.1554657220840454, 0.16233257949352264, 0.19763490557670593, 0.19597147405147552, 0.18526042997837067, 0.18542154133319855, 0.2228548377752304, 0.23554852604866028, 0.22114595770835876, 0.2715372145175934, 0.31004297733306885, 0.3447130024433136, 0.2941640019416809, 0.39081788063049316, 0.4007578194141388, 0.39288368821144104, 0.4082365930080414, 0.38626712560653687, 0.3898204565048218, 0.35289081931114197, 0.28902581334114075, 0.24690404534339905, 0.2297232300043106, 0.2224460393190384]"
uuid:ea459dd1-44f7-4acb-b2aa-46ba1b018995,5.15E+39,Millet,1,1,300,0.3,MATAM,BOKIDIAWE,DOUMGA RINDIAO,15.86880667,-13.46685667,"[0.23848901689052582, 0.23733137547969818, 0.23307961225509644, 0.2138817459344864, 0.21560530364513397, 0.20458145439624786, 0.20855721831321716, 0.19748668372631073, 0.20551910996437073, 0.19925068318843842, 0.19491714239120483, 0.1950073093175888, 0.1889743059873581, 0.18479999899864197, 0.1750241070985794, 0.18356864154338837, 0.1944245994091034, 0.18520362675189972, 0.17245325446128845, 0.1690424382686615, 0.16661249101161957, 0.1516042947769165, 0.1554657220840454, 0.16233257949352264, 0.19763490557670593, 0.19597147405147552, 0.18526042997837067, 0.18542154133319855, 0.2228548377752304, 0.23554852604866028, 0.22114595770835876, 0.2715372145175934, 0.31004297733306885, 0.3447130024433136, 0.2941640019416809, 0.39081788063049316, 0.4007578194141388, 0.39288368821144104, 0.4082365930080414, 0.38626712560653687, 0.3898204565048218, 0.35289081931114197, 0.28902581334114075, 0.24690404534339905, 0.2297232300043106, 0.2224460393190384]"
uuid:ea49f12c-e1d0-48e9-89b0-f35959a93e32,5.15E+39,Millet,1,2,700,0.35,NIORO,KEUR MABA DIAKHOU,NDRAM� NDIMB,13.604235,-15.963255,"[0.28830820322036743, 0.2819637656211853, 0.2723618149757385, 0.27082371711730957, 0.25864163041114807, 0.24556341767311096, 0.2422533929347992, 0.23569966852664948, 0.2438800185918808, 0.237094447016716, 0.2308983951807022, 0.23601733148097992, 0.23612502217292786, 0.2354574352502823, 0.2365799993276596, 0.23937974870204926, 0.22916826605796814, 0.2241133600473404, 0.20924200117588043, 0.19465728104114532, 0.1863078474998474, 0.18653127551078796, 0.1837572604417801, 0.19692929089069366, 0.22805704176425934, 0.22709277272224426, 0.24752163887023926, 0.2219875305891037, 0.3260599970817566, 0.3780122995376587, 0.5511789917945862, 0.6428791880607605, 0.6025345325469971, 0.5052267909049988, 0.580780565738678, 0.6246930956840515, 0.5802956223487854, 0.5430712699890137, 0.44392555952072144, 0.38098838925361633, 0.3810269236564636, 0.33443185687065125, 0.2971721291542053, 0.2913709878921509, 0.2819850444793701, 0.2812970280647278]"
