KEY,ID_menage,crops_cult5,season_cult5,Area_cult5 (ha),QuantityProduced_cult5 (kg),Yield (T/ha),Department,Counties,Village,gpslat,gpslon
uuid:837528c2-7cdb-4fff-8cb6-5bd667aaae19,8.38E+39,Corn,1,1,320,0.32,MEDINA YORO FOULAH,DINGUIRAYE,SINTHIANG BABOU DEME ( TAW KALTOU),13.18882,-14.55578
uuid:2039dce8-2642-4aff-958b-6865ec48fbc7,2.04E+39,Corn,1,1,400,0.4,KAFFRINE,KATHIOTE,Ngettou Malick/WALALANE,14.01903667,-15.47919167
uuid:388d3495-bb44-4821-94bd-b7aab6b98af0,3.88E+39,Corn,1,1,1000,1,NIORO,NGAYENE,NGAYENE (NGAYENE SABAKH),13.68624333,-15.491775
uuid:41fbff7c-5ee3-4cee-900b-e50d5517dd17,4.16E+39,Corn,1,0.5,200,0.4,KOLDA,BAGADADJI,BAGADADJI,12.84949667,-14.65237333
uuid:54682c5d-fea8-4836-81c8-3aa22e0e3567,5.47E+39,Corn,1,1,1000,1,NIORO,NGAYENE,NGAYENE (NGAYENE SABAKH),13.686035,-15.4916
uuid:7cac494b-8c14-4fa1-adad-717db60d93e8,7.31E+39,Corn,1,2,2000,1,NIORO,NGAYENE,NGAYENE (NGAYENE SABAKH),13.68303,-15.49159167
uuid:2d1ca780-23ae-4aad-87b0-9fea70b817b3,2.41E+39,Corn,1,1,800,0.8,FOUNDIOUGNE,KEUR SAMBA GUEYE,KEUR SEYNI GUEYE,13.60932,-16.31441333
uuid:26690fff-b6d0-49d5-93b4-8ada59011695,2.67E+39,Corn,1,2,4000,2,VELINGARA,BONCONTO,SARE YORO BOULY,12.99214667,-14.07274333
uuid:3d1da0f4-5155-4c89-988a-7c2bd00d5860,3.41E+39,Corn,1,2,3000,1.5,KAOLACK,LATMINGUE,KEUR OMAR BAMBARA,14.03101,-15.990275
uuid:50258411-23d9-4725-917c-15aa2efe4ec8,5.03E+39,Corn,1,1,700,0.7,NIORO,DAROU SALAM,KEUR CHEIKHOU OUMAR,13.86805,-15.8488
uuid:5aa6d9da-a907-4f81-8741-1cc953f414be,5.12E+39,Corn,1,10,20000,2,VELINGARA,KANDIA,TABADIANG SAMBA,13.112205,-14.24231
uuid:75ec4d89-83e0-4792-a730-c38c0af38595,7.55E+39,Corn,1,1,300,0.3,KAOLACK,LATMINGUE,THIALANE,14.07427667,-15.89031167
uuid:0ab7a9b2-5157-46d9-bdad-929c56855abb,1.27E+38,Corn,1,1.5,2000,1.333333333,KAOLACK,NDIAFFATE,DAROU MBITEYENE,13.98347833,-16.13765
uuid:ac0f3ece-6d1a-46f8-bd57-77928331c752,1.31E+39,Corn,1,2,2000,1,KOLDA,SARE BIDJI,SARE SAMA CHIKA,12.95369333,-14.97793667
uuid:0babf72d-6892-4484-88b0-7fd56a8cdb53,2.13E+38,Corn,1,2,400,0.2,NIORO,MEDINA-SABAKH,MBAPP,13.59972,-15.47956333
uuid:0bc3fca3-7f8b-42de-965d-4d4fa8de587f,2.34E+38,Corn,1,2,900,0.45,KAOLACK,NDIAFFATE,DAROU MBITEYENE,13.98310333,-16.14117
uuid:2c766688-5e6d-43e2-b74b-14a857c8a34a,2.38E+39,Corn,1,1,1000,1,NIORO,MEDINA-SABAKH,KEUR SAMBA COUTA,13.60606833,-15.72822
uuid:24393ffe-7759-497c-853d-82aac03b0259,2.44E+39,Corn,1,1,800,0.8,NIORO,MEDINA-SABAKH,KEUR SAMBA COUTA,13.604635,-15.727235
uuid:44f504da-6c46-4cde-8edb-04a91fdda2df,4.47E+39,Corn,1,2,2000,1,NIORO,KAYEMOR,THISSE KAYEMOR,13.79140833,-15.55634333
uuid:d999d7b2-e6c0-49c1-af4f-6bac46615fc4,5.00E+39,Corn,1,2.5,1000,0.4,NIORO,MEDINA-SABAKH,KEUR AYIB GUEYE,13.592825,-15.60559667
uuid:e32517c2-a31f-46ad-a39a-598d84ae4cbb,5.33E+39,Corn,1,2,1500,0.75,KAOLACK,THIARE,MAKA FASS,13.98900833,-15.83844167
uuid:735d7a89-c61a-40b8-8a3a-66d008dcbbbd,7.35E+39,Corn,1,1.5,2000,1.333333333,FOUNDIOUGNE,NIORO ALASSANE TALL,PAKALA,13.74782167,-16.35759333
uuid:75d1af89-dd3e-4374-b22d-e0626e090be6,7.54E+39,Corn,1,1,1500,1.5,NIORO,KAYEMOR,THISSE KAYEMOR,13.79115333,-15.55612667
uuid:84415e78-dcda-4d3a-8415-2e8ad621a8a2,8.44E+39,Corn,1,1,2500,2.5,NIORO,MEDINA-SABAKH,MBAPP,13.59849833,-15.48076667
uuid:949d405a-3970-48fb-ae65-ecb23a7b6941,9.49E+39,Corn,1,1.5,1500,1,KAFFRINE,DIAMAGADIO,MEODIAWENE,13.79116333,-15.42142
uuid:1a5a7516-78c1-4dd0-b981-15706aef33a6,1.15E+39,Corn,1,1,250,0.25,FOUNDIOUGNE,NIORO ALASSANE TALL,KEUR BACAR DIAITE,13.8523,-16.30083167
uuid:aa54115f-eee2-4757-829d-67a100106351,1.15E+39,Corn,1,1,1000,1,NIORO,WACK NGOUNA,WACK NGOUNA,13.75476667,-16.061035
uuid:12014028-b492-42e2-9e85-82ef976738b1,1.20E+39,Corn,1,1,800,0.8,NIORO,MEDINA-SABAKH,KEUR SAMBA COUTA,13.60448333,-15.72728333
uuid:a335cdf3-086a-47b8-a767-210e77ace1fe,1.34E+39,Corn,1,1,1500,1.5,NIORO,KAYEMOR,THISSE KAYEMOR,13.791945,-15.55672667
uuid:a530a7d5-18b2-4b2d-80c1-77ef19d9d3a6,1.53E+39,Corn,1,1.5,900,0.6,VELINGARA,PAKOUR,PAKOUR,12.760735,-13.95876
uuid:15d478ba-a5d7-4d3f-9ea3-7cb4c3904266,1.54E+39,Corn,1,2,500,0.25,NIORO,MEDINA-SABAKH,KEUR SAMBA COUTA,13.60455667,-15.73074667
uuid:a6132b25-9b37-4cc2-8320-3c2284f74d72,1.61E+39,Corn,1,0.5,300,0.6,BOUNKILING,NDIAMALATHIEL,NDIAMALATHIEL,13.26453833,-15.64185833
uuid:016476e7-f902-4866-b9af-f78bb26b8e3d,1.65E+38,Corn,1,1,1300,1.3,VELINGARA,MEDINA GOUNASS,MEDINA TOUAT,13.25779667,-13.80143667
uuid:a65d7347-0ff5-4b8e-b426-b6798377045f,1.65E+39,Corn,1,2,1200,0.6,KAOLACK,LATMINGUE,KEUR OMAR WOLOF,14.029735,-15.98641333
uuid:a6f367de-4d73-46db-b059-b8802ea04fee,1.66E+39,Corn,1,6,8000,1.333333333,MEDINA YORO FOULAH,NIAMING,TOUBA MBAYENE (KEUR SEYNI),13.358205,-14.75564833
uuid:a6f367de-4d73-46db-b059-b8802ea04fee,1.66E+39,Corn,1,1,400,0.4,MEDINA YORO FOULAH,NIAMING,TOUBA MBAYENE (KEUR SEYNI),13.358205,-14.75564833
uuid:a6f367de-4d73-46db-b059-b8802ea04fee,1.66E+39,Corn,1,1,100,0.1,MEDINA YORO FOULAH,NIAMING,TOUBA MBAYENE (KEUR SEYNI),13.358205,-14.75564833
uuid:a70ae2d8-7146-4737-9abf-a0c15b675aa9,1.70E+39,Corn,1,0.5,200,0.4,NIORO,DABALY,1 BAWOU,13.68271833,-15.69878333
uuid:18e1b2c2-c2e6-4a66-a738-61c328d3bf04,1.85E+39,Corn,1,2,400,0.2,KAOLACK,LATMINGUE,KEUR ALY AWA,14.08206,-15.86450167
uuid:a8e3bcb5-31a4-4397-8f6d-ca0e08ea8ac9,1.85E+39,Corn,1,1,1000,1,NIORO,MEDINA-SABAKH,KEUR SAMBA COUTA,13.60546,-15.72926333
uuid:2c3ae915-fd78-4b2c-81c3-db15b8410a48,2.33E+39,Corn,1,1,1000,1,FOUNDIOUGNE,NIORO ALASSANE TALL,PASSY DIEMOUL,13.874185,-16.29425333
uuid:0bee46a3-5e80-4826-8c58-39cce66aad61,2.55E+38,Corn,1,2,900,0.45,KAOLACK,KEUR BAKA,SIKATROUM,13.98450833,-15.99066167
uuid:b606e3f8-1274-45e7-8291-96307fb6e7fa,2.61E+39,Corn,1,1.5,2000,1.333333333,KOLDA,MEDINA EL HADJI,TOUBA SADOU DIAMANKA,12.75738667,-14.92224
uuid:bfb8e60a-ad51-4114-97d2-c0c425a1016b,2.63E+39,Corn,1,1,800,0.8,BOUNKILING,TANKON,TANKON,13.24218667,-15.49540667
uuid:266ab80f-e1c7-4b76-9214-abf1e51bd58e,2.66E+39,Corn,1,3,750,0.25,BOUNKILING,NDIAMALATHIEL,NDIAMALATHIEL,13.26504167,-15.64176333
uuid:b72eb803-cc99-42e9-b53e-e14dedc72110,2.73E+39,Corn,1,1,350,0.35,GOUDOMP,NIAGHA,SARE TENING,12.72977167,-15.18848
uuid:298e6a3a-3414-4a15-88be-134df4ff833c,2.99E+39,Corn,1,1,400,0.4,NIORO,DABALY,1 BAWOU,13.682735,-15.69871667
uuid:3ac432de-cb26-4636-a988-d7bdedbc9740,3.13E+39,Corn,1,0,5000,,BIRKELANE,N�DIOGNICK,SEGRE BAMBARA,14.03916333,-15.74936333
uuid:3c177b12-0a72-4644-867c-461c11ca0217,3.32E+39,Corn,1,1,200,0.2,NIORO,DAROU SALAM,H1 NDAMA THISSE,13.81502333,-15.68908167
uuid:ccda1230-c725-4a75-9c8f-66e0a8f866bf,3.34E+39,Corn,1,0.5,200,0.4,VELINGARA,OUASSADOU,MEDINA POUSSANG,12.718845,-14.19481667
uuid:336562b8-fd59-47a7-8bb6-a7891c1ded57,3.37E+39,Corn,1,1,500,0.5,NIORO,MEDINA-SABAKH,MBAPP,13.59428833,-15.47995167
uuid:3c748c17-34e8-49c7-ae4b-2f00c7a9a29d,3.37E+39,Corn,1,2,800,0.4,KAOLACK,LATMINGUE,KEUR OMAR BAMBARA,14.03096167,-15.99016833
uuid:cda224c5-13cd-4d9a-b413-9192e8395e5c,3.41E+39,Corn,1,1,800,0.8,KAOLACK,LATMINGUE,KEUR KHASSOUM,14.07912833,-15.88044
uuid:cd1cb6d5-f9c2-47b0-b00b-950e18df5052,3.41E+39,Corn,1,3,1000,0.3333333333,NIORO,MEDINA-SABAKH,KEUR SAMBA COUTA,13.60446,-15.72913333
uuid:3f4d9e64-34f1-4537-a2e7-d1ad283c06c5,3.64E+39,Corn,1,1,500,0.5,NIORO,WACK NGOUNA,WACK NGOUNA,13.76129667,-16.06196667
uuid:372d8d27-e417-4ba7-9e4f-31db880d3edc,3.72E+39,Corn,1,1,800,0.8,KAOLACK,THIARE,MAKA FASS,13.9886,-15.83875
uuid:c7457ba8-f0eb-4e43-88f5-f155e98a2ba9,3.75E+39,Corn,1,0.25,600,2.4,KOLDA,GUIRO YERO BOCAR,TEMENTO SAMBA BAMBOUA,,
uuid:dcad2fbe-2b62-46e5-88a5-0d7902caf7c9,4.31E+39,Corn,1,0.5,150,0.3,BOUNKILING,FAOUNE,Touba Mouride,13.0658,-15.62386333
uuid:dca88a98-81c9-4ba1-ad08-9f9165c53140,4.32E+39,Corn,1,2,1500,0.75,KAOLACK,LATMINGUE,KEUR KHASSOUM,14.077655,-15.88005167
uuid:d3c9126d-31d7-4cef-9a33-4681d2eb050e,4.34E+39,Corn,1,0.5,250,0.5,SEDHIOU,SAMA KANTA PEULH,SARE ALMAMY,12.92571,-15.246955
uuid:04db4c36-8660-44ad-8212-59d2fa46ee66,4.42E+38,Corn,1,1.5,500,0.3333333333,FOUNDIOUGNE,KEUR S.DIANE,BARIA,13.66818833,-16.18630667
uuid:4dd22016-887b-4c6d-b285-c0b5691009af,4.44E+39,Corn,1,1,1000,1,MEDINA YORO FOULAH,BADION,SARE YORO BAMBI,13.06163667,-14.400395
uuid:df13af99-fe29-47c9-8cef-16e086bcc4be,4.61E+39,Corn,1,4,3000,0.75,FOUNDIOUGNE,KEUR S.DIANE,H1 KEUR MAMAOUR SAGNANE,13.63322,-16.14445833
uuid:474aec4b-0c6e-4157-953c-db64959dc406,4.74E+39,Corn,1,1,1000,1,MEDINA YORO FOULAH,KEREWANE,NGAYENE SENEGAL,13.39312167,-14.810255
uuid:495d0eb0-3b91-4583-94b4-73c2c94249f3,4.95E+39,Corn,1,2.5,3150,1.26,MEDINA YORO FOULAH,FAFACOUROU,SINTHIANG DIOMOU,13.116815,-14.56510167
uuid:e05c48b8-733d-4df6-8f74-511e4ab3e135,5.05E+39,Corn,1,2,2300,1.15,MEDINA YORO FOULAH,NIAMING,TOUBA MBAYENE (KEUR SEYNI),13.35680667,-14.75588833
uuid:51bba6fc-97bb-45c0-af02-bdbd2edbf9bd,5.12E+39,Corn,1,1,150,0.15,MEDINA YORO FOULAH,KEREWANE,NGAYENE SENEGAL,13.391955,-14.80930333
uuid:53c82335-67ea-448a-9417-646ce2e906e7,5.34E+39,Corn,1,1,600,0.6,FOUNDIOUGNE,KEUR S.DIANE,KEUR SALOUM DIANE,13.75574167,-16.26681
uuid:53850a0f-5539-446d-a4d3-bfd67b89cc8c,5.39E+39,Corn,1,0.5,200,0.4,KAOLACK,THIARE,MAKA FASS,13.986425,-15.83890167
uuid:e586a41f-7824-4ea2-a548-778d153d9f32,5.59E+39,Corn,1,0.5,120,0.24,FOUNDIOUGNE,TOUBACOUTA,SANDICOLY,13.82426333,-16.4077
uuid:57663b39-1db7-433e-bb0f-4418201e03e4,5.77E+39,Corn,1,1,250,0.25,KAOLACK,THIARE,MAKA FASS,13.98724833,-15.83952833
uuid:578a6185-8e50-4164-9dc2-50a2a507eec8,5.78E+39,Corn,1,1,1300,1.3,KAOLACK,NDIEDIENG,MBOUDAYE SERERE,13.93222167,-16.18229
uuid:e7935cc7-a65a-4f05-9cc3-be6ac3fe3bb4,5.79E+39,Corn,1,1,1370,1.37,FOUNDIOUGNE,NIORO ALASSANE TALL,PAKALA,13.747775,-16.35763333
uuid:579db431-5d2c-417b-9832-15b4c6fb48f8,5.79E+39,Corn,1,0.5,800,1.6,MEDINA YORO FOULAH,BOUROUCO,TA�BA,13.21120833,-15.21843667
uuid:581cdf18-776d-42c8-81c4-08acc7af228a,5.81E+39,Corn,1,1.5,700,0.4666666667,KAOLACK,THIARE,MOULA MAMOUR,13.99652833,-15.82207
uuid:e8bbbe61-a78c-43fe-b4a8-839621f351b0,5.82E+39,Corn,1,2,2000,1,NIORO,MEDINA-SABAKH,KEUR SAMBA COUTA,13.60554167,-15.72884167
uuid:fa59eefa-5624-42dd-93b3-5a724d352bd6,6.16E+39,Corn,1,1,50,0.05,BOUNKILING,TANKON,TANKON,13.24197167,-15.49376667
uuid:65bd3613-f9df-4688-880b-99e95bd28b5d,6.52E+39,Corn,1,0.5,200,0.4,KAOLACK,NDIEDIENG,KEUR NIENE SERERE,13.974075,-16.116115
uuid:fe8ae5da-397d-44c4-a8b2-796fb9e274cc,6.58E+39,Corn,1,2,1000,0.5,NIORO,MEDINA-SABAKH,KEUR SAMBA COUTA,13.60530167,-15.730335
uuid:6649aeeb-668f-4674-89c1-fc4d9b9124f6,6.65E+39,Corn,1,1,600,0.6,SEDHIOU,SAMA KANTA PEULH,SARE ALMAMY,12.925115,-15.24741667
uuid:7029c4f0-f437-4e50-985d-89595cfbc5ba,7.03E+39,Corn,1,0.75,400,0.5333333333,MEDINA YORO FOULAH,BADION,SARE YORO BAMBI,13.06025167,-14.40104
uuid:7acaee15-e37f-4b7b-b14b-99c0a01b901b,7.13E+39,Corn,1,2,300,0.15,MEDINA YORO FOULAH,KEREWANE,NGAYENE SENEGAL,13.39212833,-14.809405
uuid:0719ee67-3c18-42de-a8b6-f31a193f809d,7.20E+38,Corn,1,2,1500,0.75,NIORO,NGAYENE,NGAYENE (NGAYENE SABAKH),13.68502833,-15.49365333
uuid:721496e4-cdd6-48aa-83a6-59e508113908,7.21E+39,Corn,1,1,150,0.15,BOUNKILING,KANDION MANGANA,Bougary Diamalathiel,12.99362833,-15.83111333
uuid:7bb78981-0962-4e43-8e9c-05e9fe69a957,7.23E+39,Corn,1,2,500,0.25,KAOLACK,LATMINGUE,KEUR OMAR WOLOF,14.02966833,-15.98655667
uuid:72fd87b7-d613-4de0-af7f-b46d840aa319,7.26E+39,Corn,1,0.5,100,0.2,BIGNONA,MANGAGOULACK,TENDOUCK,12.72639,-16.46161167
uuid:7c311a6e-06dd-4ed9-8161-54ff63847a60,7.33E+39,Corn,1,2,2500,1.25,NIORO,WACK NGOUNA,WACK NGOUNA,13.758245,-16.06443833
uuid:74b6ef5a-f100-4b86-8234-7c08b3582e0f,7.43E+39,Corn,1,2,1400,0.7,KAFFRINE,KATHIOTE,TAIBA,13.93442167,-15.46123
uuid:7d6ca528-8a2f-4984-ae7e-3e878415e1f2,7.46E+39,Corn,1,1,560,0.56,FOUNDIOUGNE,KEUR S.DIANE,KEUR SALOUM DIANE,13.751805,-16.26620667
uuid:86e33fb1-0228-4ede-a7b3-af47c878350d,8.65E+39,Corn,1,1,1000,1,KAOLACK,THIARE,KEUR BOCAR,13.91833167,-15.77727
uuid:8f765fe2-971a-4ffc-9dfa-f3611431c41e,8.68E+39,Corn,1,0.5,50,0.1,KAOLACK,KEUR BAKA,SIKATROUM,13.98660667,-15.98986667
uuid:9bb2df34-b304-4912-832c-fce3d15ac3a3,9.22E+39,Corn,1,0.7,300,0.4285714286,VELINGARA,OUASSADOU,SARE YERO KANDE,12.72738167,-14.20258167
uuid:94c4175a-0d01-4ca8-9d55-34c5671a48b4,9.43E+39,Corn,1,2,200,0.1,KAFFRINE,KAHI,NDODJI,,
uuid:94942930-0d8b-4d6a-84b9-daee5565bbd7,9.49E+39,Corn,1,1,1500,1.5,KAOLACK,THIARE,PACATHIAR KHAYES,13.996505,-15.82206333
uuid:9ee4689b-c839-47cb-876a-2b9a12895371,9.55E+39,Corn,1,1,800,0.8,BIRKELANE,N�DIOGNICK,SEGRE BAMBARA,14.03968833,-15.74873667
uuid:96fe433d-f1a8-435e-8434-da6d260dd522,9.67E+39,Corn,1,1,300,0.3,KAOLACK,NDIAFFATE,DAROU MBITEYENE,13.98366167,-16.140695
uuid:974f14a2-e54f-4053-8c02-d014ce8faa65,9.75E+39,Corn,1,1,200,0.2,KAOLACK,LATMINGUE,KEUR OMAR BAMBARA,14.03099667,-15.99021167
uuid:87d85217-4ffe-4532-a817-c4df812ce477,8.75E+39,Corn,1,0,150,,KAFFRINE,KATHIOTE,Ngainte Gouye/Keur Sette Tabara,14.05009667,-15.57205
uuid:a358035b-d660-4cd5-b1ec-8d252a52011b,1.36E+39,Corn,1,0,600,,KAFFRINE,KAHI,NDODJI,14.18642833,-15.43721667
uuid:1da2f431-d665-4b51-a66f-be0688516b04,1.41E+39,Corn,1,0,1500,,KAFFRINE,KATHIOTE,Ngainte Gouye/Keur Sette Tabara,14.05241667,-15.574975
uuid:14af9397-037a-4431-8a4e-32b60caf69d4,1.42E+39,Corn,1,1,300,0.3,MEDINA YORO FOULAH,KEREWANE,NGAYENE SENEGAL,13.39217667,-14.809345
uuid:a7bf1f51-cbe8-4588-a58c-d151786741bb,1.73E+39,Corn,1,1.5,400,0.2666666667,VELINGARA,SARE COLY SALLE,MISSIRA BASSI (SARE BASSI),13.16198,-14.07247333
uuid:b3391050-c737-4731-af87-84ef83ea4fc1,2.34E+39,Corn,1,1,1500,1.5,VELINGARA,SARE COLY SALLE,MISSIRA BASSI (SARE BASSI),13.15886,-14.07225333
uuid:2f978599-028c-43ab-a8b2-56459a679644,2.70E+39,Corn,1,0.25,250,1,KOLDA,MEDINA CHERIF,SARE WALY,12.93317667,-14.178445
uuid:4382b044-3b57-4e49-a924-5cac154fc5b4,4.38E+39,Corn,1,1,350,0.35,KOLDA,MEDINA CHERIF,SARE WALY,12.934535,-14.17973833
uuid:5157acdd-f2fd-452f-840b-3474a4380afd,5.16E+39,Corn,1,2.5,5000,2,MEDINA YORO FOULAH,BOUROUCO,TA�BA,13.209905,-15.21914
uuid:ea7c3e9a-6ae4-448b-8ff9-7cfc70a28641,5.17E+39,Corn,1,1.25,500,0.4,KOLDA,GUIRO YERO BOCAR,TEMENTO SAMBA BAMBOUA,,
uuid:ec0442a8-95e4-4cbf-bd32-cb63541f508e,5.30E+39,Corn,1,0.25,800,3.2,KAFFRINE,KATHIOTE,Ngainte Gouye/Keur Sette Tabara,14.05280167,-15.57544
uuid:83d88e1d-4cde-47f7-80bd-c96a90619d16,8.35E+39,Corn,1,0.75,450,0.6,MEDINA YORO FOULAH,BOUROUCO,TA�BA,13.21151333,-15.21850667
uuid:164427cd-fcd3-4097-a416-bc8072d3e7c4,1.64E+39,Corn,1,1,150,0.15,KAOLACK,THIARE,NDOUNE,13.92158167,-15.78227
uuid:dff79ed6-0ed8-499c-9dc5-a4f328ac8bf1,4.67E+39,Corn,1,0,700,,BIRKELANE,MABO,KAPAYE DIABEL,13.7778845,-15.6222563
uuid:1c55160f-0138-44be-a3ba-8e7e11106d2c,1.36E+39,Corn,1,1.2,500,0.4166666667,KOLDA,BAGADADJI,BAGADADJI,12.84969667,-14.65201167
uuid:ae22126a-cbd2-4447-b4e5-f29706458edd,1.52E+39,Corn,1,0.5,250,0.5,FOUNDIOUGNE,KEUR S.DIANE,BARIA,13.66858333,-16.18706167
uuid:15243bad-a7f7-4a80-856b-78d0f7b12dbc,1.52E+39,Corn,1,2,100,0.05,KOLDA,SARE BIDJI,SARE MAOUDE DIAO,12.81908667,-15.07701167
uuid:1fe2c105-5cc0-4942-9144-9868be17304a,1.65E+39,Corn,1,0.5,250,0.5,SEDHIOU,DIENDE,DIATOUMA MANDINGUE,12.79021167,-15.58483333
uuid:1f5356e8-cd21-48a7-8b27-3b461fbf82c2,1.65E+39,Corn,1,1,300,0.3,NIORO,NGAYENE,NGAYENE (NGAYENE SABAKH),13.68048,-15.49111667
uuid:bc400894-9942-44fa-9e0b-a29b4a32b389,2.34E+39,Corn,1,1,500,0.5,KOLDA,SARE BIDJI,BOGUEL,12.81514667,-15.08388833
uuid:25ce8481-bbb6-45bf-9eaa-e9d2adbbd26f,2.54E+39,Corn,1,1,1500,1.5,VELINGARA,LINKERING,SANSANCOTO,12.90029167,-13.79670333
uuid:b656c3a5-3c8d-4ada-adb7-28132ad6c550,2.66E+39,Corn,1,0,600,,MALEM HODDAR,SAGNA,Sagna,14.09158,-15.38715167
uuid:b85684a7-c458-4020-afda-a6ee87e5dce1,2.86E+39,Corn,1,0,500,,MALEM HODDAR,SAGNA,HODDAR,14.09311833,-15.38366833
uuid:352584e3-8df6-4ef2-a90d-aa14cf1e9077,3.53E+39,Corn,1,2,1500,0.75,SEDHIOU,KOUSSY,NIMZATT,12.88360333,-15.60041
uuid:389bb711-720f-4b2b-bc55-aa88958da0f4,3.89E+39,Corn,1,1,200,0.2,VELINGARA,KANDIA,WELIA AMADOU,13.11929,-14.26634833
uuid:d2977525-61ac-4056-a880-2abcbe1d3128,4.30E+39,Corn,1,1,700,0.7,KAFFRINE,DIAMAGADIO,MEODIAWENE,13.78757833,-15.42200333
uuid:4e2458cd-4093-447f-bb9c-6dada6d5d86b,4.52E+39,Corn,1,1.5,500,0.3333333333,KOLDA,DIALAMBERE,THIARA MANDING,12.86136333,-14.55126667
uuid:d69e9881-3778-42a2-90b2-7e8dc6de8667,4.70E+39,Corn,1,0.5,100,0.2,FOUNDIOUGNE,TOUBACOUTA,SANTAMBA,13.74043,-16.427995
uuid:e25ef51d-7bf5-4ee1-a94b-9b6473f3a7e0,5.26E+39,Corn,1,2,0.9,0.00045,KAFFRINE,KATHIOTE,Ngettou Malick/WALALANE,14.024345,-15.44414
uuid:ecf78f62-fc4a-40a3-9b6f-0ec6bcdfb261,5.37E+39,Corn,1,0,1000,,MALEM HODDAR,SAGNA,HODDAR,14.09385333,-15.38650167
uuid:562048e6-b14c-44e3-8228-609508f5d63b,5.62E+39,Corn,1,1,100,0.1,NIORO,WACK NGOUNA,WACK NGOUNA,13.758135,-16.06396667
uuid:e69126c1-e52d-4fbb-9077-39662b83b7fb,5.69E+39,Corn,1,1,850,0.85,FOUNDIOUGNE,TOUBACOUTA,SANDICOLY,13.82629333,-16.40738
uuid:7330bc72-a9be-4052-9c0a-21a3cfeb3467,7.33E+39,Corn,1,1.5,1200,0.8,NIORO,NGAYENE,NGAYENE (NGAYENE SABAKH),13.68592167,-15.49050167
uuid:7eea66c5-3061-427e-9054-faca66dac378,7.55E+39,Corn,1,0,500,,KAFFRINE,KAHI,NDODJI,14.19384833,-15.44031
uuid:79ac8513-b404-458b-a5c2-bb5ce1417c5a,7.91E+39,Corn,1,0,200,,MALEM HODDAR,SAGNA,Maka Bella,14.11118667,-15.233385
uuid:79f90b95-124a-4e2d-a346-950350c5abf1,7.97E+39,Corn,1,0,5000,,BIRKELANE,MABO,MABO,13.91171667,-15.66539167
uuid:8219a523-d2ff-48d8-8552-73840d71235c,8.22E+39,Corn,1,3,3000,1,FOUNDIOUGNE,NIORO ALASSANE TALL,PAKALA,13.746785,-16.35841167
uuid:92f92b2f-7dc9-47d8-be7d-1fdc2147cc98,9.27E+39,Corn,1,0.5,480,0.96,KOLDA,DIALAMBERE,THIARA PEULH,12.86100833,-14.55108833
uuid:96cbc38a-0fb6-434f-8053-52cdf6fa4a4f,9.63E+39,Corn,1,1,400,0.4,SEDHIOU,DIENDE,DIATOUMA MANDINGUE,,
uuid:aa062159-8e78-4695-a136-58f074bba5e4,1.11E+39,Corn,1,0.5,50,0.1,FOUNDIOUGNE,TOUBACOUTA,SANTAMBA,13.74042833,-16.42840667
uuid:1a1b69d0-0656-41e7-a967-164e0143d264,1.11E+39,Corn,1,0.25,300,1.2,KAFFRINE,KATHIOTE,Ngainte Gouye/Keur Sette Tabara,14.050345,-15.57109833
uuid:abaf3493-8ea4-4ea6-965e-02f337949611,1.22E+39,Corn,1,0.5,250,0.5,SEDHIOU,DIENDE,DIATOUMA MANDINGUE,,
uuid:1bfedc33-3ba1-406e-9b67-4f51504b3f34,1.27E+39,Corn,1,1,500,0.5,KOLDA,SARE BIDJI,SARE SAMA CHIKA,12.95441667,-14.978375
uuid:ab7a1b46-ca99-443d-a6a9-386e41ff93ad,1.27E+39,Corn,1,6,5000,0.8333333333,FOUNDIOUGNE,KEUR S.DIANE,H1 KEUR MAMAOUR SAGNANE,13.63465,-16.14366
uuid:129076f4-960d-41dc-8592-aad52f96d3ce,1.29E+39,Corn,1,3,2000,0.6666666667,MEDINA YORO FOULAH,NIAMING,TOUBA MBAYENE (KEUR SEYNI),,
uuid:a3081722-6fc7-4c52-ba54-f021b7fb0271,1.31E+39,Corn,1,1,250,0.25,ZIGUINCHOR,ADEANE,TAMBACOUMBA,12.62346167,-15.993905
uuid:0ac79a00-4625-44ce-9652-34596c8a6fee,1.38E+38,Corn,1,1,250,0.25,GOUDOMP,KOLIBANTANG,KERERE,12.713945,-15.51749667
uuid:a5b8b133-1adb-4911-b836-522cfabd5514,1.53E+39,Corn,1,2,1100,0.55,FOUNDIOUGNE,KEUR S.DIANE,H3 MANSASSOU,13.63159833,-16.13685167
uuid:15329a03-e829-448b-8bbd-c3742806cab8,1.53E+39,Corn,1,1,100,0.1,FOUNDIOUGNE,KEUR S.DIANE,BARIA,13.66863833,-16.18705167
uuid:1e3dc2fb-2752-4e46-9b54-c1a807ca7527,1.53E+39,Corn,1,1,960,0.96,VELINGARA,BONCONTO,DAROU SALAM DJIDERE (SINTHIANG DJIDERE),13.04718667,-13.93839833
uuid:a5dfeadf-cf97-4280-a68b-ce32f0b5e5b7,1.55E+39,Corn,1,0,1200,,BIRKELANE,MABO,H1SANTHIE DIAMAL DE MEDINA THISSE,13.81334333,-15.66136333
uuid:1ef18436-f99a-4129-8add-2ca2b809230b,1.56E+39,Corn,1,2,1050,0.525,SEDHIOU,SAMA KANTA PEULH,SARE ALMAMY,12.92612333,-15.24669333
