KEY,ID_menage,crops_cult4,season_cult4,Area_cult4 (ha),QuantityProduced_cult4 (kg),Yield (T/ha),Department,Counties,Village,gpslat,gpslon
uuid:86d655be-c57d-42b8-a3a9-872ac75b8a51,8.65E+39,Millet,1,2,1100,0.55,KAOLACK,NDIAFFATE,KOUTAL OUOLOF,14.087925,-16.06593333
uuid:9cf94654-ad6e-4fa7-a5f7-d3243a2fadb7,9.37E+39,Millet,1,2,1600,0.8,SEDHIOU,SAMA KANTA PEULH,SARE ABBA,12.929325,-15.24727833
uuid:9d191822-90f9-4f39-aba2-de0ea6ba1707,9.42E+39,Millet,1,4.5,7000,1.555555556,FOUNDIOUGNE,TOUBACOUTA,KEUR SAMBEL,13.82826333,-16.39422
uuid:149de40d-06ab-4276-b045-6149f7df4049,1.49E+39,Millet,1,6,1400,0.2333333333,NIORO,KAYEMOR,KEUR BAKARY,13.72140333,-15.54885667
uuid:b7e0530e-8875-47ee-97c5-32796cf2ff70,2.75E+39,Millet,1,5,4000,0.8,NIORO,DAROU SALAM,NDAMA (NDAMA NGOUKH),13.82029667,-15.69376167
uuid:e6457bb9-880b-473d-99e3-a192b51436c0,5.65E+39,Millet,1,1,1000,1,NIORO,KAYEMOR,KEUR BAKARY,13.72244,-15.55287667
uuid:aa54115f-eee2-4757-829d-67a100106351,1.15E+39,Millet,1,2,2000,1,NIORO,WACK NGOUNA,WACK NGOUNA,13.75476667,-16.061035
uuid:a6f367de-4d73-46db-b059-b8802ea04fee,1.66E+39,Millet,1,4,2000,0.5,MEDINA YORO FOULAH,NIAMING,TOUBA MBAYENE (KEUR SEYNI),13.358205,-14.75564833
uuid:192e3648-403d-47ca-8c1c-a2eecf39d47c,1.93E+39,Millet,1,3,1800,0.6,MEDINA YORO FOULAH,BOUROUCO,TA�BA,13.21058,-15.219535
uuid:2d1ca780-23ae-4aad-87b0-9fea70b817b3,2.41E+39,Millet,1,3.5,2180,0.6228571429,FOUNDIOUGNE,KEUR SAMBA GUEYE,KEUR SEYNI GUEYE,13.60932,-16.31441333
uuid:3c177b12-0a72-4644-867c-461c11ca0217,3.32E+39,Millet,1,1,500,0.5,NIORO,DAROU SALAM,H1 NDAMA THISSE,13.81502333,-15.68908167
uuid:372d8d27-e417-4ba7-9e4f-31db880d3edc,3.72E+39,Millet,1,3,2000,0.6666666667,KAOLACK,THIARE,MAKA FASS,13.9886,-15.83875
uuid:d05e5f8a-e006-4161-8f34-bfb675f91e8e,4.06E+39,Millet,1,1.5,1845,1.23,BOUNKILING,TANKON,TANKON,13.24466833,-15.494585
uuid:dca88a98-81c9-4ba1-ad08-9f9165c53140,4.32E+39,Millet,1,11,8000,0.7272727273,KAOLACK,LATMINGUE,KEUR KHASSOUM,14.077655,-15.88005167
uuid:d77b00cc-f64c-4bd5-86a6-5c0b2ea9db05,4.77E+39,Millet,1,1.5,2000,1.333333333,SEDHIOU,SAMA KANTA PEULH,SARE ABBA,12.92852833,-15.24677833
uuid:5206c379-6a65-4f5b-ae00-596637f8df65,5.21E+39,Millet,1,2,1300,0.65,NIORO,DAROU SALAM,H1 NDAMA THISSE,13.81453,-15.68940833
uuid:e67db769-1efc-4f90-9d35-f8de16571add,5.67E+39,Millet,1,3,700,0.2333333333,NIORO,DAROU SALAM,NDAMA (NDAMA NGOUKH),13.819465,-15.69160833
uuid:57663b39-1db7-433e-bb0f-4418201e03e4,5.77E+39,Millet,1,1.5,500,0.3333333333,KAOLACK,THIARE,MAKA FASS,13.98724833,-15.83952833
uuid:579db431-5d2c-417b-9832-15b4c6fb48f8,5.79E+39,Millet,1,2,900,0.45,MEDINA YORO FOULAH,BOUROUCO,TA�BA,13.21120833,-15.21843667
uuid:f1ac83d4-64a3-495b-8ddb-12ed135ee4a9,6.11E+39,Millet,1,5,1200,0.24,MEDINA YORO FOULAH,BOUROUCO,TA�BA,13.21067667,-15.21956
uuid:682ee2e8-abab-4488-b1d2-90b83e754300,6.83E+39,Millet,1,3,1400,0.4666666667,MEDINA YORO FOULAH,KEREWANE,NGAYENE SENEGAL,13.39200667,-14.80924667
uuid:0719ee67-3c18-42de-a8b6-f31a193f809d,7.20E+38,Millet,1,3,2000,0.6666666667,NIORO,NGAYENE,NGAYENE (NGAYENE SABAKH),13.68502833,-15.49365333
uuid:ea459dd1-44f7-4acb-b2aa-46ba1b018995,5.15E+39,Millet,1,1,300,0.3,MATAM,BOKIDIAWE,DOUMGA RINDIAO,15.86880667,-13.46685667
uuid:a405fa5a-cd5a-4ed5-bbee-9899350a3d87,1.41E+39,Millet,1,1,1500,1.5,NIORO,KAYEMOR,KEUR BAKARY,13.723285,-15.55413
uuid:2039dce8-2642-4aff-958b-6865ec48fbc7,2.04E+39,Millet,1,1.5,2000,1.333333333,KAFFRINE,KATHIOTE,Ngettou Malick/WALALANE,14.01903667,-15.47919167
uuid:0babf72d-6892-4484-88b0-7fd56a8cdb53,2.13E+38,Millet,1,1.5,800,0.5333333333,NIORO,MEDINA-SABAKH,MBAPP,13.59972,-15.47956333
uuid:2b2335ec-3fc2-4d42-b582-953c8585a2a3,2.22E+39,Millet,1,0.75,700,0.9333333333,VELINGARA,PAKOUR,PAKOUR,12.76049167,-13.95937833
uuid:0bc3fca3-7f8b-42de-965d-4d4fa8de587f,2.34E+38,Millet,1,1,800,0.8,KAOLACK,NDIAFFATE,DAROU MBITEYENE,13.98310333,-16.14117
uuid:b350b7a8-23da-46d8-a313-32c50bc2837a,2.35E+39,Millet,1,0,1000,,KAFFRINE,KAHI,NDODJI,14.187235,-15.43661167
uuid:2c766688-5e6d-43e2-b74b-14a857c8a34a,2.38E+39,Millet,1,2,1700,0.85,NIORO,MEDINA-SABAKH,KEUR SAMBA COUTA,13.60606833,-15.72822
uuid:24393ffe-7759-497c-853d-82aac03b0259,2.44E+39,Millet,1,2,1500,0.75,NIORO,MEDINA-SABAKH,KEUR SAMBA COUTA,13.604635,-15.727235
uuid:26d017d7-17c5-4eae-9231-7fddf5d1a7cd,2.64E+39,Millet,1,4,1500,0.375,KAOLACK,NDIEDIENG,MBOUDAYE SERERE,13.93148833,-16.18041
uuid:2846ef40-0965-4af2-85b5-1272502f5918,2.85E+39,Millet,1,2,300,0.15,KAOLACK,NDIAFFATE,DAROU MBITEYENE,13.98490833,-16.139615
uuid:b944ea21-9244-49a5-9b4a-6a5dd9d28ad2,2.94E+39,Millet,1,3,1000,0.3333333333,NIORO,DAROU SALAM,H1 NDAMA THISSE,13.81430667,-15.68967
uuid:3052c1ac-04ea-4343-ab6a-9d3983c687b8,3.05E+39,Millet,1,4,2500,0.625,NIORO,GAINTE KAYE,FAOUROU PEULH,13.86104167,-15.91610833
uuid:0c471143-c520-4094-8e05-fa5bb940bbc2,3.47E+38,Millet,1,6,4200,0.7,NIORO,MEDINA-SABAKH,KEUR AYIB GUEYE,13.59582,-15.60638833
uuid:c48060f9-40b1-4a0f-82f1-2b7703ed6eba,3.48E+39,Millet,3,1.5,600,0.4,MATAM,AGNAM-CIVOL,AGNAM GOLY,16.00789667,-13.689745
uuid:378f464d-38ee-421a-b04e-99e660e25e17,3.79E+39,Millet,1,3,600,0.2,KAFFRINE,KATHIOTE,Ngettou Malick/WALALANE,14.01750833,-15.47872167
uuid:388d3495-bb44-4821-94bd-b7aab6b98af0,3.88E+39,Millet,1,2,1000,0.5,NIORO,NGAYENE,NGAYENE (NGAYENE SABAKH),13.68624333,-15.491775
uuid:41fbff7c-5ee3-4cee-900b-e50d5517dd17,4.16E+39,Millet,1,1.3,150,0.1153846154,KOLDA,BAGADADJI,BAGADADJI,12.84949667,-14.65237333
uuid:4b6054cf-ea3f-4d16-a7ec-fd832af6dfe8,4.26E+39,Millet,1,1.5,10000,6.666666667,NIORO,NGAYENE,NGAYENE (NGAYENE SABAKH),13.68219,-15.490755
uuid:44f504da-6c46-4cde-8edb-04a91fdda2df,4.47E+39,Millet,1,4,1500,0.375,NIORO,KAYEMOR,THISSE KAYEMOR,13.79140833,-15.55634333
uuid:de17aba6-04e2-491a-aa7d-4ebb1f080f8a,4.52E+39,Millet,1,3,2200,0.7333333333,BIRKELANE,MBEULEUP,1LONKANE MBEULEUP(LONKANE MATH),13.92661167,-15.56610167
uuid:4ecea386-f246-49ce-8cce-ddb3ce3f7bf4,4.54E+39,Millet,1,2.5,1020,0.408,BOUNKILING,KANDION MANGANA,Bougary Diamalathiel,12.99725,-15.82017833
uuid:d999d7b2-e6c0-49c1-af4f-6bac46615fc4,5.00E+39,Millet,1,3,950,0.3166666667,NIORO,MEDINA-SABAKH,KEUR AYIB GUEYE,13.592825,-15.60559667
uuid:54682c5d-fea8-4836-81c8-3aa22e0e3567,5.47E+39,Millet,1,3,800,0.2666666667,NIORO,NGAYENE,NGAYENE (NGAYENE SABAKH),13.686035,-15.4916
uuid:ee9829f5-598e-45f1-b3f5-3d299ecc251b,5.60E+39,Millet,1,2,500,0.25,KANEL,ORKADIERE,H1 AINOUMADY,15.26178833,-12.94739
uuid:579f28c6-9e29-4ae4-a2df-fb70eb91a465,5.80E+39,Millet,1,2,400,0.2,FOUNDIOUGNE,TOUBACOUTA,KEUR SAMBEL,13.82822,-16.394325
uuid:710268ac-0d0a-4c70-bea9-ecfff057a1e3,7.10E+39,Millet,1,1.5,400,0.2666666667,SEDHIOU,KOUSSY,NIMZATT,12.88494833,-15.59968333
uuid:7cac494b-8c14-4fa1-adad-717db60d93e8,7.31E+39,Millet,1,2,1400,0.7,NIORO,NGAYENE,NGAYENE (NGAYENE SABAKH),13.68303,-15.49159167
uuid:735d7a89-c61a-40b8-8a3a-66d008dcbbbd,7.35E+39,Millet,1,4,2900,0.725,FOUNDIOUGNE,NIORO ALASSANE TALL,PAKALA,13.74782167,-16.35759333
uuid:75d1af89-dd3e-4374-b22d-e0626e090be6,7.54E+39,Millet,1,2,1500,0.75,NIORO,KAYEMOR,THISSE KAYEMOR,13.79115333,-15.55612667
uuid:7e615ce1-3b12-4b45-8844-620036544965,7.56E+39,Millet,1,5,7000,1.4,KAFFRINE,DIAMAGADIO,MEODIAWENE,13.79124333,-15.422245
uuid:84415e78-dcda-4d3a-8415-2e8ad621a8a2,8.44E+39,Millet,1,3,4000,1.333333333,NIORO,MEDINA-SABAKH,MBAPP,13.59849833,-15.48076667
uuid:8dddeccc-cc56-4a54-83b4-4f6f463396d3,8.44E+39,Millet,1,0.75,400,0.5333333333,KOLDA,DIALAMBERE,THIARA MANDING,12.86241167,-14.55058167
uuid:922d9533-86c6-4f73-a3ac-f5d91cb23b73,9.22E+39,Millet,1,2,450,0.225,SEDHIOU,Koussi,Hamdani,12.89011,-15.59314
uuid:98c116de-a7d7-4a69-ae5a-cd70ff338c43,9.83E+39,Millet,1,2,800,0.4,NIORO,DAROU SALAM,NDAMA (NDAMA NGOUKH),13.818395,-15.68697333
uuid:aac5a2fd-de9e-46a0-99a1-783ec9fbde62,1.14E+39,Millet,1,2,400,0.2,FOUNDIOUGNE,NIORO ALASSANE TALL,KEUR BACAR DIAITE,13.85084167,-16.30174167
uuid:1a5a7516-78c1-4dd0-b981-15706aef33a6,1.15E+39,Millet,1,2,800,0.4,FOUNDIOUGNE,NIORO ALASSANE TALL,KEUR BACAR DIAITE,13.8523,-16.30083167
uuid:12014028-b492-42e2-9e85-82ef976738b1,1.20E+39,Millet,1,2,1000,0.5,NIORO,MEDINA-SABAKH,KEUR SAMBA COUTA,13.60448333,-15.72728333
uuid:01b4707d-12bb-4b6b-9f63-14a49420eced,1.25E+38,Millet,1,0.5,30,0.06,BOUNKILING,FAOUNE,Touba Mouride,13.06514167,-15.624235
uuid:ab73cae2-2f5d-469a-9905-6cae18cb8e08,1.27E+39,Millet,1,1.5,300,0.2,NIORO,DABALY,1 BAWOU,13.68275,-15.69888833
uuid:13a22578-0ad0-43e6-b03f-ee953c4833a4,1.31E+39,Millet,1,2,1000,0.5,NIORO,NGAYENE,NGAYENE (NGAYENE SABAKH),13.680595,-15.49143
uuid:a335cdf3-086a-47b8-a767-210e77ace1fe,1.34E+39,Millet,1,2,900,0.45,NIORO,KAYEMOR,THISSE KAYEMOR,13.791945,-15.55672667
uuid:1c7e1337-96a7-402d-b6b5-91df17e23b35,1.38E+39,Millet,1,2,1000,0.5,BOUNKILING,NDIAMALATHIEL,NDIAMALATHIEL,,
uuid:1c7e1337-96a7-402d-b6b5-91df17e23b35,1.38E+39,Millet,1,1,500,0.5,BOUNKILING,NDIAMALATHIEL,NDIAMALATHIEL,,
uuid:a4739f1f-4800-4d91-bdbe-ea9d7a31c652,1.47E+39,Millet,1,0.6,300,0.5,MATAM,OGO,HOMBO,15.55349833,-13.34569667
uuid:15d478ba-a5d7-4d3f-9ea3-7cb4c3904266,1.54E+39,Millet,1,4,1500,0.375,NIORO,MEDINA-SABAKH,KEUR SAMBA COUTA,13.60455667,-15.73074667
uuid:a6132b25-9b37-4cc2-8320-3c2284f74d72,1.61E+39,Millet,1,2,1500,0.75,BOUNKILING,NDIAMALATHIEL,NDIAMALATHIEL,13.26453833,-15.64185833
uuid:a6373f93-539a-4045-bae1-90d707722bee,1.64E+39,Millet,1,0,2000,,KAFFRINE,KATHIOTE,Ngainte Gouye/Keur Sette Tabara,14.05991667,-15.57215833
uuid:a649fa79-7903-4288-aeb5-22b7e1f03b4b,1.65E+39,Millet,1,5,3000,0.6,NIORO,NGAYENE,NGAYENE (NGAYENE SABAKH),13.68652,-15.49260667
uuid:a6f367de-4d73-46db-b059-b8802ea04fee,1.66E+39,Millet,1,3,800,0.2666666667,MEDINA YORO FOULAH,NIAMING,TOUBA MBAYENE (KEUR SEYNI),13.358205,-14.75564833
uuid:a6f367de-4d73-46db-b059-b8802ea04fee,1.66E+39,Millet,1,3,150,0.05,MEDINA YORO FOULAH,NIAMING,TOUBA MBAYENE (KEUR SEYNI),13.358205,-14.75564833
uuid:a70ae2d8-7146-4737-9abf-a0c15b675aa9,1.70E+39,Millet,1,1,150,0.15,NIORO,DABALY,1 BAWOU,13.68271833,-15.69878333
uuid:000a83ec-a8df-4439-bb6c-77cf4d6439e5,1.84E+36,Millet,1,0.5,180,0.36,NIORO,MEDINA-SABAKH,MBAPP,13.59625,-15.48026167
uuid:18e1b2c2-c2e6-4a66-a738-61c328d3bf04,1.85E+39,Millet,1,8,5000,0.625,KAOLACK,LATMINGUE,KEUR ALY AWA,14.08206,-15.86450167
uuid:a8e3bcb5-31a4-4397-8f6d-ca0e08ea8ac9,1.85E+39,Millet,1,2,700,0.35,NIORO,MEDINA-SABAKH,KEUR SAMBA COUTA,13.60546,-15.72926333
uuid:2039dce8-2642-4aff-958b-6865ec48fbc7,2.04E+39,Millet,1,1,600,0.6,KAFFRINE,KATHIOTE,Ngettou Malick/WALALANE,14.01903667,-15.47919167
uuid:b1eab85b-a7f7-443f-a41e-09ec2bc72b59,2.15E+39,Millet,1,0.4,400,1,NIORO,PAOSKOTO,DINGUIRAYE,13.84368333,-15.85493667
uuid:b1e37a88-e39d-4088-a49c-7c261596990b,2.15E+39,Millet,1,4,2000,0.5,KAFFRINE,KATHIOTE,Ngettou Malick/WALALANE,14.01898333,-15.47736667
uuid:2a7cee81-9cca-4fdb-a7b5-249c91a6b4b0,2.17E+39,Millet,1,8,5000,0.625,KAOLACK,KEUR BAKA,KEUR MARY,13.98715167,-15.99647833
uuid:b21c4791-0341-4107-8904-dd7e31cc3555,2.21E+39,Millet,1,2,1500,0.75,KAOLACK,THIARE,MOULA MAMOUR,13.99869833,-15.82064833
uuid:b2bdcf65-dda2-4024-a30c-f9483bdbab5f,2.22E+39,Millet,1,1,300,0.3,BIGNONA,OUONCK,GHAMOUNE BOULANDOR,12.74880667,-16.05147833
uuid:b302e629-2450-4783-abbb-5175e245c38e,2.30E+39,Millet,1,0.75,1620,2.16,BOUNKILING,NDIAMALATHIEL,DIOPCOUNDA(NDJIRMEW),13.25163667,-15.64189833
uuid:2c3ae915-fd78-4b2c-81c3-db15b8410a48,2.33E+39,Millet,1,2,1500,0.75,FOUNDIOUGNE,NIORO ALASSANE TALL,PASSY DIEMOUL,13.874185,-16.29425333
uuid:b3d3abe2-21c2-477a-9ec7-c4798bfa289b,2.34E+39,Millet,1,2,400,0.2,KOLDA,MEDINA EL HADJI,TOUBA SADOU DIAMANKA,12.75828333,-14.92259333
uuid:2355636b-7815-4da7-83db-1e982702a986,2.36E+39,Millet,1,0.25,100,0.4,VELINGARA,SARE COLY SALLE,MISSIRA BASSI (SARE BASSI),13.15874,-14.07374
uuid:2d0205fc-2aa5-4a71-9612-a662a3c93cde,2.40E+39,Millet,1,2,260,0.13,BIGNONA,SUELLE,SUELLE,12.95336167,-16.27897833
uuid:0bee46a3-5e80-4826-8c58-39cce66aad61,2.55E+38,Millet,1,3,1500,0.5,KAOLACK,KEUR BAKA,SIKATROUM,13.98450833,-15.99066167
uuid:02717891-af80-4bed-9985-843f248d457e,2.72E+38,Millet,1,2,1050,0.525,MEDINA YORO FOULAH,KEREWANE,NGAYENE SENEGAL,13.39203167,-14.80931333
uuid:b72eb803-cc99-42e9-b53e-e14dedc72110,2.73E+39,Millet,1,1,600,0.6,GOUDOMP,NIAGHA,SARE TENING,12.72977167,-15.18848
uuid:27667a01-feb7-4b4c-a86b-a5b807f80bae,2.77E+39,Millet,1,3,500,0.1666666667,KANEL,ORKADIERE,H1 AINOUMADY,15.258645,-12.94675167
uuid:27887e0a-ac2a-4264-8595-0e8f395c570b,2.79E+39,Millet,1,0.75,300,0.4,MEDINA YORO FOULAH,KEREWANE,NGAYENE SENEGAL,13.392575,-14.80940167
uuid:b8e387b2-5c34-42f5-9187-d0c885b4b5a6,2.85E+39,Millet,1,1,1500,1.5,SEDHIOU,DJIREDJI,BONA LINKETO,12.68475333,-15.806735
uuid:28f1bd16-f61e-490b-8c6b-76b8088e40c9,2.86E+39,Millet,1,1,600,0.6,KAOLACK,NDIEDIENG,KEUR NIENE SERERE,13.97406,-16.115875
uuid:c0ba911a-0887-4747-b5f3-12c119f95e5b,3.02E+39,Millet,1,1.25,543,0.4344,BOUNKILING,NDIAMALATHIEL,DIOPCOUNDA(NDJIRMEW),13.252565,-15.641995
uuid:c0bf7fb1-b479-4f37-9270-49b2baeb5b08,3.03E+39,Millet,1,1,500,0.5,KOLDA,MEDINA CHERIF,MEDINA SAMBA BALDE (SARE SAMBA OURY),12.92812833,-14.18687167
uuid:030f9eea-dcba-4447-bdbd-7db1b2421d3e,3.07E+38,Millet,1,2,200,0.1,NIORO,DABALY,2 KEUR OMAR COUMBA,13.68857167,-15.69557833
uuid:c120f1b9-f860-48fa-8b94-5da685741c48,3.12E+39,Millet,1,3,800,0.2666666667,NIORO,DAROU SALAM,NDAMA (NDAMA NGOUKH),13.81939167,-15.69163833
uuid:313b4eed-3335-438a-aa30-6153ceab60ea,3.13E+39,Millet,1,1,50,0.05,FOUNDIOUGNE,TOUBACOUTA,SANTAMBA,13.73929667,-16.42682833
uuid:03134d74-7c93-454f-9c21-a7335a2dbf24,3.13E+38,Millet,1,7,2500,0.3571428571,KAOLACK,KEUR BAKA,KEUR ABDOU FATIM,14.00821833,-15.98126
uuid:3a4d925e-9bf3-4bca-9ec8-4ad32effe5f7,3.14E+39,Millet,1,1.5,700,0.4666666667,VELINGARA,OUASSADOU,DIALAMBERE SINTHIANG,12.818255,-14.219455
uuid:c18ce8be-5d14-49e7-9d28-4ca05302a517,3.18E+39,Millet,1,3,2500,0.8333333333,NIORO,KAYEMOR,KEUR BAKARY,13.72072833,-15.54920167
uuid:c255d75b-252a-4da8-9b14-d7dda32e29a4,3.26E+39,Millet,1,2,5000,2.5,MEDINA YORO FOULAH,BADION,VELIN GARA DIOUHE,13.06584333,-14.39920833
uuid:3c0b21fa-12d7-4aae-9e40-1465d8bdef57,3.30E+39,Millet,1,1,750,0.75,GOUDOMP,NIAGHA,SARE TENING,12.73218833,-15.18676333
uuid:3c177b12-0a72-4644-867c-461c11ca0217,3.32E+39,Millet,1,1,100,0.1,NIORO,DAROU SALAM,H1 NDAMA THISSE,13.81502333,-15.68908167
uuid:ccc5b43a-b163-4dd6-be3f-3868d7d0a956,3.34E+39,Millet,1,2,1000,0.5,FOUNDIOUGNE,TOUBACOUTA,NDOUMBOUDJI,13.74543333,-16.43236333
uuid:336562b8-fd59-47a7-8bb6-a7891c1ded57,3.37E+39,Millet,1,3,2500,0.8333333333,NIORO,MEDINA-SABAKH,MBAPP,13.59428833,-15.47995167
uuid:336562b8-fd59-47a7-8bb6-a7891c1ded57,3.37E+39,Millet,1,0.25,100,0.4,NIORO,MEDINA-SABAKH,MBAPP,13.59428833,-15.47995167
uuid:3c748c17-34e8-49c7-ae4b-2f00c7a9a29d,3.37E+39,Millet,1,9,6000,0.6666666667,KAOLACK,LATMINGUE,KEUR OMAR BAMBARA,14.03096167,-15.99016833
uuid:cd1cb6d5-f9c2-47b0-b00b-950e18df5052,3.41E+39,Millet,1,4,3000,0.75,NIORO,MEDINA-SABAKH,KEUR SAMBA COUTA,13.60446,-15.72913333
uuid:034a5765-fca5-4069-9c1b-134dbbaad865,3.42E+38,Millet,1,1,400,0.4,MATAM,OGO,HOMBO,15.55387333,-13.343855
uuid:c4cca016-bb1c-4c86-b013-ce7f49623cf4,3.43E+39,Millet,1,4,2500,0.625,FOUNDIOUGNE,KEUR SAMBA GUEYE,KEUR SEYNI GUEYE,13.60808333,-16.31685667
uuid:cd501eca-32fa-4eb3-b670-31e1a528341a,3.45E+39,Millet,1,0,1500,,BIRKELANE,MABO,MABO,13.91556833,-15.66886
uuid:cecb05e2-6dcc-4433-86d3-2763ac3cc916,3.53E+39,Millet,1,1,400,0.4,NIORO,KAYEMOR,H1 TOUCOULEURGA,13.77972167,-15.56751333
uuid:3f4d9e64-34f1-4537-a2e7-d1ad283c06c5,3.64E+39,Millet,1,5,4500,0.9,NIORO,WACK NGOUNA,WACK NGOUNA,13.76129667,-16.06196667
uuid:3f63d498-2b77-429f-bbde-eb7035630650,3.66E+39,Millet,1,5,1800,0.36,FOUNDIOUGNE,KEUR S.DIANE,H3 MANSASSOU,13.63199833,-16.13856167
uuid:c7a3155e-f830-491c-b820-095c00505c1e,3.71E+39,Millet,1,2,200,0.1,KOLDA,SARE BIDJI,SARE SAMA CHIKA,12.95357,-14.97765333
uuid:3727b282-811d-4ff3-ae08-ae6dc7bad768,3.73E+39,Millet,1,2,100,0.05,KOLDA,MEDINA EL HADJI,SARE SAMBALE,12.76073333,-14.92427
uuid:040714ed-7301-477a-a0b2-911830ba06de,4.07E+38,Millet,1,2,600,0.3,NIORO,DABALY,1 BAWOU,13.68272833,-15.69890167
uuid:4096d15b-5ba0-4626-8412-792bf3e7cf4b,4.10E+39,Millet,1,1,1000,1,VELINGARA,MEDINA GOUNASS,MEDINA GOUNASS,13.13236,-13.75869
uuid:4a47cc95-bc91-4ac0-80cb-3ddf6beeb3df,4.15E+39,Millet,1,1,900,0.9,KOLDA,MEDINA EL HADJI,TOUBA SADOU DIAMANKA,12.75844833,-14.92251833
uuid:433689f9-57c6-48b8-a07c-c181ec8a9bbf,4.34E+39,Millet,1,1,1000,1,FOUNDIOUGNE,TOUBACOUTA,NDOUMBOUDJI,13.74527167,-16.43037667
uuid:dc6e5cb3-6f38-4451-b8d3-09a1e7ac0693,4.37E+39,Millet,1,1,300,0.3,BIGNONA,KAFOUNTINE,KAFOUNTINE,12.98249833,-16.715245
uuid:4c786e49-07cc-469f-9c34-6c6517d668ab,4.38E+39,Millet,1,1,700,0.7,NIORO,KAYEMOR,THISSE KAYEMOR,13.79235,-15.55584
uuid:04db4c36-8660-44ad-8212-59d2fa46ee66,4.42E+38,Millet,1,2,2000,1,FOUNDIOUGNE,KEUR S.DIANE,BARIA,13.66818833,-16.18630667
uuid:d4c08b76-7a36-4616-9a64-d3820166b7f4,4.43E+39,Millet,1,1.2,150,0.125,MATAM,BOKIDIAWE,DOUMGA RINDIAO,15.86586667,-13.467625
uuid:4dd22016-887b-4c6d-b285-c0b5691009af,4.44E+39,Millet,1,1.25,400,0.32,MEDINA YORO FOULAH,BADION,SARE YORO BAMBI,13.06163667,-14.400395
uuid:45a88965-d2df-49a3-9af9-bf82a27ec967,4.52E+39,Millet,1,2,1900,0.95,KAFFRINE,KATHIOTE,Ngettou Malick/WALALANE,14.02155167,-15.480125
uuid:d55f3cad-0326-4433-8879-8ded949baebf,4.56E+39,Millet,1,1,1000,1,SEDHIOU,SAMA KANTA PEULH,SARE ABBA,12.93026833,-15.24695833
uuid:00dee809-f770-421d-b013-f84427d7db08,4.56E+37,Millet,1,1,900,0.9,NIORO,MEDINA-SABAKH,KEUR AYIB GUEYE,13.60275833,-15.60615333
uuid:458e397c-0237-41be-a6f0-7d58ba81cc10,4.59E+39,Millet,1,2,900,0.45,KAOLACK,THIARE,MOULA MAMOUR,13.99856167,-15.82088667
uuid:de9fa84e-b3eb-4497-8155-2874b6ebab56,4.60E+39,Millet,1,2,1230,0.615,NIORO,MEDINA-SABAKH,MBAPP,13.59502,-15.48001833
uuid:d6a0dc93-ac04-452c-b7f4-4d01fe89474a,4.61E+39,Millet,1,4,1200,0.3,MEDINA YORO FOULAH,FAFACOUROU,PADIALA SINTHIANG,13.13413,-14.54846833
uuid:df13af99-fe29-47c9-8cef-16e086bcc4be,4.61E+39,Millet,1,3,3000,1,FOUNDIOUGNE,KEUR S.DIANE,H1 KEUR MAMAOUR SAGNANE,13.63322,-16.14445833
uuid:47580f3a-ab04-44f3-b87b-f9b8e0b084ed,4.76E+39,Millet,1,3,585,0.195,BOUNKILING,KANDION MANGANA,Bougary Diamalathiel,12.99337,-15.83113667
uuid:d974e0d0-1d4d-4bf3-9b81-236549165013,4.97E+39,Millet,1,2,2500,1.25,VELINGARA,PAROUMBA,DAHARATOU,12.789365,-13.87713
uuid:e05c48b8-733d-4df6-8f74-511e4ab3e135,5.05E+39,Millet,1,2,2000,1,MEDINA YORO FOULAH,NIAMING,TOUBA MBAYENE (KEUR SEYNI),13.35680667,-14.75588833
uuid:51bba6fc-97bb-45c0-af02-bdbd2edbf9bd,5.12E+39,Millet,1,1.5,1000,0.6666666667,MEDINA YORO FOULAH,KEREWANE,NGAYENE SENEGAL,13.391955,-14.80930333
uuid:5a4de381-369d-4615-8e96-2c238268f8aa,5.14E+39,Millet,1,1,1000,1,FOUNDIOUGNE,KEUR S.DIANE,KEUR SALOUM DIANE,13.75131333,-16.26787
uuid:5a7dd04c-c559-4150-8966-4f40fd5ea4ae,5.17E+39,Millet,1,2,600,0.3,NIORO,KAYEMOR,KEUR BAKARY,13.72140667,-15.548795
uuid:eb3979ac-7c25-4840-90d9-678f26382cdd,5.24E+39,Millet,1,1,500,0.5,MEDINA YORO FOULAH,BOUROUCO,TA�BA,13.21019167,-15.218755
uuid:e244deb9-b120-4daa-aee5-b0787aab24ab,5.24E+39,Millet,1,1,250,0.25,KOLDA,MEDINA EL HADJI,SARE SAMBALE,12.75961167,-14.9246
uuid:5beda4c7-3e94-4108-a860-d8ee5da8ff9e,5.25E+39,Millet,3,1,160,0.16,MATAM,AGNAM-CIVOL,AGNAM GOLY,16.00809,-13.689875
uuid:53c82335-67ea-448a-9417-646ce2e906e7,5.34E+39,Millet,1,3,3000,1,FOUNDIOUGNE,KEUR S.DIANE,KEUR SALOUM DIANE,13.75574167,-16.26681
uuid:54782ada-a5af-4653-a419-a9039e94ebe3,5.48E+39,Millet,1,0.7,600,0.8571428571,VELINGARA,KANDIAYE,TEMENTO MADIA,12.990955,-14.07334167
uuid:551ecf02-d3f9-418e-a654-48c56a4f5c3d,5.52E+39,Millet,1,4,3200,0.8,NIORO,MEDINA-SABAKH,KEUR AYIB GUEYE,13.5962,-15.61093167
